pokemon_id,pokemon_name,pokemon_slug,generation,slot,type_name,sourceUrl
10159,eevee-starter,eevee_starter,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/10159/
10160,pikachu-world-cap,pikachu_world_cap,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10160/
10161,meowth-galar,meowth_galar,generation-i,1,steel,https://pokeapi.co/api/v2/pokemon/10161/
10162,ponyta-galar,ponyta_galar,generation-i,1,psychic,https://pokeapi.co/api/v2/pokemon/10162/
10163,rapidash-galar,rapidash_galar,generation-i,1,psychic,https://pokeapi.co/api/v2/pokemon/10163/
10163,rapidash-galar,rapidash_galar,generation-i,2,fairy,https://pokeapi.co/api/v2/pokemon/10163/
10164,slowpoke-galar,slowpoke_galar,generation-i,1,psychic,https://pokeapi.co/api/v2/pokemon/10164/
10165,slowbro-galar,slowbro_galar,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/10165/
10165,slowbro-galar,slowbro_galar,generation-i,2,psychic,https://pokeapi.co/api/v2/pokemon/10165/
10166,farfetchd-galar,farfetchd_galar,generation-i,1,fighting,https://pokeapi.co/api/v2/pokemon/10166/
10167,weezing-galar,weezing_galar,generation-i,1,poison,https://pokeapi.co/api/v2/pokemon/10167/
10167,weezing-galar,weezing_galar,generation-i,2,fairy,https://pokeapi.co/api/v2/pokemon/10167/
10168,mr-mime-galar,mr_mime_galar,generation-i,1,ice,https://pokeapi.co/api/v2/pokemon/10168/
10168,mr-mime-galar,mr_mime_galar,generation-i,2,psychic,https://pokeapi.co/api/v2/pokemon/10168/
10169,articuno-galar,articuno_galar,generation-i,1,psychic,https://pokeapi.co/api/v2/pokemon/10169/
10169,articuno-galar,articuno_galar,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/10169/
10170,zapdos-galar,zapdos_galar,generation-i,1,fighting,https://pokeapi.co/api/v2/pokemon/10170/
10170,zapdos-galar,zapdos_galar,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/10170/
10171,moltres-galar,moltres_galar,generation-i,1,dark,https://pokeapi.co/api/v2/pokemon/10171/
10171,moltres-galar,moltres_galar,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/10171/
10195,venusaur-gmax,venusaur_gmax,generation-i,1,grass,https://pokeapi.co/api/v2/pokemon/10195/
10195,venusaur-gmax,venusaur_gmax,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/10195/
10196,charizard-gmax,charizard_gmax,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/10196/
10196,charizard-gmax,charizard_gmax,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/10196/
10197,blastoise-gmax,blastoise_gmax,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/10197/
10198,butterfree-gmax,butterfree_gmax,generation-i,1,bug,https://pokeapi.co/api/v2/pokemon/10198/
10198,butterfree-gmax,butterfree_gmax,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/10198/
10199,pikachu-gmax,pikachu_gmax,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10199/
10200,meowth-gmax,meowth_gmax,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/10200/
10201,machamp-gmax,machamp_gmax,generation-i,1,fighting,https://pokeapi.co/api/v2/pokemon/10201/
10202,gengar-gmax,gengar_gmax,generation-i,1,ghost,https://pokeapi.co/api/v2/pokemon/10202/
10202,gengar-gmax,gengar_gmax,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/10202/
10203,kingler-gmax,kingler_gmax,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/10203/
10204,lapras-gmax,lapras_gmax,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/10204/
10204,lapras-gmax,lapras_gmax,generation-i,2,ice,https://pokeapi.co/api/v2/pokemon/10204/
10205,eevee-gmax,eevee_gmax,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/10205/
10206,snorlax-gmax,snorlax_gmax,generation-i,1,normal,https://pokeapi.co/api/v2/pokemon/10206/
10229,growlithe-hisui,growlithe_hisui,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/10229/
10229,growlithe-hisui,growlithe_hisui,generation-i,2,rock,https://pokeapi.co/api/v2/pokemon/10229/
10230,arcanine-hisui,arcanine_hisui,generation-i,1,fire,https://pokeapi.co/api/v2/pokemon/10230/
10230,arcanine-hisui,arcanine_hisui,generation-i,2,rock,https://pokeapi.co/api/v2/pokemon/10230/
10231,voltorb-hisui,voltorb_hisui,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10231/
10231,voltorb-hisui,voltorb_hisui,generation-i,2,grass,https://pokeapi.co/api/v2/pokemon/10231/
10232,electrode-hisui,electrode_hisui,generation-i,1,electric,https://pokeapi.co/api/v2/pokemon/10232/
10232,electrode-hisui,electrode_hisui,generation-i,2,grass,https://pokeapi.co/api/v2/pokemon/10232/
10250,tauros-paldea-combat-breed,tauros_paldea_combat_breed,generation-i,1,fighting,https://pokeapi.co/api/v2/pokemon/10250/
10251,tauros-paldea-blaze-breed,tauros_paldea_blaze_breed,generation-i,1,fighting,https://pokeapi.co/api/v2/pokemon/10251/
10251,tauros-paldea-blaze-breed,tauros_paldea_blaze_breed,generation-i,2,fire,https://pokeapi.co/api/v2/pokemon/10251/
10252,tauros-paldea-aqua-breed,tauros_paldea_aqua_breed,generation-i,1,fighting,https://pokeapi.co/api/v2/pokemon/10252/
10252,tauros-paldea-aqua-breed,tauros_paldea_aqua_breed,generation-i,2,water,https://pokeapi.co/api/v2/pokemon/10252/
10278,clefable-mega,clefable_mega,generation-i,1,fairy,https://pokeapi.co/api/v2/pokemon/10278/
10278,clefable-mega,clefable_mega,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/10278/
10279,victreebel-mega,victreebel_mega,generation-i,1,grass,https://pokeapi.co/api/v2/pokemon/10279/
10279,victreebel-mega,victreebel_mega,generation-i,2,poison,https://pokeapi.co/api/v2/pokemon/10279/
10280,starmie-mega,starmie_mega,generation-i,1,water,https://pokeapi.co/api/v2/pokemon/10280/
10280,starmie-mega,starmie_mega,generation-i,2,psychic,https://pokeapi.co/api/v2/pokemon/10280/
10281,dragonite-mega,dragonite_mega,generation-i,1,dragon,https://pokeapi.co/api/v2/pokemon/10281/
10281,dragonite-mega,dragonite_mega,generation-i,2,flying,https://pokeapi.co/api/v2/pokemon/10281/
