id,name,slug,generation,base_experience,height,weight,types,abilities,stats,sprite_default,sprite_shiny,sourceUrl
482,azelf,azelf,generation-iv,261,3,3,psychic,levitate,"hp: 75, attack: 125, defense: 70, special-attack: 125, special-defense: 70, speed: 115",pokemon/azelf/images/sprite_default.png,pokemon/azelf/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/482/
483,dialga,dialga,generation-iv,306,54,6830,"steel, dragon","pressure, telepathy","hp: 100, attack: 120, defense: 120, special-attack: 150, special-defense: 100, speed: 90",pokemon/dialga/images/sprite_default.png,pokemon/dialga/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/483/
484,palkia,palkia,generation-iv,306,42,3360,"water, dragon","pressure, telepathy","hp: 90, attack: 120, defense: 100, special-attack: 150, special-defense: 120, speed: 100",pokemon/palkia/images/sprite_default.png,pokemon/palkia/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/484/
485,heatran,heatran,generation-iv,270,17,4300,"fire, steel","flash-fire, flame-body","hp: 91, attack: 90, defense: 106, special-attack: 130, special-defense: 106, speed: 77",pokemon/heatran/images/sprite_default.png,pokemon/heatran/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/485/
486,regigigas,regigigas,generation-iv,302,37,4200,normal,slow-start,"hp: 110, attack: 160, defense: 110, special-attack: 80, special-defense: 110, speed: 100",pokemon/regigigas/images/sprite_default.png,pokemon/regigigas/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/486/
487,giratina-altered,giratina_altered,generation-iv,306,45,7500,"ghost, dragon","pressure, telepathy","hp: 150, attack: 100, defense: 120, special-attack: 100, special-defense: 120, speed: 90",pokemon/giratina_altered/images/sprite_default.png,pokemon/giratina_altered/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/487/
488,cresselia,cresselia,generation-iv,270,15,856,psychic,levitate,"hp: 120, attack: 70, defense: 110, special-attack: 75, special-defense: 120, speed: 85",pokemon/cresselia/images/sprite_default.png,pokemon/cresselia/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/488/
489,phione,phione,generation-iv,216,4,31,water,hydration,"hp: 80, attack: 80, defense: 80, special-attack: 80, special-defense: 80, speed: 80",pokemon/phione/images/sprite_default.png,pokemon/phione/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/489/
490,manaphy,manaphy,generation-iv,270,3,14,water,hydration,"hp: 100, attack: 100, defense: 100, special-attack: 100, special-defense: 100, speed: 100",pokemon/manaphy/images/sprite_default.png,pokemon/manaphy/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/490/
491,darkrai,darkrai,generation-iv,270,15,505,dark,bad-dreams,"hp: 70, attack: 90, defense: 90, special-attack: 135, special-defense: 90, speed: 125",pokemon/darkrai/images/sprite_default.png,pokemon/darkrai/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/491/
492,shaymin-land,shaymin_land,generation-iv,270,2,21,grass,natural-cure,"hp: 100, attack: 100, defense: 100, special-attack: 100, special-defense: 100, speed: 100",pokemon/shaymin_land/images/sprite_default.png,pokemon/shaymin_land/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/492/
493,arceus,arceus,generation-iv,324,32,3200,normal,multitype,"hp: 120, attack: 120, defense: 120, special-attack: 120, special-defense: 120, speed: 120",pokemon/arceus/images/sprite_default.png,pokemon/arceus/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/493/
10004,wormadam-sandy,wormadam_sandy,generation-iv,148,5,65,"bug, ground","anticipation, overcoat","hp: 60, attack: 79, defense: 105, special-attack: 59, special-defense: 85, speed: 36",pokemon/wormadam_sandy/images/sprite_default.png,pokemon/wormadam_sandy/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10004/
10005,wormadam-trash,wormadam_trash,generation-iv,148,5,65,"bug, steel","anticipation, overcoat","hp: 60, attack: 69, defense: 95, special-attack: 69, special-defense: 95, speed: 36",pokemon/wormadam_trash/images/sprite_default.png,pokemon/wormadam_trash/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10005/
10006,shaymin-sky,shaymin_sky,generation-iv,270,4,52,"grass, flying",serene-grace,"hp: 100, attack: 103, defense: 75, special-attack: 120, special-defense: 75, speed: 127",pokemon/shaymin_sky/images/sprite_default.png,pokemon/shaymin_sky/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10006/
10007,giratina-origin,giratina_origin,generation-iv,340,69,6500,"ghost, dragon",levitate,"hp: 150, attack: 120, defense: 100, special-attack: 120, special-defense: 100, speed: 90",pokemon/giratina_origin/images/sprite_default.png,pokemon/giratina_origin/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10007/
10008,rotom-heat,rotom_heat,generation-iv,182,3,3,"electric, fire",levitate,"hp: 50, attack: 65, defense: 107, special-attack: 105, special-defense: 107, speed: 86",pokemon/rotom_heat/images/sprite_default.png,pokemon/rotom_heat/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10008/
10009,rotom-wash,rotom_wash,generation-iv,182,3,3,"electric, water",levitate,"hp: 50, attack: 65, defense: 107, special-attack: 105, special-defense: 107, speed: 86",pokemon/rotom_wash/images/sprite_default.png,pokemon/rotom_wash/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10009/
10010,rotom-frost,rotom_frost,generation-iv,182,3,3,"electric, ice",levitate,"hp: 50, attack: 65, defense: 107, special-attack: 105, special-defense: 107, speed: 86",pokemon/rotom_frost/images/sprite_default.png,pokemon/rotom_frost/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10010/
10011,rotom-fan,rotom_fan,generation-iv,182,3,3,"electric, flying",levitate,"hp: 50, attack: 65, defense: 107, special-attack: 105, special-defense: 107, speed: 86",pokemon/rotom_fan/images/sprite_default.png,pokemon/rotom_fan/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10011/
10012,rotom-mow,rotom_mow,generation-iv,182,3,3,"electric, grass",levitate,"hp: 50, attack: 65, defense: 107, special-attack: 105, special-defense: 107, speed: 86",pokemon/rotom_mow/images/sprite_default.png,pokemon/rotom_mow/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10012/
10058,garchomp-mega,garchomp_mega,generation-iv,315,19,950,"dragon, ground",sand-force,"hp: 108, attack: 170, defense: 115, special-attack: 120, special-defense: 95, speed: 92",pokemon/garchomp_mega/images/sprite_default.png,pokemon/garchomp_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10058/
10059,lucario-mega,lucario_mega,generation-iv,219,13,575,"fighting, steel",adaptability,"hp: 70, attack: 145, defense: 88, special-attack: 140, special-defense: 70, speed: 112",pokemon/lucario_mega/images/sprite_default.png,pokemon/lucario_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10059/
10060,abomasnow-mega,abomasnow_mega,generation-iv,208,27,1850,"grass, ice",snow-warning,"hp: 90, attack: 132, defense: 105, special-attack: 132, special-defense: 105, speed: 30",pokemon/abomasnow_mega/images/sprite_default.png,pokemon/abomasnow_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10060/
10068,gallade-mega,gallade_mega,generation-iv,278,16,564,"psychic, fighting",inner-focus,"hp: 68, attack: 165, defense: 95, special-attack: 65, special-defense: 115, speed: 110",pokemon/gallade_mega/images/sprite_default.png,pokemon/gallade_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10068/
10088,lopunny-mega,lopunny_mega,generation-iv,203,13,283,"normal, fighting",scrappy,"hp: 65, attack: 136, defense: 94, special-attack: 54, special-defense: 96, speed: 135",pokemon/lopunny_mega/images/sprite_default.png,pokemon/lopunny_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10088/
10245,dialga-origin,dialga_origin,generation-iv,306,70,8487,"steel, dragon","pressure, telepathy","hp: 100, attack: 100, defense: 120, special-attack: 150, special-defense: 120, speed: 90",pokemon/dialga_origin/images/sprite_default.png,pokemon/dialga_origin/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10245/
10246,palkia-origin,palkia_origin,generation-iv,306,63,6590,"water, dragon","pressure, telepathy","hp: 90, attack: 100, defense: 100, special-attack: 150, special-defense: 120, speed: 120",pokemon/palkia_origin/images/sprite_default.png,pokemon/palkia_origin/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10246/
10285,froslass-mega,froslass_mega,generation-iv,None,26,296,"ice, ghost",,"hp: 70, attack: 80, defense: 70, special-attack: 140, special-defense: 100, speed: 120",,,https://pokeapi.co/api/v2/pokemon/10285/
