id,name,slug,generation,base_experience,height,weight,types,abilities,stats,sprite_default,sprite_shiny,sourceUrl
246,larvitar,larvitar,generation-ii,60,6,720,"rock, ground","guts, sand-veil","hp: 50, attack: 64, defense: 50, special-attack: 45, special-defense: 50, speed: 41",pokemon/larvitar/images/sprite_default.png,pokemon/larvitar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/246/
247,pupitar,pupitar,generation-ii,144,12,1520,"rock, ground",shed-skin,"hp: 70, attack: 84, defense: 70, special-attack: 65, special-defense: 70, speed: 51",pokemon/pupitar/images/sprite_default.png,pokemon/pupitar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/247/
248,tyranitar,tyranitar,generation-ii,270,20,2020,"rock, dark","sand-stream, unnerve","hp: 100, attack: 134, defense: 110, special-attack: 95, special-defense: 100, speed: 61",pokemon/tyranitar/images/sprite_default.png,pokemon/tyranitar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/248/
249,lugia,lugia,generation-ii,306,52,2160,"psychic, flying","pressure, multiscale","hp: 106, attack: 90, defense: 130, special-attack: 90, special-defense: 154, speed: 110",pokemon/lugia/images/sprite_default.png,pokemon/lugia/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/249/
250,ho-oh,ho_oh,generation-ii,306,38,1990,"fire, flying","pressure, regenerator","hp: 106, attack: 130, defense: 90, special-attack: 110, special-defense: 154, speed: 90",pokemon/ho_oh/images/sprite_default.png,pokemon/ho_oh/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/250/
251,celebi,celebi,generation-ii,270,6,50,"psychic, grass",natural-cure,"hp: 100, attack: 100, defense: 100, special-attack: 100, special-defense: 100, speed: 100",pokemon/celebi/images/sprite_default.png,pokemon/celebi/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/251/
10045,ampharos-mega,ampharos_mega,generation-ii,275,14,615,"electric, dragon",mold-breaker,"hp: 90, attack: 95, defense: 105, special-attack: 165, special-defense: 110, speed: 45",pokemon/ampharos_mega/images/sprite_default.png,pokemon/ampharos_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10045/
10046,scizor-mega,scizor_mega,generation-ii,210,20,1250,"bug, steel",technician,"hp: 70, attack: 150, defense: 140, special-attack: 65, special-defense: 100, speed: 75",pokemon/scizor_mega/images/sprite_default.png,pokemon/scizor_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10046/
10047,heracross-mega,heracross_mega,generation-ii,210,17,625,"bug, fighting",skill-link,"hp: 80, attack: 185, defense: 115, special-attack: 40, special-defense: 105, speed: 75",pokemon/heracross_mega/images/sprite_default.png,pokemon/heracross_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10047/
10048,houndoom-mega,houndoom_mega,generation-ii,210,19,495,"dark, fire",solar-power,"hp: 75, attack: 90, defense: 90, special-attack: 140, special-defense: 90, speed: 115",pokemon/houndoom_mega/images/sprite_default.png,pokemon/houndoom_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10048/
10049,tyranitar-mega,tyranitar_mega,generation-ii,315,25,2550,"rock, dark",sand-stream,"hp: 100, attack: 164, defense: 150, special-attack: 95, special-defense: 120, speed: 71",pokemon/tyranitar_mega/images/sprite_default.png,pokemon/tyranitar_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10049/
10072,steelix-mega,steelix_mega,generation-ii,214,105,7400,"steel, ground",sand-force,"hp: 75, attack: 125, defense: 230, special-attack: 55, special-defense: 95, speed: 30",pokemon/steelix_mega/images/sprite_default.png,pokemon/steelix_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10072/
10172,slowking-galar,slowking_galar,generation-ii,172,18,795,"poison, psychic","curious-medicine, own-tempo, regenerator","hp: 95, attack: 65, defense: 80, special-attack: 110, special-defense: 110, speed: 30",pokemon/slowking_galar/images/sprite_default.png,pokemon/slowking_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10172/
10173,corsola-galar,corsola_galar,generation-ii,144,6,5,ghost,"weak-armor, cursed-body","hp: 60, attack: 55, defense: 100, special-attack: 65, special-defense: 100, speed: 30",pokemon/corsola_galar/images/sprite_default.png,pokemon/corsola_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10173/
10233,typhlosion-hisui,typhlosion_hisui,generation-ii,240,16,698,"fire, ghost","blaze, frisk","hp: 73, attack: 84, defense: 78, special-attack: 119, special-defense: 85, speed: 95",pokemon/typhlosion_hisui/images/sprite_default.png,pokemon/typhlosion_hisui/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10233/
10234,qwilfish-hisui,qwilfish_hisui,generation-ii,88,5,39,"dark, poison","poison-point, swift-swim, intimidate","hp: 65, attack: 95, defense: 85, special-attack: 55, special-defense: 55, speed: 85",pokemon/qwilfish_hisui/images/sprite_default.png,pokemon/qwilfish_hisui/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10234/
10235,sneasel-hisui,sneasel_hisui,generation-ii,86,9,270,"fighting, poison","inner-focus, keen-eye, pickpocket","hp: 55, attack: 95, defense: 55, special-attack: 35, special-defense: 75, speed: 115",pokemon/sneasel_hisui/images/sprite_default.png,pokemon/sneasel_hisui/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10235/
10253,wooper-paldea,wooper_paldea,generation-ii,42,4,110,"poison, ground","poison-point, water-absorb, unaware","hp: 55, attack: 45, defense: 45, special-attack: 25, special-defense: 25, speed: 15",pokemon/wooper_paldea/images/sprite_default.png,pokemon/wooper_paldea/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10253/
10282,meganium-mega,meganium_mega,generation-ii,None,24,2010,"grass, fairy",,"hp: 80, attack: 92, defense: 115, special-attack: 143, special-defense: 115, speed: 80",,,https://pokeapi.co/api/v2/pokemon/10282/
10283,feraligatr-mega,feraligatr_mega,generation-ii,None,23,1088,"water, dragon",,"hp: 85, attack: 160, defense: 125, special-attack: 89, special-defense: 93, speed: 78",,,https://pokeapi.co/api/v2/pokemon/10283/
10284,skarmory-mega,skarmory_mega,generation-ii,None,17,404,"steel, flying",,"hp: 65, attack: 140, defense: 110, special-attack: 40, special-defense: 100, speed: 110",,,https://pokeapi.co/api/v2/pokemon/10284/
