id,name,slug,generation,base_experience,height,weight,types,abilities,stats,sprite_default,sprite_shiny,sourceUrl
903,sneasler,sneasler,generation-viii,102,13,430,"fighting, poison","pressure, unburden, poison-touch","hp: 80, attack: 130, defense: 60, special-attack: 40, special-defense: 80, speed: 120",pokemon/sneasler/images/sprite_default.png,pokemon/sneasler/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/903/
904,overqwil,overqwil,generation-viii,179,25,605,"dark, poison","poison-point, swift-swim, intimidate","hp: 85, attack: 115, defense: 95, special-attack: 65, special-defense: 65, speed: 85",pokemon/overqwil/images/sprite_default.png,pokemon/overqwil/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/904/
905,enamorus-incarnate,enamorus_incarnate,generation-viii,116,16,480,"fairy, flying","cute-charm, contrary","hp: 74, attack: 115, defense: 70, special-attack: 135, special-defense: 80, speed: 106",pokemon/enamorus_incarnate/images/sprite_default.png,pokemon/enamorus_incarnate/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/905/
10182,cramorant-gulping,cramorant_gulping,generation-viii,166,8,180,"flying, water",gulp-missile,"hp: 70, attack: 85, defense: 55, special-attack: 85, special-defense: 95, speed: 85",,,https://pokeapi.co/api/v2/pokemon/10182/
10183,cramorant-gorging,cramorant_gorging,generation-viii,166,8,180,"flying, water",gulp-missile,"hp: 70, attack: 85, defense: 55, special-attack: 85, special-defense: 95, speed: 85",,,https://pokeapi.co/api/v2/pokemon/10183/
10184,toxtricity-low-key,toxtricity_low_key,generation-viii,176,16,400,"electric, poison","punk-rock, minus, technician","hp: 75, attack: 98, defense: 70, special-attack: 114, special-defense: 70, speed: 75",pokemon/toxtricity_low_key/images/sprite_default.png,pokemon/toxtricity_low_key/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10184/
10185,eiscue-noice,eiscue_noice,generation-viii,165,14,890,ice,ice-face,"hp: 75, attack: 80, defense: 70, special-attack: 65, special-defense: 50, speed: 130",pokemon/eiscue_noice/images/sprite_default.png,pokemon/eiscue_noice/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10185/
10186,indeedee-female,indeedee_female,generation-viii,166,9,280,"psychic, normal","own-tempo, synchronize, psychic-surge","hp: 70, attack: 55, defense: 65, special-attack: 95, special-defense: 105, speed: 85",pokemon/indeedee_female/images/sprite_default.png,pokemon/indeedee_female/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10186/
10187,morpeko-hangry,morpeko_hangry,generation-viii,153,3,30,"electric, dark",hunger-switch,"hp: 58, attack: 95, defense: 58, special-attack: 70, special-defense: 58, speed: 97",pokemon/morpeko_hangry/images/sprite_default.png,pokemon/morpeko_hangry/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10187/
10188,zacian-crowned,zacian_crowned,generation-viii,360,28,3550,"fairy, steel",intrepid-sword,"hp: 92, attack: 150, defense: 115, special-attack: 80, special-defense: 115, speed: 148",pokemon/zacian_crowned/images/sprite_default.png,pokemon/zacian_crowned/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10188/
10189,zamazenta-crowned,zamazenta_crowned,generation-viii,360,29,7850,"fighting, steel",dauntless-shield,"hp: 92, attack: 120, defense: 140, special-attack: 80, special-defense: 140, speed: 128",pokemon/zamazenta_crowned/images/sprite_default.png,pokemon/zamazenta_crowned/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10189/
10190,eternatus-eternamax,eternatus_eternamax,generation-viii,563,1000,0,"poison, dragon",pressure,"hp: 255, attack: 115, defense: 250, special-attack: 125, special-defense: 250, speed: 130",pokemon/eternatus_eternamax/images/sprite_default.png,pokemon/eternatus_eternamax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10190/
10191,urshifu-rapid-strike,urshifu_rapid_strike,generation-viii,275,19,1050,"fighting, water",unseen-fist,"hp: 100, attack: 130, defense: 100, special-attack: 63, special-defense: 60, speed: 97",pokemon/urshifu_rapid_strike/images/sprite_default.png,pokemon/urshifu_rapid_strike/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10191/
10192,zarude-dada,zarude_dada,generation-viii,300,18,700,"dark, grass",leaf-guard,"hp: 105, attack: 120, defense: 105, special-attack: 70, special-defense: 95, speed: 105",pokemon/zarude_dada/images/sprite_default.png,pokemon/zarude_dada/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10192/
10193,calyrex-ice,calyrex_ice,generation-viii,340,24,8091,"psychic, ice",as-one-glastrier,"hp: 100, attack: 165, defense: 150, special-attack: 85, special-defense: 130, speed: 50",pokemon/calyrex_ice/images/sprite_default.png,pokemon/calyrex_ice/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10193/
10194,calyrex-shadow,calyrex_shadow,generation-viii,340,24,536,"psychic, ghost",as-one-spectrier,"hp: 100, attack: 85, defense: 80, special-attack: 165, special-defense: 100, speed: 150",pokemon/calyrex_shadow/images/sprite_default.png,pokemon/calyrex_shadow/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10194/
10209,rillaboom-gmax,rillaboom_gmax,generation-viii,265,280,10000,grass,"overgrow, grassy-surge","hp: 100, attack: 125, defense: 90, special-attack: 60, special-defense: 70, speed: 85",pokemon/rillaboom_gmax/images/sprite_default.png,pokemon/rillaboom_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10209/
10210,cinderace-gmax,cinderace_gmax,generation-viii,265,270,10000,fire,"blaze, libero","hp: 80, attack: 116, defense: 75, special-attack: 65, special-defense: 75, speed: 119",pokemon/cinderace_gmax/images/sprite_default.png,pokemon/cinderace_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10210/
10211,inteleon-gmax,inteleon_gmax,generation-viii,265,400,10000,water,"torrent, sniper","hp: 70, attack: 85, defense: 65, special-attack: 125, special-defense: 65, speed: 120",pokemon/inteleon_gmax/images/sprite_default.png,pokemon/inteleon_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10211/
10212,corviknight-gmax,corviknight_gmax,generation-viii,248,140,10000,"flying, steel","pressure, unnerve, mirror-armor","hp: 98, attack: 87, defense: 105, special-attack: 53, special-defense: 85, speed: 67",pokemon/corviknight_gmax/images/sprite_default.png,pokemon/corviknight_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10212/
10213,orbeetle-gmax,orbeetle_gmax,generation-viii,253,140,10000,"bug, psychic","swarm, frisk, telepathy","hp: 60, attack: 45, defense: 110, special-attack: 80, special-defense: 120, speed: 90",pokemon/orbeetle_gmax/images/sprite_default.png,pokemon/orbeetle_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10213/
10214,drednaw-gmax,drednaw_gmax,generation-viii,170,240,10000,"water, rock","strong-jaw, shell-armor, swift-swim","hp: 90, attack: 115, defense: 90, special-attack: 48, special-defense: 68, speed: 74",pokemon/drednaw_gmax/images/sprite_default.png,pokemon/drednaw_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10214/
10215,coalossal-gmax,coalossal_gmax,generation-viii,255,420,10000,"rock, fire","steam-engine, flame-body, flash-fire","hp: 110, attack: 80, defense: 120, special-attack: 80, special-defense: 90, speed: 30",pokemon/coalossal_gmax/images/sprite_default.png,pokemon/coalossal_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10215/
10216,flapple-gmax,flapple_gmax,generation-viii,170,240,10000,"grass, dragon","ripen, gluttony, hustle","hp: 70, attack: 110, defense: 80, special-attack: 95, special-defense: 60, speed: 70",pokemon/flapple_gmax/images/sprite_default.png,pokemon/flapple_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10216/
10217,appletun-gmax,appletun_gmax,generation-viii,170,240,10000,"grass, dragon","ripen, gluttony, thick-fat","hp: 110, attack: 85, defense: 80, special-attack: 100, special-defense: 80, speed: 30",pokemon/appletun_gmax/images/sprite_default.png,pokemon/appletun_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10217/
10218,sandaconda-gmax,sandaconda_gmax,generation-viii,179,220,10000,ground,"sand-spit, shed-skin, sand-veil","hp: 72, attack: 107, defense: 125, special-attack: 65, special-defense: 70, speed: 71",pokemon/sandaconda_gmax/images/sprite_default.png,pokemon/sandaconda_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10218/
10219,toxtricity-amped-gmax,toxtricity_amped_gmax,generation-viii,176,240,10000,"electric, poison","punk-rock, plus, technician","hp: 75, attack: 98, defense: 70, special-attack: 114, special-defense: 70, speed: 75",pokemon/toxtricity_amped_gmax/images/sprite_default.png,pokemon/toxtricity_amped_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10219/
10220,centiskorch-gmax,centiskorch_gmax,generation-viii,184,750,10000,"fire, bug","flash-fire, white-smoke, flame-body","hp: 100, attack: 115, defense: 65, special-attack: 90, special-defense: 90, speed: 65",pokemon/centiskorch_gmax/images/sprite_default.png,pokemon/centiskorch_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10220/
10221,hatterene-gmax,hatterene_gmax,generation-viii,255,260,10000,"psychic, fairy","healer, anticipation, magic-bounce","hp: 57, attack: 90, defense: 95, special-attack: 136, special-defense: 103, speed: 29",pokemon/hatterene_gmax/images/sprite_default.png,pokemon/hatterene_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10221/
10222,grimmsnarl-gmax,grimmsnarl_gmax,generation-viii,255,320,10000,"dark, fairy","prankster, frisk, pickpocket","hp: 95, attack: 120, defense: 65, special-attack: 95, special-defense: 75, speed: 60",pokemon/grimmsnarl_gmax/images/sprite_default.png,pokemon/grimmsnarl_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10222/
10223,alcremie-gmax,alcremie_gmax,generation-viii,173,300,10000,fairy,"sweet-veil, aroma-veil","hp: 65, attack: 60, defense: 75, special-attack: 110, special-defense: 121, speed: 64",pokemon/alcremie_gmax/images/sprite_default.png,pokemon/alcremie_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10223/
10224,copperajah-gmax,copperajah_gmax,generation-viii,175,230,10000,steel,"sheer-force, heavy-metal","hp: 122, attack: 130, defense: 69, special-attack: 80, special-defense: 69, speed: 30",pokemon/copperajah_gmax/images/sprite_default.png,pokemon/copperajah_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10224/
10225,duraludon-gmax,duraludon_gmax,generation-viii,187,430,10000,"steel, dragon","light-metal, heavy-metal, stalwart","hp: 70, attack: 95, defense: 115, special-attack: 120, special-defense: 50, speed: 85",pokemon/duraludon_gmax/images/sprite_default.png,pokemon/duraludon_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10225/
10226,urshifu-single-strike-gmax,urshifu_single_strike_gmax,generation-viii,275,290,10000,"fighting, dark",unseen-fist,"hp: 100, attack: 130, defense: 100, special-attack: 63, special-defense: 60, speed: 97",pokemon/urshifu_single_strike_gmax/images/sprite_default.png,pokemon/urshifu_single_strike_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10226/
10227,urshifu-rapid-strike-gmax,urshifu_rapid_strike_gmax,generation-viii,275,260,10000,"fighting, water",unseen-fist,"hp: 100, attack: 130, defense: 100, special-attack: 63, special-defense: 60, speed: 97",pokemon/urshifu_rapid_strike_gmax/images/sprite_default.png,pokemon/urshifu_rapid_strike_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10227/
10228,toxtricity-low-key-gmax,toxtricity_low_key_gmax,generation-viii,176,240,10000,"electric, poison","punk-rock, minus, technician","hp: 75, attack: 98, defense: 70, special-attack: 114, special-defense: 70, speed: 75",pokemon/toxtricity_low_key_gmax/images/sprite_default.png,pokemon/toxtricity_low_key_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10228/
10248,basculegion-female,basculegion_female,generation-viii,265,30,1100,"water, ghost","swift-swim, adaptability, mold-breaker","hp: 120, attack: 92, defense: 65, special-attack: 100, special-defense: 75, speed: 78",pokemon/basculegion_female/images/sprite_default.png,pokemon/basculegion_female/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10248/
10249,enamorus-therian,enamorus_therian,generation-viii,116,16,480,"fairy, flying",overcoat,"hp: 74, attack: 115, defense: 110, special-attack: 135, special-defense: 100, speed: 46",pokemon/enamorus_therian/images/sprite_default.png,pokemon/enamorus_therian/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10249/
10272,ursaluna-bloodmoon,ursaluna_bloodmoon,generation-viii,275,24,2900,"ground, normal",minds-eye,"hp: 113, attack: 70, defense: 120, special-attack: 135, special-defense: 65, speed: 52",pokemon/ursaluna_bloodmoon/images/sprite_default.png,pokemon/ursaluna_bloodmoon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10272/
10303,falinks-mega,falinks_mega,generation-viii,None,16,990,fighting,,"hp: 65, attack: 135, defense: 135, special-attack: 70, special-defense: 65, speed: 100",,,https://pokeapi.co/api/v2/pokemon/10303/
