id,name,slug,generation,base_experience,height,weight,types,abilities,stats,sprite_default,sprite_shiny,sourceUrl
589,escavalier,escavalier,generation-v,173,10,330,"bug, steel","swarm, shell-armor, overcoat","hp: 70, attack: 135, defense: 105, special-attack: 60, special-defense: 105, speed: 20",pokemon/escavalier/images/sprite_default.png,pokemon/escavalier/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/589/
590,foongus,foongus,generation-v,59,2,10,"grass, poison","effect-spore, regenerator","hp: 69, attack: 55, defense: 45, special-attack: 55, special-defense: 55, speed: 15",pokemon/foongus/images/sprite_default.png,pokemon/foongus/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/590/
591,amoonguss,amoonguss,generation-v,162,6,105,"grass, poison","effect-spore, regenerator","hp: 114, attack: 85, defense: 70, special-attack: 85, special-defense: 80, speed: 30",pokemon/amoonguss/images/sprite_default.png,pokemon/amoonguss/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/591/
592,frillish,frillish,generation-v,67,12,330,"water, ghost","water-absorb, cursed-body, damp","hp: 55, attack: 40, defense: 50, special-attack: 65, special-defense: 85, speed: 40",pokemon/frillish/images/sprite_default.png,pokemon/frillish/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/592/
593,jellicent,jellicent,generation-v,168,22,1350,"water, ghost","water-absorb, cursed-body, damp","hp: 100, attack: 60, defense: 70, special-attack: 85, special-defense: 105, speed: 60",pokemon/jellicent/images/sprite_default.png,pokemon/jellicent/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/593/
594,alomomola,alomomola,generation-v,165,12,316,water,"healer, hydration, regenerator","hp: 165, attack: 75, defense: 80, special-attack: 40, special-defense: 45, speed: 65",pokemon/alomomola/images/sprite_default.png,pokemon/alomomola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/594/
595,joltik,joltik,generation-v,64,1,6,"bug, electric","compound-eyes, unnerve, swarm","hp: 50, attack: 47, defense: 50, special-attack: 57, special-defense: 50, speed: 65",pokemon/joltik/images/sprite_default.png,pokemon/joltik/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/595/
596,galvantula,galvantula,generation-v,165,8,143,"bug, electric","compound-eyes, unnerve, swarm","hp: 70, attack: 77, defense: 60, special-attack: 97, special-defense: 60, speed: 108",pokemon/galvantula/images/sprite_default.png,pokemon/galvantula/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/596/
597,ferroseed,ferroseed,generation-v,61,6,188,"grass, steel",iron-barbs,"hp: 44, attack: 50, defense: 91, special-attack: 24, special-defense: 86, speed: 10",pokemon/ferroseed/images/sprite_default.png,pokemon/ferroseed/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/597/
598,ferrothorn,ferrothorn,generation-v,171,10,1100,"grass, steel","iron-barbs, anticipation","hp: 74, attack: 94, defense: 131, special-attack: 54, special-defense: 116, speed: 20",pokemon/ferrothorn/images/sprite_default.png,pokemon/ferrothorn/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/598/
599,klink,klink,generation-v,60,3,210,steel,"plus, minus, clear-body","hp: 40, attack: 55, defense: 70, special-attack: 45, special-defense: 60, speed: 30",pokemon/klink/images/sprite_default.png,pokemon/klink/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/599/
600,klang,klang,generation-v,154,6,510,steel,"plus, minus, clear-body","hp: 60, attack: 80, defense: 95, special-attack: 70, special-defense: 85, speed: 50",pokemon/klang/images/sprite_default.png,pokemon/klang/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/600/
601,klinklang,klinklang,generation-v,234,6,810,steel,"plus, minus, clear-body","hp: 60, attack: 100, defense: 115, special-attack: 70, special-defense: 85, speed: 90",pokemon/klinklang/images/sprite_default.png,pokemon/klinklang/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/601/
602,tynamo,tynamo,generation-v,55,2,3,electric,levitate,"hp: 35, attack: 55, defense: 40, special-attack: 45, special-defense: 40, speed: 60",pokemon/tynamo/images/sprite_default.png,pokemon/tynamo/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/602/
603,eelektrik,eelektrik,generation-v,142,12,220,electric,levitate,"hp: 65, attack: 85, defense: 70, special-attack: 75, special-defense: 70, speed: 40",pokemon/eelektrik/images/sprite_default.png,pokemon/eelektrik/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/603/
604,eelektross,eelektross,generation-v,232,21,805,electric,levitate,"hp: 85, attack: 115, defense: 80, special-attack: 105, special-defense: 80, speed: 50",pokemon/eelektross/images/sprite_default.png,pokemon/eelektross/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/604/
605,elgyem,elgyem,generation-v,67,5,90,psychic,"telepathy, synchronize, analytic","hp: 55, attack: 55, defense: 55, special-attack: 85, special-defense: 55, speed: 30",pokemon/elgyem/images/sprite_default.png,pokemon/elgyem/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/605/
606,beheeyem,beheeyem,generation-v,170,10,345,psychic,"telepathy, synchronize, analytic","hp: 75, attack: 75, defense: 75, special-attack: 125, special-defense: 95, speed: 40",pokemon/beheeyem/images/sprite_default.png,pokemon/beheeyem/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/606/
607,litwick,litwick,generation-v,55,3,31,"ghost, fire","flash-fire, flame-body, infiltrator","hp: 50, attack: 30, defense: 55, special-attack: 65, special-defense: 55, speed: 20",pokemon/litwick/images/sprite_default.png,pokemon/litwick/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/607/
608,lampent,lampent,generation-v,130,6,130,"ghost, fire","flash-fire, flame-body, infiltrator","hp: 60, attack: 40, defense: 60, special-attack: 95, special-defense: 60, speed: 55",pokemon/lampent/images/sprite_default.png,pokemon/lampent/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/608/
609,chandelure,chandelure,generation-v,234,10,343,"ghost, fire","flash-fire, flame-body, infiltrator","hp: 60, attack: 55, defense: 90, special-attack: 145, special-defense: 90, speed: 80",pokemon/chandelure/images/sprite_default.png,pokemon/chandelure/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/609/
610,axew,axew,generation-v,64,6,180,dragon,"rivalry, mold-breaker, unnerve","hp: 46, attack: 87, defense: 60, special-attack: 30, special-defense: 40, speed: 57",pokemon/axew/images/sprite_default.png,pokemon/axew/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/610/
611,fraxure,fraxure,generation-v,144,10,360,dragon,"rivalry, mold-breaker, unnerve","hp: 66, attack: 117, defense: 70, special-attack: 40, special-defense: 50, speed: 67",pokemon/fraxure/images/sprite_default.png,pokemon/fraxure/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/611/
612,haxorus,haxorus,generation-v,243,18,1055,dragon,"rivalry, mold-breaker, unnerve","hp: 76, attack: 147, defense: 90, special-attack: 60, special-defense: 70, speed: 97",pokemon/haxorus/images/sprite_default.png,pokemon/haxorus/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/612/
613,cubchoo,cubchoo,generation-v,61,5,85,ice,"snow-cloak, slush-rush, rattled","hp: 55, attack: 70, defense: 40, special-attack: 60, special-defense: 40, speed: 40",pokemon/cubchoo/images/sprite_default.png,pokemon/cubchoo/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/613/
614,beartic,beartic,generation-v,177,26,2600,ice,"snow-cloak, slush-rush, swift-swim","hp: 95, attack: 130, defense: 80, special-attack: 70, special-defense: 80, speed: 50",pokemon/beartic/images/sprite_default.png,pokemon/beartic/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/614/
615,cryogonal,cryogonal,generation-v,180,11,1480,ice,levitate,"hp: 80, attack: 50, defense: 50, special-attack: 95, special-defense: 135, speed: 105",pokemon/cryogonal/images/sprite_default.png,pokemon/cryogonal/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/615/
616,shelmet,shelmet,generation-v,61,4,77,bug,"hydration, shell-armor, overcoat","hp: 50, attack: 40, defense: 85, special-attack: 40, special-defense: 65, speed: 25",pokemon/shelmet/images/sprite_default.png,pokemon/shelmet/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/616/
617,accelgor,accelgor,generation-v,173,8,253,bug,"hydration, sticky-hold, unburden","hp: 80, attack: 70, defense: 40, special-attack: 100, special-defense: 60, speed: 145",pokemon/accelgor/images/sprite_default.png,pokemon/accelgor/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/617/
618,stunfisk,stunfisk,generation-v,165,7,110,"ground, electric","static, limber, sand-veil","hp: 109, attack: 66, defense: 84, special-attack: 81, special-defense: 99, speed: 32",pokemon/stunfisk/images/sprite_default.png,pokemon/stunfisk/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/618/
619,mienfoo,mienfoo,generation-v,70,9,200,fighting,"inner-focus, regenerator, reckless","hp: 45, attack: 85, defense: 50, special-attack: 55, special-defense: 50, speed: 65",pokemon/mienfoo/images/sprite_default.png,pokemon/mienfoo/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/619/
620,mienshao,mienshao,generation-v,179,14,355,fighting,"inner-focus, regenerator, reckless","hp: 65, attack: 125, defense: 60, special-attack: 95, special-defense: 60, speed: 105",pokemon/mienshao/images/sprite_default.png,pokemon/mienshao/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/620/
621,druddigon,druddigon,generation-v,170,16,1390,dragon,"rough-skin, sheer-force, mold-breaker","hp: 77, attack: 120, defense: 90, special-attack: 60, special-defense: 90, speed: 48",pokemon/druddigon/images/sprite_default.png,pokemon/druddigon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/621/
622,golett,golett,generation-v,61,10,920,"ground, ghost","iron-fist, klutz, no-guard","hp: 59, attack: 74, defense: 50, special-attack: 35, special-defense: 50, speed: 35",pokemon/golett/images/sprite_default.png,pokemon/golett/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/622/
623,golurk,golurk,generation-v,169,28,3300,"ground, ghost","iron-fist, klutz, no-guard","hp: 89, attack: 124, defense: 80, special-attack: 55, special-defense: 80, speed: 55",pokemon/golurk/images/sprite_default.png,pokemon/golurk/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/623/
624,pawniard,pawniard,generation-v,68,5,102,"dark, steel","defiant, inner-focus, pressure","hp: 45, attack: 85, defense: 70, special-attack: 40, special-defense: 40, speed: 60",pokemon/pawniard/images/sprite_default.png,pokemon/pawniard/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/624/
625,bisharp,bisharp,generation-v,172,16,700,"dark, steel","defiant, inner-focus, pressure","hp: 65, attack: 125, defense: 100, special-attack: 60, special-defense: 70, speed: 70",pokemon/bisharp/images/sprite_default.png,pokemon/bisharp/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/625/
626,bouffalant,bouffalant,generation-v,172,16,946,normal,"reckless, sap-sipper, soundproof","hp: 95, attack: 110, defense: 95, special-attack: 40, special-defense: 95, speed: 55",pokemon/bouffalant/images/sprite_default.png,pokemon/bouffalant/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/626/
627,rufflet,rufflet,generation-v,70,5,105,"normal, flying","keen-eye, sheer-force, hustle","hp: 70, attack: 83, defense: 50, special-attack: 37, special-defense: 50, speed: 60",pokemon/rufflet/images/sprite_default.png,pokemon/rufflet/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/627/
628,braviary,braviary,generation-v,179,15,410,"normal, flying","keen-eye, sheer-force, defiant","hp: 100, attack: 123, defense: 75, special-attack: 57, special-defense: 75, speed: 80",pokemon/braviary/images/sprite_default.png,pokemon/braviary/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/628/
629,vullaby,vullaby,generation-v,74,5,90,"dark, flying","big-pecks, overcoat, weak-armor","hp: 70, attack: 55, defense: 75, special-attack: 45, special-defense: 65, speed: 60",pokemon/vullaby/images/sprite_default.png,pokemon/vullaby/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/629/
630,mandibuzz,mandibuzz,generation-v,179,12,395,"dark, flying","big-pecks, overcoat, weak-armor","hp: 110, attack: 65, defense: 105, special-attack: 55, special-defense: 95, speed: 80",pokemon/mandibuzz/images/sprite_default.png,pokemon/mandibuzz/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/630/
631,heatmor,heatmor,generation-v,169,14,580,fire,"gluttony, flash-fire, white-smoke","hp: 85, attack: 97, defense: 66, special-attack: 105, special-defense: 66, speed: 65",pokemon/heatmor/images/sprite_default.png,pokemon/heatmor/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/631/
632,durant,durant,generation-v,169,3,330,"bug, steel","swarm, hustle, truant","hp: 58, attack: 109, defense: 112, special-attack: 48, special-defense: 48, speed: 109",pokemon/durant/images/sprite_default.png,pokemon/durant/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/632/
633,deino,deino,generation-v,60,8,173,"dark, dragon",hustle,"hp: 52, attack: 65, defense: 50, special-attack: 45, special-defense: 50, speed: 38",pokemon/deino/images/sprite_default.png,pokemon/deino/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/633/
634,zweilous,zweilous,generation-v,147,14,500,"dark, dragon",hustle,"hp: 72, attack: 85, defense: 70, special-attack: 65, special-defense: 70, speed: 58",pokemon/zweilous/images/sprite_default.png,pokemon/zweilous/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/634/
635,hydreigon,hydreigon,generation-v,270,18,1600,"dark, dragon",levitate,"hp: 92, attack: 105, defense: 90, special-attack: 125, special-defense: 90, speed: 98",pokemon/hydreigon/images/sprite_default.png,pokemon/hydreigon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/635/
636,larvesta,larvesta,generation-v,72,11,288,"bug, fire","flame-body, swarm","hp: 55, attack: 85, defense: 55, special-attack: 50, special-defense: 55, speed: 60",pokemon/larvesta/images/sprite_default.png,pokemon/larvesta/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/636/
637,volcarona,volcarona,generation-v,248,16,460,"bug, fire","flame-body, swarm","hp: 85, attack: 60, defense: 65, special-attack: 135, special-defense: 105, speed: 100",pokemon/volcarona/images/sprite_default.png,pokemon/volcarona/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/637/
638,cobalion,cobalion,generation-v,261,21,2500,"steel, fighting",justified,"hp: 91, attack: 90, defense: 129, special-attack: 90, special-defense: 72, speed: 108",pokemon/cobalion/images/sprite_default.png,pokemon/cobalion/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/638/
639,terrakion,terrakion,generation-v,261,19,2600,"rock, fighting",justified,"hp: 91, attack: 129, defense: 90, special-attack: 72, special-defense: 90, speed: 108",pokemon/terrakion/images/sprite_default.png,pokemon/terrakion/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/639/
640,virizion,virizion,generation-v,261,20,2000,"grass, fighting",justified,"hp: 91, attack: 90, defense: 72, special-attack: 90, special-defense: 129, speed: 108",pokemon/virizion/images/sprite_default.png,pokemon/virizion/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/640/
641,tornadus-incarnate,tornadus_incarnate,generation-v,261,15,630,flying,"prankster, defiant","hp: 79, attack: 115, defense: 70, special-attack: 125, special-defense: 80, speed: 111",pokemon/tornadus_incarnate/images/sprite_default.png,pokemon/tornadus_incarnate/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/641/
642,thundurus-incarnate,thundurus_incarnate,generation-v,261,15,610,"electric, flying","prankster, defiant","hp: 79, attack: 115, defense: 70, special-attack: 125, special-defense: 80, speed: 111",pokemon/thundurus_incarnate/images/sprite_default.png,pokemon/thundurus_incarnate/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/642/
643,reshiram,reshiram,generation-v,306,32,3300,"dragon, fire",turboblaze,"hp: 100, attack: 120, defense: 100, special-attack: 150, special-defense: 120, speed: 90",pokemon/reshiram/images/sprite_default.png,pokemon/reshiram/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/643/
644,zekrom,zekrom,generation-v,306,29,3450,"dragon, electric",teravolt,"hp: 100, attack: 150, defense: 120, special-attack: 120, special-defense: 100, speed: 90",pokemon/zekrom/images/sprite_default.png,pokemon/zekrom/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/644/
645,landorus-incarnate,landorus_incarnate,generation-v,270,15,680,"ground, flying","sand-force, sheer-force","hp: 89, attack: 125, defense: 90, special-attack: 115, special-defense: 80, speed: 101",pokemon/landorus_incarnate/images/sprite_default.png,pokemon/landorus_incarnate/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/645/
646,kyurem,kyurem,generation-v,297,30,3250,"dragon, ice",pressure,"hp: 125, attack: 130, defense: 90, special-attack: 130, special-defense: 90, speed: 95",pokemon/kyurem/images/sprite_default.png,pokemon/kyurem/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/646/
647,keldeo-ordinary,keldeo_ordinary,generation-v,261,14,485,"water, fighting",justified,"hp: 91, attack: 72, defense: 90, special-attack: 129, special-defense: 90, speed: 108",pokemon/keldeo_ordinary/images/sprite_default.png,pokemon/keldeo_ordinary/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/647/
648,meloetta-aria,meloetta_aria,generation-v,270,6,65,"normal, psychic",serene-grace,"hp: 100, attack: 77, defense: 77, special-attack: 128, special-defense: 128, speed: 90",pokemon/meloetta_aria/images/sprite_default.png,pokemon/meloetta_aria/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/648/
649,genesect,genesect,generation-v,270,15,825,"bug, steel",download,"hp: 71, attack: 120, defense: 95, special-attack: 120, special-defense: 95, speed: 99",pokemon/genesect/images/sprite_default.png,pokemon/genesect/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/649/
10016,basculin-blue-striped,basculin_blue_striped,generation-v,161,10,180,water,"rock-head, adaptability, mold-breaker","hp: 70, attack: 92, defense: 65, special-attack: 80, special-defense: 55, speed: 98",pokemon/basculin_blue_striped/images/sprite_default.png,pokemon/basculin_blue_striped/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10016/
10017,darmanitan-zen,darmanitan_zen,generation-v,189,13,929,"fire, psychic","sheer-force, zen-mode","hp: 105, attack: 30, defense: 105, special-attack: 140, special-defense: 105, speed: 55",pokemon/darmanitan_zen/images/sprite_default.png,pokemon/darmanitan_zen/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10017/
10018,meloetta-pirouette,meloetta_pirouette,generation-v,270,6,65,"normal, fighting",serene-grace,"hp: 100, attack: 128, defense: 90, special-attack: 77, special-defense: 77, speed: 128",pokemon/meloetta_pirouette/images/sprite_default.png,pokemon/meloetta_pirouette/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10018/
10019,tornadus-therian,tornadus_therian,generation-v,290,14,630,flying,regenerator,"hp: 79, attack: 100, defense: 80, special-attack: 110, special-defense: 90, speed: 121",pokemon/tornadus_therian/images/sprite_default.png,pokemon/tornadus_therian/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10019/
10020,thundurus-therian,thundurus_therian,generation-v,290,30,610,"electric, flying",volt-absorb,"hp: 79, attack: 105, defense: 70, special-attack: 145, special-defense: 80, speed: 101",pokemon/thundurus_therian/images/sprite_default.png,pokemon/thundurus_therian/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10020/
10021,landorus-therian,landorus_therian,generation-v,300,13,680,"ground, flying",intimidate,"hp: 89, attack: 145, defense: 90, special-attack: 105, special-defense: 80, speed: 91",pokemon/landorus_therian/images/sprite_default.png,pokemon/landorus_therian/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10021/
10022,kyurem-black,kyurem_black,generation-v,350,33,3250,"dragon, ice",teravolt,"hp: 125, attack: 170, defense: 100, special-attack: 120, special-defense: 90, speed: 95",pokemon/kyurem_black/images/sprite_default.png,pokemon/kyurem_black/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10022/
10023,kyurem-white,kyurem_white,generation-v,350,36,3250,"dragon, ice",turboblaze,"hp: 125, attack: 120, defense: 90, special-attack: 170, special-defense: 100, speed: 95",pokemon/kyurem_white/images/sprite_default.png,pokemon/kyurem_white/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10023/
10024,keldeo-resolute,keldeo_resolute,generation-v,290,14,485,"water, fighting",justified,"hp: 91, attack: 72, defense: 90, special-attack: 129, special-defense: 90, speed: 108",pokemon/keldeo_resolute/images/sprite_default.png,pokemon/keldeo_resolute/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10024/
10069,audino-mega,audino_mega,generation-v,425,15,320,"normal, fairy",healer,"hp: 103, attack: 60, defense: 126, special-attack: 80, special-defense: 126, speed: 50",pokemon/audino_mega/images/sprite_default.png,pokemon/audino_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10069/
10176,darumaka-galar,darumaka_galar,generation-v,63,7,400,ice,"hustle, inner-focus","hp: 70, attack: 90, defense: 45, special-attack: 15, special-defense: 45, speed: 50",pokemon/darumaka_galar/images/sprite_default.png,pokemon/darumaka_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10176/
10177,darmanitan-galar-standard,darmanitan_galar_standard,generation-v,168,17,1200,ice,"gorilla-tactics, zen-mode","hp: 105, attack: 140, defense: 55, special-attack: 30, special-defense: 55, speed: 95",pokemon/darmanitan_galar_standard/images/sprite_default.png,pokemon/darmanitan_galar_standard/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10177/
10178,darmanitan-galar-zen,darmanitan_galar_zen,generation-v,189,17,1200,"ice, fire","gorilla-tactics, zen-mode","hp: 105, attack: 160, defense: 55, special-attack: 30, special-defense: 55, speed: 135",pokemon/darmanitan_galar_zen/images/sprite_default.png,pokemon/darmanitan_galar_zen/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10178/
10179,yamask-galar,yamask_galar,generation-v,61,5,15,"ground, ghost",wandering-spirit,"hp: 38, attack: 55, defense: 85, special-attack: 30, special-defense: 65, speed: 30",pokemon/yamask_galar/images/sprite_default.png,pokemon/yamask_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10179/
10180,stunfisk-galar,stunfisk_galar,generation-v,165,7,205,"ground, steel",mimicry,"hp: 109, attack: 81, defense: 99, special-attack: 66, special-defense: 84, speed: 32",pokemon/stunfisk_galar/images/sprite_default.png,pokemon/stunfisk_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10180/
10207,garbodor-gmax,garbodor_gmax,generation-v,166,210,10000,poison,"stench, weak-armor, aftermath","hp: 80, attack: 95, defense: 82, special-attack: 60, special-defense: 82, speed: 75",pokemon/garbodor_gmax/images/sprite_default.png,pokemon/garbodor_gmax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10207/
10236,samurott-hisui,samurott_hisui,generation-v,238,15,582,"water, dark","torrent, sharpness","hp: 90, attack: 108, defense: 80, special-attack: 100, special-defense: 65, speed: 85",pokemon/samurott_hisui/images/sprite_default.png,pokemon/samurott_hisui/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10236/
10237,lilligant-hisui,lilligant_hisui,generation-v,168,12,192,"grass, fighting","chlorophyll, hustle, leaf-guard","hp: 70, attack: 105, defense: 75, special-attack: 50, special-defense: 75, speed: 105",pokemon/lilligant_hisui/images/sprite_default.png,pokemon/lilligant_hisui/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10237/
10238,zorua-hisui,zorua_hisui,generation-v,66,7,125,"normal, ghost",illusion,"hp: 35, attack: 60, defense: 40, special-attack: 85, special-defense: 40, speed: 70",pokemon/zorua_hisui/images/sprite_default.png,pokemon/zorua_hisui/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10238/
10239,zoroark-hisui,zoroark_hisui,generation-v,179,16,730,"normal, ghost",illusion,"hp: 55, attack: 100, defense: 60, special-attack: 125, special-defense: 60, speed: 110",pokemon/zoroark_hisui/images/sprite_default.png,pokemon/zoroark_hisui/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10239/
10240,braviary-hisui,braviary_hisui,generation-v,179,17,434,"psychic, flying","keen-eye, sheer-force, tinted-lens","hp: 110, attack: 83, defense: 70, special-attack: 112, special-defense: 70, speed: 65",pokemon/braviary_hisui/images/sprite_default.png,pokemon/braviary_hisui/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10240/
10247,basculin-white-striped,basculin_white_striped,generation-v,161,10,180,water,"rattled, adaptability, mold-breaker","hp: 70, attack: 92, defense: 65, special-attack: 80, special-defense: 55, speed: 98",pokemon/basculin_white_striped/images/sprite_default.png,pokemon/basculin_white_striped/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10247/
10286,emboar-mega,emboar_mega,generation-v,None,18,1803,"fire, fighting",,"hp: 110, attack: 148, defense: 75, special-attack: 110, special-defense: 110, speed: 75",,,https://pokeapi.co/api/v2/pokemon/10286/
10287,excadrill-mega,excadrill_mega,generation-v,None,9,600,"ground, steel",,"hp: 110, attack: 165, defense: 100, special-attack: 65, special-defense: 65, speed: 103",,,https://pokeapi.co/api/v2/pokemon/10287/
10288,scolipede-mega,scolipede_mega,generation-v,None,32,2305,"bug, poison",,"hp: 60, attack: 140, defense: 149, special-attack: 75, special-defense: 99, speed: 62",,,https://pokeapi.co/api/v2/pokemon/10288/
10289,scrafty-mega,scrafty_mega,generation-v,None,11,310,"dark, fighting",,"hp: 65, attack: 130, defense: 135, special-attack: 55, special-defense: 135, speed: 68",,,https://pokeapi.co/api/v2/pokemon/10289/
10290,eelektross-mega,eelektross_mega,generation-v,None,30,1800,electric,,"hp: 85, attack: 145, defense: 80, special-attack: 135, special-defense: 90, speed: 80",,,https://pokeapi.co/api/v2/pokemon/10290/
10291,chandelure-mega,chandelure_mega,generation-v,None,25,696,"ghost, fire",,"hp: 60, attack: 75, defense: 110, special-attack: 175, special-defense: 110, speed: 90",,,https://pokeapi.co/api/v2/pokemon/10291/
