id,name,slug,type,power,accuracy,pp,priority,damage_class,target,generation,effect,short_effect,sourceUrl
228,pursuit,pursuit,dark,40,100,20,0,physical,selected-pokemon,generation-ii,"Inflicts regular damage.  If the target attempts to switch out this turn before the user acts, this move hits the target before it leaves and has double power.

This effect can still hit a Pokémon that switches out when it has a substitute up or when an ally has used follow me.","Has double power against, and can hit, Pokémon attempting to switch out.",https://pokeapi.co/api/v2/move/228/
229,rapid-spin,rapid_spin,normal,50,100,40,0,physical,selected-pokemon,generation-ii,"Inflicts regular damage.  Removes leech seed from the user, frees the user from bind, clamp, fire spin, magma storm, sand tomb, whirlpool, and wrap, and clears spikes, stealth rock, and toxic spikes from the user’s side of the field.  If this move misses or has no effect, its effect doesn’t activate.","Frees the user from binding moves, removes Leech Seed, and blows away Spikes.",https://pokeapi.co/api/v2/move/229/
230,sweet-scent,sweet_scent,normal,None,100,20,0,status,all-opponents,generation-ii,Lowers the target’s evasion by one stage.,Lowers the target’s evasion by one stage.,https://pokeapi.co/api/v2/move/230/
231,iron-tail,iron_tail,steel,100,75,15,0,physical,selected-pokemon,generation-ii,Inflicts regular damage.  Has a 30% chance to lower the target’s Defense by one stage.,Has a 30% chance to lower the target’s Defense by one stage.,https://pokeapi.co/api/v2/move/231/
232,metal-claw,metal_claw,steel,50,95,35,0,physical,selected-pokemon,generation-ii,Inflicts regular damage. Has a 10% chance to raise the user’s Attack one stage.,Has a 10% chance to raise the user’s Attack by one stage.,https://pokeapi.co/api/v2/move/232/
233,vital-throw,vital_throw,fighting,70,None,10,-1,physical,selected-pokemon,generation-ii,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,Never misses.,https://pokeapi.co/api/v2/move/233/
234,morning-sun,morning_sun,normal,None,None,5,0,status,user,generation-ii,"Heals the user for half its max HP.

During sunny day, the healing is increased to 2/3 max HP.

During hail, rain dance, or sandstorm, the healing is decreased to 1/4 max HP.",Heals the user by half its max HP.  Affected by weather.,https://pokeapi.co/api/v2/move/234/
235,synthesis,synthesis,grass,None,None,5,0,status,user,generation-ii,"Heals the user for half its max HP.

During sunny day, the healing is increased to 2/3 max HP.

During hail, rain dance, or sandstorm, the healing is decreased to 1/4 max HP.",Heals the user by half its max HP.  Affected by weather.,https://pokeapi.co/api/v2/move/235/
236,moonlight,moonlight,fairy,None,None,5,0,status,user,generation-ii,"Heals the user for half its max HP.

During sunny day, the healing is increased to 2/3 max HP.

During hail, rain dance, or sandstorm, the healing is decreased to 1/4 max HP.",Heals the user by half its max HP.  Affected by weather.,https://pokeapi.co/api/v2/move/236/
237,hidden-power,hidden_power,normal,60,100,15,0,special,selected-pokemon,generation-ii,"Inflicts regular damage.  Power and type are determined by the user’s IVs.

Power is given by `x * 40 / 63 + 30`.  `x` is obtained by arranging bit 1 from the IV for each of Special Defense, Special Attack, Speed, Defense, Attack, and HP in that order.  (Bit 1 is 1 if the IV is of the form `4n + 2` or `4n + 3`.  `x` is then 64 * Special Defense IV bit 1, plus 32 * Special Attack IV bit 1, etc.)

Power is always between 30 and 70, inclusive.  Average power is 49.5.

Type is given by `y * 15 / 63`, where `y` is similar to `x` above, except constructed from bit 0.  (Bit 0 is 1 if the IV is odd.)  The result is looked up in the following table.

Value | Type
----: | --------
    0 | fighting
    1 | flying
    2 | poison
    3 | ground
    4 | rock
    5 | bug
    6 | ghost
    7 | steel
    8 | fire
    9 | water
   10 | grass
   11 | electric
   12 | psychic
   13 | ice
   14 | dragon
   15 | dark

This move thus cannot be normal.  Most other types have an equal 1/16 chance to be selected, given random IVs.  However, due to the flooring used here, bug, fighting, and grass appear 5/64 of the time, and dark only 1/64 of the time.",Power and type depend upon user’s IVs.  Power can range from 30 to 70.,https://pokeapi.co/api/v2/move/237/
238,cross-chop,cross_chop,fighting,100,80,5,0,physical,selected-pokemon,generation-ii,Inflicts regular damage.  User’s critical hit rate is one level higher when using this move.,Has an increased chance for a critical hit.,https://pokeapi.co/api/v2/move/238/
239,twister,twister,dragon,40,100,20,0,special,all-opponents,generation-ii,"Inflicts regular damage.  Has a 20% chance to make each target flinch.

If the target is under the effect of bounce, fly, or sky drop, this move will hit with double power.",Has a 20% chance to make the target flinch.,https://pokeapi.co/api/v2/move/239/
240,rain-dance,rain_dance,water,None,None,5,0,status,entire-field,generation-ii,"Changes the weather to rain for five turns, during which water moves inflict 50% extra damage, and fire moves inflict half damage.

If the user is holding damp rock, this effect lasts for eight turns.

thunder has 100% accuracy.  If the target has used detect or protect, thunder has a (100 - accuracy)% chance to break through the protection.

solar beam has half power.

moonlight, morning sun, and synthesis heal only 1/4 of the user’s max HP.

Pokémon with swift swim have doubled original Speed.

Pokémon with forecast become water.

Pokémon with dry skin heal 1/8 max HP, Pokémon with hydration are cured of major status effects, and Pokémon with rain dish heal 1/16 max HP at the end of each turn.",Changes the weather to rain for five turns.,https://pokeapi.co/api/v2/move/240/
241,sunny-day,sunny_day,fire,None,None,5,0,status,entire-field,generation-ii,"Changes the weather to sunshine for five turns, during which fire moves inflict 50% extra damage, and water moves inflict half damage.

If the user is holding heat rock, this effect lasts for eight turns.

Pokémon cannot become frozen.

thunder has 50% accuracy.

solar beam skips its charge turn.

moonlight, morning sun, and synthesis heal 2/3 of the user’s max HP.

Pokémon with chlorophyll have doubled original Speed.

Pokémon with forecast become fire.

Pokémon with leaf guard are not affected by major status effects.

Pokémon with flower gift change form; every Pokémon on their side of the field have their original Attack and Special Attack increased by 50%.

Pokémon with dry skin lose 1/8 max HP at the end of each turn.

Pokémon with solar power have their original Special Attack raised by 50% but lose 1/8 their max HP at the end of each turn.",Changes the weather to sunny for five turns.,https://pokeapi.co/api/v2/move/241/
242,crunch,crunch,dark,80,100,15,0,physical,selected-pokemon,generation-ii,Inflicts regular damage.  Has a 20% chance to lower the target’s Defense by one stage.,Has a 20% chance to lower the target’s Defense by one stage.,https://pokeapi.co/api/v2/move/242/
243,mirror-coat,mirror_coat,psychic,None,100,20,-5,special,specific-move,generation-ii,"Targets the last opposing Pokémon to hit the user with a special move this turn.  Inflicts twice the damage that move did to the user.  If there is no eligible target, this move will fail.  Type immunity applies, but other type effects are ignored.

This move cannot be copied by mirror move, nor selected by assist or metronome.",Inflicts twice the damage the user received from the last special hit it took.,https://pokeapi.co/api/v2/move/243/
244,psych-up,psych_up,normal,None,None,10,0,status,selected-pokemon,generation-ii,"Discards the user’s stat changes and copies the target’s.

This move cannot be copied by mirror move.",Discards the user’s stat changes and copies the target’s.,https://pokeapi.co/api/v2/move/244/
245,extreme-speed,extreme_speed,normal,80,100,5,2,physical,selected-pokemon,generation-ii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/245/
246,ancient-power,ancient_power,rock,60,100,5,0,special,selected-pokemon,generation-ii,Inflicts regular damage. Has a 10% chance to raise all of the user’s stats one stage.,Has a 10% chance to raise all of the user’s stats by one stage.,https://pokeapi.co/api/v2/move/246/
247,shadow-ball,shadow_ball,ghost,80,100,15,0,special,selected-pokemon,generation-ii,Inflicts regular damage.  Has a 20% chance to lower the target’s Special Defense by one stage.,Has a 20% chance to lower the target’s Special Defense by one stage.,https://pokeapi.co/api/v2/move/247/
248,future-sight,future_sight,psychic,120,100,10,0,special,selected-pokemon,generation-ii,"Inflicts typeless regular damage at the end of the third turn, starting with this one.  This move cannot score a critical hit.  If the target switches out, its replacement will be hit instead.  Damage is calculated at the time this move is used; stat changes and switching out during the delay won’t change the damage inflicted.  No move with this effect can be used against the same target again until after the end of the third turn.

This effect breaks through wonder guard.

If the target is protected by protect or detect on the turn this move is used, this move will fail.  However, the damage on the third turn will break through protection.

The damage is applied at the end of the turn, so it ignores endure and focus sash.

This move cannot be copied by mirror move.",Hits the target two turns later.,https://pokeapi.co/api/v2/move/248/
249,rock-smash,rock_smash,fighting,40,100,15,0,physical,selected-pokemon,generation-ii,Inflicts regular damage.  Has a 50% chance to lower the target’s Defense by one stage.,Has a 50% chance to lower the target’s Defense by one stage.,https://pokeapi.co/api/v2/move/249/
250,whirlpool,whirlpool,water,35,85,15,0,special,selected-pokemon,generation-ii,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

If the target is in the first turn of dive, this move will hit with double power.",Prevents the target from leaving battle and inflicts 1/16 its max HP in damage for 2-5 turns.,https://pokeapi.co/api/v2/move/250/
251,beat-up,beat_up,dark,None,100,10,0,physical,selected-pokemon,generation-ii,"Inflicts typeless regular damage.  Every Pokémon in the user’s party, excepting those that have fainted or have a major status effect, attacks the target.  Calculated stats are ignored; the base stats for the target and assorted attackers are used instead.  The random factor in the damage formula is not used.  dark Pokémon still get STAB.

This effect breaks through wonder guard.",Hits once for every conscious Pokémon the trainer has.,https://pokeapi.co/api/v2/move/251/
252,fake-out,fake_out,normal,40,100,10,3,physical,selected-pokemon,generation-iii,Inflicts regular damage.  Causes the target to flinch.  Can only be used on the user’s first turn after entering the field.,Can only be used as the first move after the user enters battle.  Causes the target to flinch.,https://pokeapi.co/api/v2/move/252/
253,uproar,uproar,normal,90,100,10,0,special,random-opponent,generation-iii,"Inflicts regular damage.  User is forced to use this move for 2–5 turns, selected at random.  All Pokémon on the field wake up, and none can fall to sleep until the lock-in ends.

Pokémon cannot use rest during this effect.

This move cannot be selected by sleep talk.",Forced to use this move for several turns.  Pokémon cannot fall asleep in that time.,https://pokeapi.co/api/v2/move/253/
254,stockpile,stockpile,normal,None,None,20,0,status,user,generation-iii,"Raises the user’s Defense and Special Defense by one stage each.  Stores energy for use with spit up and swallow.  Up to three levels of energy can be stored, and all are lost if the user leaves the field.  Energy is still stored even if the stat boosts cannot be applied.

If the user uses baton pass, the stat boosts are passed as normal, but the stored energy is not.",Stores energy up to three times for use with Spit Up and Swallow.,https://pokeapi.co/api/v2/move/254/
255,spit-up,spit_up,normal,None,100,10,0,special,selected-pokemon,generation-iii,"Inflicts regular damage.  Power is equal to 100 times the amount of energy stored by stockpile.  Ignores the random factor in the damage formula.  Stored energy is consumed, and the user’s Defense and Special Defense are reset to what they would be if stockpile had not been used.  If the user has no energy stored, this move will fail.

This move cannot be copied by mirror move.",Power is 100 times the amount of energy Stockpiled.,https://pokeapi.co/api/v2/move/255/
256,swallow,swallow,normal,None,None,10,0,status,user,generation-iii,"Heals the user depending on the amount of energy stored by stockpile: 1/4 its max HP after one use, 1/2 its max HP after two uses, or fully after three uses.  Stored energy is consumed, and the user’s Defense and Special Defense are reset to what they would be if stockpile had not been used.  If the user has no energy stored, this move will fail.","Recovers 1/4 HP after one Stockpile, 1/2 HP after two Stockpiles, or full HP after three Stockpiles.",https://pokeapi.co/api/v2/move/256/
257,heat-wave,heat_wave,fire,95,90,10,0,special,all-opponents,generation-iii,Inflicts regular damage.  Has a 10% chance to burn the target.,Has a 10% chance to burn the target.,https://pokeapi.co/api/v2/move/257/
258,hail,hail,ice,None,None,10,0,status,entire-field,generation-iii,"Changes the weather to hail for five turns, during which non-ice Pokémon are damaged for 1/16 their max HP at the end of every turn.

If the user is holding icy rock, this effect lasts for eight turns.

blizzard has 100% accuracy.  If the target has used detect or protect, blizzard has a (100 - accuracy)% chance to break through the protection.

moonlight, morning sun, and synthesis heal only 1/4 of the user’s max HP.

Pokémon with snow cloak are exempt from this effect’s damage.",Changes the weather to a hailstorm for five turns.,https://pokeapi.co/api/v2/move/258/
259,torment,torment,dark,None,100,15,0,status,selected-pokemon,generation-iii,"Prevents the target from attempting to use the same move twice in a row.  When the target leaves the field, this effect ends.

If the target is forced to attempt a repeated move due to choice band, choice scarf, choice specs, disable, encore, taunt, only having PP remaining for one move, or any other effect, the target will use struggle instead.  The target is then free to use the forced move next turn, as it didn’t use that move this turn.",Prevents the target from using the same move twice in a row.,https://pokeapi.co/api/v2/move/259/
260,flatter,flatter,dark,None,100,15,0,status,selected-pokemon,generation-iii,"Raises the target’s Special Attack by one stage, then confuses it.",Raises the target’s Special Attack by one stage and confuses the target.,https://pokeapi.co/api/v2/move/260/
261,will-o-wisp,will_o_wisp,fire,None,85,15,0,status,selected-pokemon,generation-iii,Burns the target.,Burns the target.,https://pokeapi.co/api/v2/move/261/
262,memento,memento,dark,None,100,10,0,status,selected-pokemon,generation-iii,Lowers the target’s Attack and Special Attack by two stages.  User faints.,Lowers the target’s Attack and Special Attack by two stages.  User faints.,https://pokeapi.co/api/v2/move/262/
263,facade,facade,normal,70,100,20,0,physical,selected-pokemon,generation-iii,"Inflicts regular damage.  If the user is burned, paralyzed, or poisoned, this move has double power.","Power doubles if user is burned, paralyzed, or poisoned.",https://pokeapi.co/api/v2/move/263/
264,focus-punch,focus_punch,fighting,150,100,20,-3,physical,selected-pokemon,generation-iii,"Inflicts regular damage.  If the user takes damage this turn before hitting, this move will fail.

This move cannot be copied by mirror move, nor selected by assist, metronome, or sleep talk.","If the user takes damage before attacking, the attack is canceled.",https://pokeapi.co/api/v2/move/264/
265,smelling-salts,smelling_salts,normal,70,100,10,0,physical,selected-pokemon,generation-iii,"Inflicts regular damage.  If the target is paralyzed, this move has double power, and the target is cured of its paralysis.","If the target is paralyzed, inflicts double damage and cures the paralysis.",https://pokeapi.co/api/v2/move/265/
266,follow-me,follow_me,normal,None,None,20,2,status,user,generation-iii,"Until the end of this turn, any moves that opposing Pokémon target solely at the user’s ally will instead target the user.  If both Pokémon on the same side of the field use this move on the same turn, the Pokémon that uses it last will become the target.

This effect takes priority over lightning rod and storm drain.

If the user’s ally switches out, opposing Pokémon may still hit it with pursuit.

This move cannot be selected by assist or metronome.",Redirects the target’s single-target effects to the user for this turn.,https://pokeapi.co/api/v2/move/266/
267,nature-power,nature_power,normal,None,None,20,0,status,selected-pokemon,generation-iii,"Uses another move chosen according to the terrain.

Terrain                   | Selected move
------------------------- | ------------------
Building                  | tri attack
Cave                      | rock slide
Deep water                | hydro pump
Desert                    | earthquake
Grass                     | seed bomb
Mountain                  | rock slide
Road                      | earthquake
Shallow water             | hydro pump
Snow                      | blizzard
Tall grass                | seed bomb
electric terrain | thunderbolt
grassy terrain   | energy ball
misty terrain    | moonblast

In Pokémon Battle Revolution:

Terrain        | Selected move
-------------- | ------------------
Courtyard      | tri attack
Crystal        | rock slide
Gateway        | hydro pump
Magma          | rock slide
Main Street    | tri attack
Neon           | tri attack
Stargazer      | rock slide
Sunny Park     | seed bomb
Sunset         | earthquake
Waterfall      | seed bomb

This move cannot be copied by mirror move.",Uses a move which depends upon the terrain.,https://pokeapi.co/api/v2/move/267/
268,charge,charge,electric,None,None,20,0,status,user,generation-iii,"Raises the user’s Special Defense by one stage.  If the user uses an electric move next turn, its power will be doubled.",Raises the user’s Special Defense by one stage.  User’s Electric moves have doubled power next turn.,https://pokeapi.co/api/v2/move/268/
269,taunt,taunt,dark,None,100,20,0,status,selected-pokemon,generation-iii,"Target is forced to only use damaging moves for the next 3–5 turns, selected at random.  Moves that select other moves not known in advance do not count as damaging.

assist, copycat, me first, metronome, mirror move, and sleep talk do not directly inflict damage and thus may not be used.

bide, counter, endeavor, metal burst, and mirror coat are allowed.","For the next few turns, the target can only use damaging moves.",https://pokeapi.co/api/v2/move/269/
270,helping-hand,helping_hand,normal,None,None,20,5,status,ally,generation-iii,"Boosts the power of the target’s moves by 50% until the end of this turn.

This move cannot be copied by mirror move, nor selected by assist or metronome.",Ally’s next move inflicts half more damage.,https://pokeapi.co/api/v2/move/270/
271,trick,trick,psychic,None,100,10,0,status,selected-pokemon,generation-iii,"User and target permanently swap held items.  Works even if one of the Pokémon isn’t holding anything.  If either Pokémon is holding mail, this move will fail.

If either Pokémon has multitype or sticky hold, this move will fail.

If this move results in a Pokémon obtaining choice band, choice scarf, or choice specs, and that Pokémon was the latter of the pair to move this turn, then the move it used this turn becomes its chosen forced move.  This applies even if both Pokémon had a choice item before this move was used.  If the first of the two Pokémon gains a choice item, it may select whatever choice move it wishes next turn.

Neither the user nor the target can recover its item with recycle.

This move cannot be selected by assist or metronome.",User and target swap items.,https://pokeapi.co/api/v2/move/271/
272,role-play,role_play,psychic,None,None,10,0,status,selected-pokemon,generation-iii,"User’s ability is replaced with the target’s until the user leaves the field.  Ignores accuracy and evasion modifiers.

If the target has flower gift, forecast, illusion, imposter, multitype, stance change, trace, wonder guard, or zen mode, this move will fail.

This move cannot be copied by mirror move.",Copies the target’s ability.,https://pokeapi.co/api/v2/move/272/
273,wish,wish,normal,None,None,10,0,status,user,generation-iii,"At the end of the next turn, user will be healed for half its max HP.  If the user is switched out, its replacement will be healed instead for half of the user’s max HP.  If the user faints or is forcefully switched by roar or whirlwind, this effect will not activate.",User will recover half its max HP at the end of the next turn.,https://pokeapi.co/api/v2/move/273/
274,assist,assist,normal,None,None,20,0,status,user,generation-iii,"Uses a move from another Pokémon in the user’s party, both selected at random.  Moves from fainted Pokémon can be used.  If there are no eligible Pokémon or moves, this move will fail.

This move will not select assist, chatter, circle throw, copycat, counter, covet, destiny bond, detect, dig, dive, dragon tail, endure, feint, fly focus punch, follow me, helping hand, me first, metronome, mimic, mirror coat, mirror move, phantom force protect, quick guard, roar shadow force, sketch, sleep talk, snatch, struggle, switcheroo, thief, trick, whirlwind, or wide guard.

This move cannot be copied by mirror move, nor selected by metronome or sleep talk.",Randomly selects and uses one of the trainer’s other Pokémon’s moves.,https://pokeapi.co/api/v2/move/274/
275,ingrain,ingrain,grass,None,None,20,0,status,user,generation-iii,"Prevents the user from switching out.  User regains 1/16 of its max HP at the end of every turn.  If the user was immune to ground attacks, it will now take normal damage from them.

roar and whirlwind will not affect the user.  The user cannot use magnet rise.

The user may still use u turn to leave the field.

This effect can be passed with baton pass.",Prevents the user from leaving battle.  User regains 1/16 of its max HP every turn.,https://pokeapi.co/api/v2/move/275/
276,superpower,superpower,fighting,120,100,5,0,physical,selected-pokemon,generation-iii,"Inflicts regular damage, then lowers the user’s Attack and Defense by one stage each.",Lowers the user’s Attack and Defense by one stage after inflicting damage.,https://pokeapi.co/api/v2/move/276/
277,magic-coat,magic_coat,psychic,None,None,15,4,status,user,generation-iii,"The first non-damaging move targeting the user this turn that inflicts major status effects, stat changes, or trapping effects will be reflected at its user.

defog, memento, and teeter dance are not reflected.

attract, flatter, gastro acid, leech seed, swagger, worry seed, and yawn are reflected.

This move cannot be copied by mirror move.",Reflects back the first effect move used on the user this turn.,https://pokeapi.co/api/v2/move/277/
278,recycle,recycle,normal,None,None,10,0,status,user,generation-iii,"User recovers the last item consumed by the user or a Pokémon in its position on the field.  The item must be used again before it can be recovered by this move again.  If the user is holding an item, this move fails.

Items taken or given away by covet, knock off, switcheroo, thief, or trick may not be recovered.",User recovers the item it last used up.,https://pokeapi.co/api/v2/move/278/
279,revenge,revenge,fighting,60,100,10,-4,physical,selected-pokemon,generation-iii,"Inflicts regular damage.  If the target damaged the user this turn and was the last to do so, this move has double power.

pain split does not count as damaging the user.",Inflicts double damage if the user takes damage before attacking this turn.,https://pokeapi.co/api/v2/move/279/
280,brick-break,brick_break,fighting,75,100,15,0,physical,selected-pokemon,generation-iii,"Destroys any light screen or reflect on the target’s side of the field, then inflicts regular damage.",Destroys Reflect and Light Screen.,https://pokeapi.co/api/v2/move/280/
281,yawn,yawn,normal,None,None,10,0,status,selected-pokemon,generation-iii,"Puts the target to sleep at the end of the next turn.  Ignores accuracy and evasion modifiers.  If the target leaves the field, this effect is canceled.  If the target has a status effect when this move is used, this move will fail.

If the target is protected by safeguard when this move is used, this move will fail.

insomnia and vital spirit prevent the sleep if the target has either at the end of the next turn, but will not cause this move to fail on use.",Target sleeps at the end of the next turn.,https://pokeapi.co/api/v2/move/281/
282,knock-off,knock_off,dark,65,100,20,0,physical,selected-pokemon,generation-iii,"Inflicts regular damage.  Target loses its held item.

Neither the user nor the target can recover its item with recycle.

If the target has multitype or sticky hold, it will take damage but not lose its item.",Target drops its held item.,https://pokeapi.co/api/v2/move/282/
283,endeavor,endeavor,normal,None,100,5,0,physical,selected-pokemon,generation-iii,"Inflicts exactly enough damage to lower the target’s HP to equal the user’s.  If the target’s HP is not higher than the user’s, this move has no effect.  Type immunity applies, but other type effects are ignored.  This effect counts as damage for moves that respond to damage.",Lowers the target’s HP to equal the user’s.,https://pokeapi.co/api/v2/move/283/
284,eruption,eruption,fire,150,100,5,0,special,all-opponents,generation-iii,"Inflicts regular damage.  Power increases with the user’s remaining HP and is given by `150 * HP / max HP`, to a maximum of 150 when the user has full HP.","Inflicts more damage when the user has more HP remaining, with a maximum of 150 power.",https://pokeapi.co/api/v2/move/284/
285,skill-swap,skill_swap,psychic,None,None,10,0,status,selected-pokemon,generation-iii,"User and target switch abilities.  Ignores accuracy and evasion modifiers.

If either Pokémon has multitype or wonder guard, this move will fail.",User and target swap abilities.,https://pokeapi.co/api/v2/move/285/
286,imprison,imprison,psychic,None,None,10,0,status,user,generation-iii,"Prevents any Pokémon on the opposing side of the field from using any move the user knows until the user leaves the field.  This effect is live; if the user obtains new moves while on the field, these moves become restricted.  If no opposing Pokémon knows any of the user’s moves when this move is used, this move will fail.",Prevents the target from using any moves that the user also knows.,https://pokeapi.co/api/v2/move/286/
287,refresh,refresh,normal,None,None,20,0,status,user,generation-iii,"Removes a burn, paralysis, or poison from the user.","Cleanses the user of a burn, paralysis, or poison.",https://pokeapi.co/api/v2/move/287/
288,grudge,grudge,ghost,None,None,5,0,status,user,generation-iii,"If the user faints before it next acts, the move that fainted it will have its PP dropped to 0.  End-of-turn damage does not trigger this effect.","If the user faints this turn, the PP of the move that fainted it drops to 0.",https://pokeapi.co/api/v2/move/288/
289,snatch,snatch,dark,None,None,10,4,status,user,generation-iii,"The next time a Pokémon uses a beneficial move on itself or itself and its ally this turn, the user of this move will steal the move and use it itself.  Moves which may be stolen by this move are identified by the ""snatchable"" flag.

If two Pokémon use this move on the same turn, the faster Pokémon will steal the first beneficial move, and the slower Pokémon will then steal it again—thus, only the slowest Pokémon using this move ultimately gains a stolen move’s effect.

If the user steals psych up, it will target the Pokémon that used psych up.  If the user was the original target of psych up, and the Pokémon that originally used it’s affected by pressure, it will only lose 1 PP.

This move cannot be copied by mirror move, nor selected by assist or metronome.","Steals the target’s move, if it’s self-targeted.",https://pokeapi.co/api/v2/move/289/
290,secret-power,secret_power,normal,70,100,20,0,physical,selected-pokemon,generation-iii,"Inflicts regular damage.  Has a 30% chance to inflict an effect chosen according to the terrain.

Terrain        | Effect
-------------- | -------------------------------------------------------------
Building       | Paralyzes target
Cave           | Makes target flinch
Deep water     | Lowers target’s Attack by one stage
Desert         | Lowers target’s accuracy by one stage
Grass          | Puts target to sleep
Mountain       | Makes target flinch
Road           | Lowers target’s accuracy by one stage
Shallow water  | Lowers target’s Attack by one stage
Snow           | Freezes target
Tall grass     | Puts target to sleep

In Pokémon Battle Revolution:

Terrain        | Effect
-------------- | -------------------------------------------------------------
Courtyard      | Paralyzes target
Crystal        | Makes target flinch
Gateway        | Lowers target’s Attack by one stage
Magma          | Makes target flinch
Main Street    | Paralyzes target
Neon           | Paralyzes target
Stargazer      | Makes target flinch
Sunny Park     | Puts target to sleep
Sunset         | Lowers target’s accuracy by one stage
Waterfall      | Puts target to sleep
",Has a 30% chance to inflict a status effect which depends upon the terrain.,https://pokeapi.co/api/v2/move/290/
291,dive,dive,water,80,100,10,0,physical,selected-pokemon,generation-iii,"Inflicts regular damage.  User dives underwater for one turn, becoming immune to attack, and hits on the second turn.

During the immune turn, surf, and whirlpool still hit the user normally, and their power is doubled if appropriate.

The user may be hit during its immune turn if under the effect of lock on, mind reader, or no guard.

This move cannot be selected by sleep talk.","User dives underwater, dodging all attacks, and hits next turn.",https://pokeapi.co/api/v2/move/291/
292,arm-thrust,arm_thrust,fighting,15,100,20,0,physical,selected-pokemon,generation-iii,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",Hits 2-5 times in one turn.,https://pokeapi.co/api/v2/move/292/
293,camouflage,camouflage,normal,None,None,20,0,status,user,generation-iii,"User’s type changes according to the terrain.

Terrain        | New type
-------------- | --------------
Building       | normal
Cave           | rock
Desert         | ground
Grass          | grass
Mountain       | rock
Ocean          | water
Pond           | water
Road           | ground
Snow           | ice
Tall grass     | grass

In Pokémon Battle Revolution:

Terrain        | New type
-------------- | --------------
Courtyard      | normal
Crystal        | rock
Gateway        | water
Magma          | rock
Main Street    | normal
Neon           | normal
Stargazer      | rock
Sunny Park     | grass
Sunset         | ground
Waterfall      | grass
",User’s type changes to match the terrain.,https://pokeapi.co/api/v2/move/293/
294,tail-glow,tail_glow,bug,None,None,20,0,status,user,generation-iii,Raises the user’s Special Attack by three stages.,Raises the user’s Special Attack by three stages.,https://pokeapi.co/api/v2/move/294/
295,luster-purge,luster_purge,psychic,95,100,5,0,special,selected-pokemon,generation-iii,Inflicts regular damage.  Has a 50% chance to lower the target’s Special Defense by one stage.,Has a 50% chance to lower the target’s Special Defense by one stage.,https://pokeapi.co/api/v2/move/295/
296,mist-ball,mist_ball,psychic,95,100,5,0,special,selected-pokemon,generation-iii,Inflicts regular damage.  Has a 50% chance to lower the target’s Special Attack by one stage.,Has a 50% chance to lower the target’s Special Attack by one stage.,https://pokeapi.co/api/v2/move/296/
297,feather-dance,feather_dance,flying,None,100,15,0,status,selected-pokemon,generation-iii,Lowers the target’s Attack by two stages.,Lowers the target’s Attack by two stages.,https://pokeapi.co/api/v2/move/297/
298,teeter-dance,teeter_dance,normal,None,100,20,0,status,all-other-pokemon,generation-iii,Confuses all targets.,Confuses the target.,https://pokeapi.co/api/v2/move/298/
299,blaze-kick,blaze_kick,fire,85,90,10,0,physical,selected-pokemon,generation-iii,Inflicts regular damage.  User’s critical hit rate is one level higher when using this move. Has a 10% chance to burn the target.,Has an increased chance for a critical hit and a 10% chance to burn the target.,https://pokeapi.co/api/v2/move/299/
300,mud-sport,mud_sport,ground,None,None,15,0,status,entire-field,generation-iii,"electric moves inflict half damage, regardless of target.  If the user leaves the field, this effect ends.",Halves all Electric-type damage.,https://pokeapi.co/api/v2/move/300/
301,ice-ball,ice_ball,ice,30,90,20,0,physical,selected-pokemon,generation-iii,"Inflicts regular damage.  User is forced to use this move for five turns.  Power doubles every time this move is used in succession to a maximum of 16x, and resets to normal after the lock-in ends.  If this move misses or becomes unusable, the lock-in ends.

If the user has used defense curl since entering the field, this move has double power.","Power doubles every turn this move is used in succession after the first, resetting after five turns.",https://pokeapi.co/api/v2/move/301/
302,needle-arm,needle_arm,grass,60,100,15,0,physical,selected-pokemon,generation-iii,Inflicts regular damage.  Has a 30% chance to make the target flinch.,Has a 30% chance to make the target flinch.,https://pokeapi.co/api/v2/move/302/
303,slack-off,slack_off,normal,None,None,5,0,status,user,generation-iii,Heals the user for half its max HP.,Heals the user by half its max HP.,https://pokeapi.co/api/v2/move/303/
304,hyper-voice,hyper_voice,normal,90,100,10,0,special,all-opponents,generation-iii,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/304/
305,poison-fang,poison_fang,poison,50,100,15,0,physical,selected-pokemon,generation-iii,Inflicts regular damage.  Has a 50% chance to badly poison the target.,Has a 50% chance to badly poison the target.,https://pokeapi.co/api/v2/move/305/
306,crush-claw,crush_claw,normal,75,95,10,0,physical,selected-pokemon,generation-iii,Inflicts regular damage.  Has a 50% chance to lower the target’s Defense by one stage.,Has a 50% chance to lower the target’s Defense by one stage.,https://pokeapi.co/api/v2/move/306/
