id,name,slug,type,power,accuracy,pp,priority,damage_class,target,generation,effect,short_effect,sourceUrl
115,reflect,reflect,psychic,None,None,20,0,status,users-field,generation-i,"Erects a barrier around the user’s side of the field that reduces damage from physical attacks by half for five turns.  In double battles, the reduction is 1/3.  Critical hits are not affected by the barrier.

If the user is holding light clay, the barrier lasts for eight turns.

brick break or defog used by an opponent will destroy the barrier.",Reduces damage from physical attacks by half.,https://pokeapi.co/api/v2/move/115/
116,focus-energy,focus_energy,normal,None,None,30,0,status,user,generation-i,"User’s critical hit rate is two levels higher until it leaves the field.  If the user has already used focus energy since entering the field, this move will fail.

This effect is passed on by baton pass.",Increases the user’s chance to score a critical hit.,https://pokeapi.co/api/v2/move/116/
117,bide,bide,normal,None,None,10,1,physical,user,generation-i,"User waits for two turns.  On the second turn, the user inflicts twice the damage it accumulated on the last Pokémon to hit it.  Damage inflicted is typeless.

This move cannot be selected by sleep talk.","User waits for two turns, then hits back for twice the damage it took.",https://pokeapi.co/api/v2/move/117/
118,metronome,metronome,normal,None,None,10,0,status,user,generation-i,"Selects any move at random and uses it.  Moves the user already knows are not eligible.  Assist, meta, protection, and reflection moves are also not eligible; specifically, assist, chatter, copycat, counter, covet, destiny bond, detect, endure, feint, focus punch, follow me, helping hand, me first, metronome, mimic, mirror coat, mirror move, protect, quick guard, sketch, sleep talk, snatch, struggle, switcheroo, thief, trick, and wide guard will not be selected by this move.

This move cannot be copied by mimic or mirror move, nor selected by assist, metronome, or sleep talk.",Randomly selects and uses any move in the game.,https://pokeapi.co/api/v2/move/118/
119,mirror-move,mirror_move,flying,None,None,20,0,status,selected-pokemon,generation-i,"Uses the last move targeted at the user by a Pokémon still on the field.  A move counts as targeting the user even if it hit multiple Pokémon, as long as the user was one of them; however, moves targeting the field itself do not count.  If the user has not been targeted by an appropriate move since entering the field, or if no Pokémon that targeted the user remains on the field, this move will fail.

Moves that failed, missed, had no effect, or were blocked are still copied.

Assist moves, time-delayed moves, “meta” moves that operate on other moves/Pokémon/abilities, and some other special moves cannot be copied and are ignored; if the last move to hit the user was such a move, the previous move will be used instead.  The full list of ignored moves is: acid armor, acupressure, after you, agility, ally switch, amnesia, aqua ring, aromatherapy, aromatic mist, assist, autotomize, barrier, baton pass, belch, belly drum, bide, bulk up, calm mind, camouflage, celebrate, charge, coil, conversion, conversion 2, copycat, cosmic power, cotton guard, counter, crafty shield, curse, defend order, defense curl, destiny bond, detect, doom desire, double team, dragon dance, electric terrain, endure, final gambit, flower shield, focus energy, focus punch, follow me, future sight, geomancy, grassy terrain, gravity, growth, grudge, guard split, hail, happy hour, harden, haze, heal bell, heal order, heal pulse, healing wish, helping hand, hold hands, hone claws, howl, imprison, ingrain, ion deluge, iron defense, kings shield, light screen, lucky chant, lunar dance, magic coat, magnet rise, magnetic flux, mat block, me first, meditate, metronome, milk drink, mimic, minimize, mirror coat, mirror move, mist, misty terrain, moonlight, morning sun, mud sport, nasty plot, nature power, perish song, power split, power trick, protect, psych up, quick guard, quiver dance, rage powder, rain dance, recover, recycle, reflect, reflect type, refresh, rest, rock polish, role play, roost, rototiller, safeguard, sandstorm, shadow blast, shadow bolt, shadow half, shadow rush, shadow shed, shadow sky, shadow storm, shadow wave, sharpen, shell smash, shift gear, sketch, slack off, sleep talk, snatch, soft boiled, spikes, spiky shield, spit up, splash, stealth rock, sticky web, stockpile, struggle, substitute, sunny day, swallow, swords dance, synthesis, tail glow, tailwind, teleport, toxic spikes, transform, water sport, wide guard, wish, withdraw and work up.

This move cannot be selected by assist, metronome, or sleep talk, nor forced by encore.",Uses the target’s last used move.,https://pokeapi.co/api/v2/move/119/
120,self-destruct,self_destruct,normal,200,100,5,0,physical,all-other-pokemon,generation-i,"User faints, even if the attack fails or misses.  Inflicts regular damage.",User faints.,https://pokeapi.co/api/v2/move/120/
121,egg-bomb,egg_bomb,normal,100,75,10,0,physical,selected-pokemon,generation-i,Inflicts regular damage.,Inflicts regular damage with no additional effect.,https://pokeapi.co/api/v2/move/121/
122,lick,lick,ghost,30,100,30,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  Has a 30% chance to paralyze the target.,Has a 30% chance to paralyze the target.,https://pokeapi.co/api/v2/move/122/
123,smog,smog,poison,30,70,20,0,special,selected-pokemon,generation-i,Inflicts regular damage.  Has a 40% chance to poison the target.,Has a 40% chance to poison the target.,https://pokeapi.co/api/v2/move/123/
124,sludge,sludge,poison,65,100,20,0,special,selected-pokemon,generation-i,Inflicts regular damage.  Has a 30% chance to poison the target.,Has a 30% chance to poison the target.,https://pokeapi.co/api/v2/move/124/
125,bone-club,bone_club,ground,65,85,20,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  Has a 10% chance to make the target flinch.,Has a 10% chance to make the target flinch.,https://pokeapi.co/api/v2/move/125/
126,fire-blast,fire_blast,fire,110,85,5,0,special,selected-pokemon,generation-i,Inflicts regular damage.  Has a 10% chance to burn the target.,Has a 10% chance to burn the target.,https://pokeapi.co/api/v2/move/126/
127,waterfall,waterfall,water,80,100,15,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  Has a 20% chance to make the target flinch.,Has a 20% chance to make the target flinch.,https://pokeapi.co/api/v2/move/127/
128,clamp,clamp,water,35,85,15,0,physical,selected-pokemon,generation-i,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",Prevents the target from fleeing and inflicts damage for 2-5 turns.,https://pokeapi.co/api/v2/move/128/
129,swift,swift,normal,60,None,20,0,special,all-opponents,generation-i,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,Never misses.,https://pokeapi.co/api/v2/move/129/
130,skull-bash,skull_bash,normal,130,100,10,0,physical,selected-pokemon,generation-i,"Inflicts regular damage.  Raises the user’s Defense by one stage.  User then charges for one turn before attacking.

This move cannot be selected by sleep talk.",Raises the user’s Defense by one stage.  User charges for one turn before attacking.,https://pokeapi.co/api/v2/move/130/
131,spike-cannon,spike_cannon,normal,20,100,15,0,physical,selected-pokemon,generation-i,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",Hits 2-5 times in one turn.,https://pokeapi.co/api/v2/move/131/
132,constrict,constrict,normal,10,100,35,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  Has a 10% chance to lower the target’s Speed by one stage.,Has a 10% chance to lower the target’s Speed by one stage.,https://pokeapi.co/api/v2/move/132/
133,amnesia,amnesia,psychic,None,None,20,0,status,user,generation-i,Raises the user’s Special Defense by two stages.,Raises the user’s Special Defense by two stages.,https://pokeapi.co/api/v2/move/133/
134,kinesis,kinesis,psychic,None,80,15,0,status,selected-pokemon,generation-i,Lowers the target’s accuracy by one stage.,Lowers the target’s accuracy by one stage.,https://pokeapi.co/api/v2/move/134/
135,soft-boiled,soft_boiled,normal,None,None,5,0,status,user,generation-i,Heals the user for half its max HP.,Heals the user by half its max HP.,https://pokeapi.co/api/v2/move/135/
136,high-jump-kick,high_jump_kick,fighting,130,90,10,0,physical,selected-pokemon,generation-i,"Inflicts regular damage. If this move misses, is blocked by protect or detect, or has no effect, the user takes damage equal to half of its max HP rounded down.

This move cannot be used while gravity is in effect.","If the user misses, it takes half the damage it would have inflicted in recoil.",https://pokeapi.co/api/v2/move/136/
137,glare,glare,normal,None,100,30,0,status,selected-pokemon,generation-i,Paralyzes the target.,Paralyzes the target.,https://pokeapi.co/api/v2/move/137/
138,dream-eater,dream_eater,psychic,100,100,15,0,special,selected-pokemon,generation-i,Fails if not used on a sleeping Pokémon.  Inflicts regular damage.  Drains half the damage inflicted to heal the user.,Only works on sleeping Pokémon.  Drains half the damage inflicted to heal the user.,https://pokeapi.co/api/v2/move/138/
139,poison-gas,poison_gas,poison,None,90,40,0,status,all-opponents,generation-i,Poisons the target.,Poisons the target.,https://pokeapi.co/api/v2/move/139/
140,barrage,barrage,normal,15,85,20,0,physical,selected-pokemon,generation-i,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",Hits 2-5 times in one turn.,https://pokeapi.co/api/v2/move/140/
141,leech-life,leech_life,bug,80,100,10,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  Drains half the damage inflicted to heal the user.,Drains half the damage inflicted to heal the user.,https://pokeapi.co/api/v2/move/141/
142,lovely-kiss,lovely_kiss,normal,None,75,10,0,status,selected-pokemon,generation-i,Puts the target to sleep.,Puts the target to sleep.,https://pokeapi.co/api/v2/move/142/
143,sky-attack,sky_attack,flying,140,90,5,0,physical,selected-pokemon,generation-i,"Inflicts regular damage.  User charges for one turn before attacking.  Critical hit chance is one level higher than normal.  Has a 30% chance to make the target flinch.

This move cannot be selected by sleep talk.",User charges for one turn before attacking.  Has a 30% chance to make the target flinch.,https://pokeapi.co/api/v2/move/143/
144,transform,transform,normal,None,None,10,0,status,selected-pokemon,generation-i,"User copies the target’s species, weight, type, ability, calculated stats (except HP), and moves.  Copied moves will all have 5 PP remaining.  IVs are copied for the purposes of hidden power, but stats are not recalculated.

choice band, choice scarf, and choice specs stay in effect, and the user must select a new move.

This move cannot be copied by mirror move, nor forced by encore.",User becomes a copy of the target until it leaves battle.,https://pokeapi.co/api/v2/move/144/
145,bubble,bubble,water,40,100,30,0,special,all-opponents,generation-i,Inflicts regular damage.  Has a 10% chance to lower the target’s Speed by one stage.,Has a 10% chance to lower the target’s Speed by one stage.,https://pokeapi.co/api/v2/move/145/
146,dizzy-punch,dizzy_punch,normal,70,100,10,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  Has a 20% chance to confuse the target.,Has a 20% chance to confuse the target.,https://pokeapi.co/api/v2/move/146/
147,spore,spore,grass,None,100,15,0,status,selected-pokemon,generation-i,Puts the target to sleep.,Puts the target to sleep.,https://pokeapi.co/api/v2/move/147/
148,flash,flash,normal,None,100,20,0,status,selected-pokemon,generation-i,Lowers the target’s accuracy by one stage.,Lowers the target’s accuracy by one stage.,https://pokeapi.co/api/v2/move/148/
149,psywave,psywave,psychic,None,100,15,0,special,selected-pokemon,generation-i,"Inflicts typeless damage between 50% and 150% of the user’s level, selected at random in increments of 10%.",Inflicts damage between 50% and 150% of the user’s level.,https://pokeapi.co/api/v2/move/149/
150,splash,splash,normal,None,None,40,0,status,user,generation-i,"Does nothing.

This move cannot be used while gravity is in effect.",Does nothing.,https://pokeapi.co/api/v2/move/150/
151,acid-armor,acid_armor,poison,None,None,20,0,status,user,generation-i,Raises the user’s Defense by two stages.,Raises the user’s Defense by two stages.,https://pokeapi.co/api/v2/move/151/
152,crabhammer,crabhammer,water,100,90,10,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  User’s critical hit rate is one level higher when using this move.,Has an increased chance for a critical hit.,https://pokeapi.co/api/v2/move/152/
153,explosion,explosion,normal,250,100,5,0,physical,all-other-pokemon,generation-i,"User faints, even if the attack fails or misses.  Inflicts regular damage.",User faints.,https://pokeapi.co/api/v2/move/153/
154,fury-swipes,fury_swipes,normal,18,80,15,0,physical,selected-pokemon,generation-i,"Inflicts regular damage.  Hits 2–5 times in one turn.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.",Hits 2-5 times in one turn.,https://pokeapi.co/api/v2/move/154/
155,bonemerang,bonemerang,ground,50,90,10,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  Hits twice in one turn.,Hits twice in one turn.,https://pokeapi.co/api/v2/move/155/
156,rest,rest,psychic,None,None,5,0,status,user,generation-i,"User falls to sleep and immediately regains all its HP.  If the user has another major status effect, sleep will replace it.  The user will always wake up after two turns, or one turn with early bird.

This move fails if the Pokémon cannot fall asleep due to uproar, insomnia, or vital spirit.  It also fails if the Pokémon is at full health or is already asleep.","User sleeps for two turns, completely healing itself.",https://pokeapi.co/api/v2/move/156/
157,rock-slide,rock_slide,rock,75,90,10,0,physical,all-opponents,generation-i,Inflicts regular damage.  Has a 30% chance to make the target flinch.,Has a 30% chance to make the target flinch.,https://pokeapi.co/api/v2/move/157/
158,hyper-fang,hyper_fang,normal,80,90,15,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  Has a 10% chance to make the target flinch.,Has a 10% chance to make the target flinch.,https://pokeapi.co/api/v2/move/158/
159,sharpen,sharpen,normal,None,None,30,0,status,user,generation-i,Raises the user’s Attack by one stage.,Raises the user’s Attack by one stage.,https://pokeapi.co/api/v2/move/159/
160,conversion,conversion,normal,None,None,30,0,status,user,generation-i,"User’s type changes to the type of one of its moves, selected at random.  hidden power and weather ball are treated as normal.  Only moves with a different type are eligible, and curse is never eligible.  If the user has no suitable moves, this move will fail.",User’s type changes to the type of one of its moves at random.,https://pokeapi.co/api/v2/move/160/
161,tri-attack,tri_attack,normal,80,100,10,0,special,selected-pokemon,generation-i,"Inflicts regular damage.  Has a 20% chance to burn, freeze, or paralyze the target.  One of these effects is selected at random; they do not each have independent chances to occur.","Has a 20% chance to burn, freeze, or paralyze the target.",https://pokeapi.co/api/v2/move/161/
162,super-fang,super_fang,normal,None,90,10,0,physical,selected-pokemon,generation-i,Inflicts typeless damage equal to half the target’s remaining HP.,Inflicts damage equal to half the target’s HP.,https://pokeapi.co/api/v2/move/162/
163,slash,slash,normal,70,100,20,0,physical,selected-pokemon,generation-i,Inflicts regular damage.  User’s critical hit rate is one level higher when using this move.,Has an increased chance for a critical hit.,https://pokeapi.co/api/v2/move/163/
164,substitute,substitute,normal,None,None,10,0,status,user,generation-i,"Transfers 1/4 the user’s max HP into a doll that absorbs damage and causes most negative move effects to fail.  If the user leaves the field, the doll will vanish.  If the user cannot pay the HP cost, this move will fail.

The doll takes damage as normal, using the user’s stats and types, and will break when its HP reaches zero.  Self-inflicted damage from confusion or recoil is not absorbed.  Healing effects from opponents ignore the doll and heal the user as normal.  Moves that work based on the user’s HP still do so; the doll’s HP does not influence any move.

The doll will block major status effects, confusion, and flinching.  The effects of smelling salts and wake up slap do not trigger against a doll, even if the Pokémon behind the doll has the appropriate major status effect.  Multi-turn trapping moves like wrap will hit the doll for their regular damage, but the multi-turn trapping and damage effects will not activate.

Moves blocked or damage absorbed by the doll do not count as hitting the user or inflicting damage for any effects that respond to such, e.g., avalanche, counter, or a rowap berry.  magic coat still works as normal, even against moves the doll would block.  Opposing Pokémon that damage the doll with a leech move like absorb are healed as normal.

It will also block acupressure, block, the curse effect of curse, dream eater, embargo, flatter, gastro acid, grudge, heal block, leech seed, lock on, mean look, mimic, mind reader, nightmare, pain split, psycho shift, spider web, sketch, swagger, switcheroo, trick, worry seed, and yawn.  A Pokémon affected by yawn before summoning the doll will still fall to sleep.

The doll blocks intimidate, but all other abilities act as though the doll did not exist.  If the user has an ability that absorbs moves of a certain type for HP (such as volt absorb absorbing thunder wave), such moves will not be blocked.

life orb and berries that cause confusion still work as normal, but their respective HP loss and confusion are absorbed/blocked by the doll.

The user is still vulnerable to damage inflicted when entering or leaving the field, such as by pursuit or spikes; however, the doll will block the poison effect of toxic spikes.

The doll is passed on by baton pass.  It keeps its existing HP, but uses the replacement Pokémon’s stats and types for damage calculation.

All other effects work as normal.","Transfers 1/4 of the user’s max HP into a doll, protecting the user from further damage or status changes until it breaks.",https://pokeapi.co/api/v2/move/164/
165,struggle,struggle,normal,50,None,1,0,physical,random-opponent,generation-i,"Inflicts typeless regular damage.  User takes 1/4 its max HP in recoil.  Ignores accuracy and evasion modifiers.

This move is used automatically when a Pokémon cannot use any other move legally, e.g., due to having no PP remaining or being under the effect of both encore and torment at the same time.

This move’s recoil is not treated as recoil for the purposes of anything that affects recoil, such as the ability rock head.  It also is not prevented by magic guard.

This move cannot be copied by mimic, mirror move, or sketch, nor selected by assist or metronome, nor forced by encore.",User takes 1/4 its max HP in recoil.,https://pokeapi.co/api/v2/move/165/
