id,name,slug,generation,base_experience,height,weight,types,abilities,stats,sprite_default,sprite_shiny,sourceUrl
10292,chesnaught-mega,chesnaught_mega,generation-vi,None,16,900,"grass, fighting",,"hp: 88, attack: 137, defense: 172, special-attack: 74, special-defense: 115, speed: 44",,,https://pokeapi.co/api/v2/pokemon/10292/
10293,delphox-mega,delphox_mega,generation-vi,None,15,390,"fire, psychic",,"hp: 75, attack: 69, defense: 72, special-attack: 159, special-defense: 125, speed: 134",,,https://pokeapi.co/api/v2/pokemon/10293/
10294,greninja-mega,greninja_mega,generation-vi,None,15,400,"water, dark",,"hp: 72, attack: 125, defense: 77, special-attack: 133, special-defense: 81, speed: 142",,,https://pokeapi.co/api/v2/pokemon/10294/
10295,pyroar-mega,pyroar_mega,generation-vi,None,15,933,"fire, normal",,"hp: 86, attack: 88, defense: 92, special-attack: 129, special-defense: 86, speed: 126",,,https://pokeapi.co/api/v2/pokemon/10295/
10296,floette-mega,floette_mega,generation-vi,None,2,1008,fairy,,"hp: 74, attack: 85, defense: 87, special-attack: 155, special-defense: 148, speed: 102",,,https://pokeapi.co/api/v2/pokemon/10296/
10297,malamar-mega,malamar_mega,generation-vi,None,29,698,"dark, psychic",,"hp: 86, attack: 102, defense: 88, special-attack: 98, special-defense: 120, speed: 88",,,https://pokeapi.co/api/v2/pokemon/10297/
10298,barbaracle-mega,barbaracle_mega,generation-vi,None,22,1000,"rock, fighting",,"hp: 72, attack: 140, defense: 130, special-attack: 64, special-defense: 106, speed: 88",,,https://pokeapi.co/api/v2/pokemon/10298/
10299,dragalge-mega,dragalge_mega,generation-vi,None,21,1003,"poison, dragon",,"hp: 65, attack: 85, defense: 105, special-attack: 132, special-defense: 163, speed: 44",,,https://pokeapi.co/api/v2/pokemon/10299/
10300,hawlucha-mega,hawlucha_mega,generation-vi,None,10,250,"fighting, flying",,"hp: 78, attack: 137, defense: 100, special-attack: 74, special-defense: 93, speed: 118",,,https://pokeapi.co/api/v2/pokemon/10300/
10301,zygarde-mega,zygarde_mega,generation-vi,None,77,6100,"dragon, ground",,"hp: 216, attack: 70, defense: 91, special-attack: 216, special-defense: 85, speed: 100",,,https://pokeapi.co/api/v2/pokemon/10301/
