id,name,slug,generation,base_experience,height,weight,types,abilities,stats,sprite_default,sprite_shiny,sourceUrl
96,drowzee,drowzee,generation-i,66,10,324,psychic,"insomnia, forewarn, inner-focus","hp: 60, attack: 48, defense: 45, special-attack: 43, special-defense: 90, speed: 42",pokemon/drowzee/images/sprite_default.png,pokemon/drowzee/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/96/
97,hypno,hypno,generation-i,169,16,756,psychic,"insomnia, forewarn, inner-focus","hp: 85, attack: 73, defense: 70, special-attack: 73, special-defense: 115, speed: 67",pokemon/hypno/images/sprite_default.png,pokemon/hypno/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/97/
98,krabby,krabby,generation-i,65,4,65,water,"hyper-cutter, shell-armor, sheer-force","hp: 30, attack: 105, defense: 90, special-attack: 25, special-defense: 25, speed: 50",pokemon/krabby/images/sprite_default.png,pokemon/krabby/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/98/
99,kingler,kingler,generation-i,166,13,600,water,"hyper-cutter, shell-armor, sheer-force","hp: 55, attack: 130, defense: 115, special-attack: 50, special-defense: 50, speed: 75",pokemon/kingler/images/sprite_default.png,pokemon/kingler/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/99/
100,voltorb,voltorb,generation-i,66,5,104,electric,"soundproof, static, aftermath","hp: 40, attack: 30, defense: 50, special-attack: 55, special-defense: 55, speed: 100",pokemon/voltorb/images/sprite_default.png,pokemon/voltorb/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/100/
101,electrode,electrode,generation-i,172,12,666,electric,"soundproof, static, aftermath","hp: 60, attack: 50, defense: 70, special-attack: 80, special-defense: 80, speed: 150",pokemon/electrode/images/sprite_default.png,pokemon/electrode/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/101/
102,exeggcute,exeggcute,generation-i,65,4,25,"grass, psychic","chlorophyll, harvest","hp: 60, attack: 40, defense: 80, special-attack: 60, special-defense: 45, speed: 40",pokemon/exeggcute/images/sprite_default.png,pokemon/exeggcute/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/102/
103,exeggutor,exeggutor,generation-i,186,20,1200,"grass, psychic","chlorophyll, harvest","hp: 95, attack: 95, defense: 85, special-attack: 125, special-defense: 75, speed: 55",pokemon/exeggutor/images/sprite_default.png,pokemon/exeggutor/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/103/
104,cubone,cubone,generation-i,64,4,65,ground,"rock-head, lightning-rod, battle-armor","hp: 50, attack: 50, defense: 95, special-attack: 40, special-defense: 50, speed: 35",pokemon/cubone/images/sprite_default.png,pokemon/cubone/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/104/
105,marowak,marowak,generation-i,149,10,450,ground,"rock-head, lightning-rod, battle-armor","hp: 60, attack: 80, defense: 110, special-attack: 50, special-defense: 80, speed: 45",pokemon/marowak/images/sprite_default.png,pokemon/marowak/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/105/
106,hitmonlee,hitmonlee,generation-i,159,15,498,fighting,"limber, reckless, unburden","hp: 50, attack: 120, defense: 53, special-attack: 35, special-defense: 110, speed: 87",pokemon/hitmonlee/images/sprite_default.png,pokemon/hitmonlee/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/106/
107,hitmonchan,hitmonchan,generation-i,159,14,502,fighting,"keen-eye, iron-fist, inner-focus","hp: 50, attack: 105, defense: 79, special-attack: 35, special-defense: 110, speed: 76",pokemon/hitmonchan/images/sprite_default.png,pokemon/hitmonchan/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/107/
108,lickitung,lickitung,generation-i,77,12,655,normal,"own-tempo, oblivious, cloud-nine","hp: 90, attack: 55, defense: 75, special-attack: 60, special-defense: 75, speed: 30",pokemon/lickitung/images/sprite_default.png,pokemon/lickitung/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/108/
109,koffing,koffing,generation-i,68,6,10,poison,"levitate, neutralizing-gas, stench","hp: 40, attack: 65, defense: 95, special-attack: 60, special-defense: 45, speed: 35",pokemon/koffing/images/sprite_default.png,pokemon/koffing/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/109/
110,weezing,weezing,generation-i,172,12,95,poison,"levitate, neutralizing-gas, stench","hp: 65, attack: 90, defense: 120, special-attack: 85, special-defense: 70, speed: 60",pokemon/weezing/images/sprite_default.png,pokemon/weezing/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/110/
111,rhyhorn,rhyhorn,generation-i,69,10,1150,"ground, rock","lightning-rod, rock-head, reckless","hp: 80, attack: 85, defense: 95, special-attack: 30, special-defense: 30, speed: 25",pokemon/rhyhorn/images/sprite_default.png,pokemon/rhyhorn/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/111/
112,rhydon,rhydon,generation-i,170,19,1200,"ground, rock","lightning-rod, rock-head, reckless","hp: 105, attack: 130, defense: 120, special-attack: 45, special-defense: 45, speed: 40",pokemon/rhydon/images/sprite_default.png,pokemon/rhydon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/112/
113,chansey,chansey,generation-i,395,11,346,normal,"natural-cure, serene-grace, healer","hp: 250, attack: 5, defense: 5, special-attack: 35, special-defense: 105, speed: 50",pokemon/chansey/images/sprite_default.png,pokemon/chansey/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/113/
114,tangela,tangela,generation-i,87,10,350,grass,"chlorophyll, leaf-guard, regenerator","hp: 65, attack: 55, defense: 115, special-attack: 100, special-defense: 40, speed: 60",pokemon/tangela/images/sprite_default.png,pokemon/tangela/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/114/
115,kangaskhan,kangaskhan,generation-i,172,22,800,normal,"early-bird, scrappy, inner-focus","hp: 105, attack: 95, defense: 80, special-attack: 40, special-defense: 80, speed: 90",pokemon/kangaskhan/images/sprite_default.png,pokemon/kangaskhan/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/115/
116,horsea,horsea,generation-i,59,4,80,water,"swift-swim, sniper, damp","hp: 30, attack: 40, defense: 70, special-attack: 70, special-defense: 25, speed: 60",pokemon/horsea/images/sprite_default.png,pokemon/horsea/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/116/
117,seadra,seadra,generation-i,154,12,250,water,"poison-point, sniper, damp","hp: 55, attack: 65, defense: 95, special-attack: 95, special-defense: 45, speed: 85",pokemon/seadra/images/sprite_default.png,pokemon/seadra/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/117/
118,goldeen,goldeen,generation-i,64,6,150,water,"swift-swim, water-veil, lightning-rod","hp: 45, attack: 67, defense: 60, special-attack: 35, special-defense: 50, speed: 63",pokemon/goldeen/images/sprite_default.png,pokemon/goldeen/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/118/
119,seaking,seaking,generation-i,158,13,390,water,"swift-swim, water-veil, lightning-rod","hp: 80, attack: 92, defense: 65, special-attack: 65, special-defense: 80, speed: 68",pokemon/seaking/images/sprite_default.png,pokemon/seaking/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/119/
120,staryu,staryu,generation-i,68,8,345,water,"illuminate, natural-cure, analytic","hp: 30, attack: 45, defense: 55, special-attack: 70, special-defense: 55, speed: 85",pokemon/staryu/images/sprite_default.png,pokemon/staryu/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/120/
121,starmie,starmie,generation-i,182,11,800,"water, psychic","illuminate, natural-cure, analytic","hp: 60, attack: 75, defense: 85, special-attack: 100, special-defense: 85, speed: 115",pokemon/starmie/images/sprite_default.png,pokemon/starmie/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/121/
122,mr-mime,mr_mime,generation-i,161,13,545,"psychic, fairy","soundproof, filter, technician","hp: 40, attack: 45, defense: 65, special-attack: 100, special-defense: 120, speed: 90",pokemon/mr_mime/images/sprite_default.png,pokemon/mr_mime/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/122/
123,scyther,scyther,generation-i,100,15,560,"bug, flying","swarm, technician, steadfast","hp: 70, attack: 110, defense: 80, special-attack: 55, special-defense: 80, speed: 105",pokemon/scyther/images/sprite_default.png,pokemon/scyther/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/123/
124,jynx,jynx,generation-i,159,14,406,"ice, psychic","oblivious, forewarn, dry-skin","hp: 65, attack: 50, defense: 35, special-attack: 115, special-defense: 95, speed: 95",pokemon/jynx/images/sprite_default.png,pokemon/jynx/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/124/
125,electabuzz,electabuzz,generation-i,172,11,300,electric,"static, vital-spirit","hp: 65, attack: 83, defense: 57, special-attack: 95, special-defense: 85, speed: 105",pokemon/electabuzz/images/sprite_default.png,pokemon/electabuzz/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/125/
126,magmar,magmar,generation-i,173,13,445,fire,"flame-body, vital-spirit","hp: 65, attack: 95, defense: 57, special-attack: 100, special-defense: 85, speed: 93",pokemon/magmar/images/sprite_default.png,pokemon/magmar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/126/
127,pinsir,pinsir,generation-i,175,15,550,bug,"hyper-cutter, mold-breaker, moxie","hp: 65, attack: 125, defense: 100, special-attack: 55, special-defense: 70, speed: 85",pokemon/pinsir/images/sprite_default.png,pokemon/pinsir/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/127/
128,tauros,tauros,generation-i,172,14,884,normal,"intimidate, anger-point, sheer-force","hp: 75, attack: 100, defense: 95, special-attack: 40, special-defense: 70, speed: 110",pokemon/tauros/images/sprite_default.png,pokemon/tauros/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/128/
129,magikarp,magikarp,generation-i,40,9,100,water,"swift-swim, rattled","hp: 20, attack: 10, defense: 55, special-attack: 15, special-defense: 20, speed: 80",pokemon/magikarp/images/sprite_default.png,pokemon/magikarp/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/129/
130,gyarados,gyarados,generation-i,189,65,2350,"water, flying","intimidate, moxie","hp: 95, attack: 125, defense: 79, special-attack: 60, special-defense: 100, speed: 81",pokemon/gyarados/images/sprite_default.png,pokemon/gyarados/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/130/
131,lapras,lapras,generation-i,187,25,2200,"water, ice","water-absorb, shell-armor, hydration","hp: 130, attack: 85, defense: 80, special-attack: 85, special-defense: 95, speed: 60",pokemon/lapras/images/sprite_default.png,pokemon/lapras/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/131/
132,ditto,ditto,generation-i,101,3,40,normal,"limber, imposter","hp: 48, attack: 48, defense: 48, special-attack: 48, special-defense: 48, speed: 48",pokemon/ditto/images/sprite_default.png,pokemon/ditto/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/132/
133,eevee,eevee,generation-i,65,3,65,normal,"run-away, adaptability, anticipation","hp: 55, attack: 55, defense: 50, special-attack: 45, special-defense: 65, speed: 55",pokemon/eevee/images/sprite_default.png,pokemon/eevee/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/133/
134,vaporeon,vaporeon,generation-i,184,10,290,water,"water-absorb, hydration","hp: 130, attack: 65, defense: 60, special-attack: 110, special-defense: 95, speed: 65",pokemon/vaporeon/images/sprite_default.png,pokemon/vaporeon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/134/
135,jolteon,jolteon,generation-i,184,8,245,electric,"volt-absorb, quick-feet","hp: 65, attack: 65, defense: 60, special-attack: 110, special-defense: 95, speed: 130",pokemon/jolteon/images/sprite_default.png,pokemon/jolteon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/135/
136,flareon,flareon,generation-i,184,9,250,fire,"flash-fire, guts","hp: 65, attack: 130, defense: 60, special-attack: 95, special-defense: 110, speed: 65",pokemon/flareon/images/sprite_default.png,pokemon/flareon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/136/
137,porygon,porygon,generation-i,79,8,365,normal,"trace, download, analytic","hp: 65, attack: 60, defense: 70, special-attack: 85, special-defense: 75, speed: 40",pokemon/porygon/images/sprite_default.png,pokemon/porygon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/137/
138,omanyte,omanyte,generation-i,71,4,75,"rock, water","swift-swim, shell-armor, weak-armor","hp: 35, attack: 40, defense: 100, special-attack: 90, special-defense: 55, speed: 35",pokemon/omanyte/images/sprite_default.png,pokemon/omanyte/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/138/
139,omastar,omastar,generation-i,173,10,350,"rock, water","swift-swim, shell-armor, weak-armor","hp: 70, attack: 60, defense: 125, special-attack: 115, special-defense: 70, speed: 55",pokemon/omastar/images/sprite_default.png,pokemon/omastar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/139/
140,kabuto,kabuto,generation-i,71,5,115,"rock, water","swift-swim, battle-armor, weak-armor","hp: 30, attack: 80, defense: 90, special-attack: 55, special-defense: 45, speed: 55",pokemon/kabuto/images/sprite_default.png,pokemon/kabuto/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/140/
141,kabutops,kabutops,generation-i,173,13,405,"rock, water","swift-swim, battle-armor, weak-armor","hp: 60, attack: 115, defense: 105, special-attack: 65, special-defense: 70, speed: 80",pokemon/kabutops/images/sprite_default.png,pokemon/kabutops/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/141/
142,aerodactyl,aerodactyl,generation-i,180,18,590,"rock, flying","rock-head, pressure, unnerve","hp: 80, attack: 105, defense: 65, special-attack: 60, special-defense: 75, speed: 130",pokemon/aerodactyl/images/sprite_default.png,pokemon/aerodactyl/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/142/
143,snorlax,snorlax,generation-i,189,21,4600,normal,"immunity, thick-fat, gluttony","hp: 160, attack: 110, defense: 65, special-attack: 65, special-defense: 110, speed: 30",pokemon/snorlax/images/sprite_default.png,pokemon/snorlax/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/143/
144,articuno,articuno,generation-i,261,17,554,"ice, flying","pressure, snow-cloak","hp: 90, attack: 85, defense: 100, special-attack: 95, special-defense: 125, speed: 85",pokemon/articuno/images/sprite_default.png,pokemon/articuno/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/144/
145,zapdos,zapdos,generation-i,261,16,526,"electric, flying","pressure, static","hp: 90, attack: 90, defense: 85, special-attack: 125, special-defense: 90, speed: 100",pokemon/zapdos/images/sprite_default.png,pokemon/zapdos/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/145/
146,moltres,moltres,generation-i,261,20,600,"fire, flying","pressure, flame-body","hp: 90, attack: 100, defense: 90, special-attack: 125, special-defense: 85, speed: 90",pokemon/moltres/images/sprite_default.png,pokemon/moltres/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/146/
147,dratini,dratini,generation-i,60,18,33,dragon,"shed-skin, marvel-scale","hp: 41, attack: 64, defense: 45, special-attack: 50, special-defense: 50, speed: 50",pokemon/dratini/images/sprite_default.png,pokemon/dratini/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/147/
148,dragonair,dragonair,generation-i,147,40,165,dragon,"shed-skin, marvel-scale","hp: 61, attack: 84, defense: 65, special-attack: 70, special-defense: 70, speed: 70",pokemon/dragonair/images/sprite_default.png,pokemon/dragonair/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/148/
149,dragonite,dragonite,generation-i,270,22,2100,"dragon, flying","inner-focus, multiscale","hp: 91, attack: 134, defense: 95, special-attack: 100, special-defense: 100, speed: 80",pokemon/dragonite/images/sprite_default.png,pokemon/dragonite/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/149/
150,mewtwo,mewtwo,generation-i,306,20,1220,psychic,"pressure, unnerve","hp: 106, attack: 110, defense: 90, special-attack: 154, special-defense: 90, speed: 130",pokemon/mewtwo/images/sprite_default.png,pokemon/mewtwo/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/150/
151,mew,mew,generation-i,270,4,40,psychic,synchronize,"hp: 100, attack: 100, defense: 100, special-attack: 100, special-defense: 100, speed: 100",pokemon/mew/images/sprite_default.png,pokemon/mew/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/151/
10033,venusaur-mega,venusaur_mega,generation-i,281,24,1555,"grass, poison",thick-fat,"hp: 80, attack: 100, defense: 123, special-attack: 122, special-defense: 120, speed: 80",pokemon/venusaur_mega/images/sprite_default.png,pokemon/venusaur_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10033/
10034,charizard-mega-x,charizard_mega_x,generation-i,285,17,1105,"fire, dragon",tough-claws,"hp: 78, attack: 130, defense: 111, special-attack: 130, special-defense: 85, speed: 100",pokemon/charizard_mega_x/images/sprite_default.png,pokemon/charizard_mega_x/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10034/
10035,charizard-mega-y,charizard_mega_y,generation-i,285,17,1005,"fire, flying",drought,"hp: 78, attack: 104, defense: 78, special-attack: 159, special-defense: 115, speed: 100",pokemon/charizard_mega_y/images/sprite_default.png,pokemon/charizard_mega_y/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10035/
10036,blastoise-mega,blastoise_mega,generation-i,284,16,1011,water,mega-launcher,"hp: 79, attack: 103, defense: 120, special-attack: 135, special-defense: 115, speed: 78",pokemon/blastoise_mega/images/sprite_default.png,pokemon/blastoise_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10036/
10037,alakazam-mega,alakazam_mega,generation-i,270,12,480,psychic,trace,"hp: 55, attack: 50, defense: 65, special-attack: 175, special-defense: 105, speed: 150",pokemon/alakazam_mega/images/sprite_default.png,pokemon/alakazam_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10037/
10038,gengar-mega,gengar_mega,generation-i,270,14,405,"ghost, poison",shadow-tag,"hp: 60, attack: 65, defense: 80, special-attack: 170, special-defense: 95, speed: 130",pokemon/gengar_mega/images/sprite_default.png,pokemon/gengar_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10038/
10039,kangaskhan-mega,kangaskhan_mega,generation-i,207,22,1000,normal,parental-bond,"hp: 105, attack: 125, defense: 100, special-attack: 60, special-defense: 100, speed: 100",pokemon/kangaskhan_mega/images/sprite_default.png,pokemon/kangaskhan_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10039/
10040,pinsir-mega,pinsir_mega,generation-i,210,17,590,"bug, flying",aerilate,"hp: 65, attack: 155, defense: 120, special-attack: 65, special-defense: 90, speed: 105",pokemon/pinsir_mega/images/sprite_default.png,pokemon/pinsir_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10040/
10041,gyarados-mega,gyarados_mega,generation-i,224,65,3050,"water, dark",mold-breaker,"hp: 95, attack: 155, defense: 109, special-attack: 70, special-defense: 130, speed: 81",pokemon/gyarados_mega/images/sprite_default.png,pokemon/gyarados_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10041/
10042,aerodactyl-mega,aerodactyl_mega,generation-i,215,21,790,"rock, flying",tough-claws,"hp: 80, attack: 135, defense: 85, special-attack: 70, special-defense: 95, speed: 150",pokemon/aerodactyl_mega/images/sprite_default.png,pokemon/aerodactyl_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10042/
10043,mewtwo-mega-x,mewtwo_mega_x,generation-i,351,23,1270,"psychic, fighting",steadfast,"hp: 106, attack: 190, defense: 100, special-attack: 154, special-defense: 100, speed: 130",pokemon/mewtwo_mega_x/images/sprite_default.png,pokemon/mewtwo_mega_x/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10043/
10044,mewtwo-mega-y,mewtwo_mega_y,generation-i,351,15,330,psychic,insomnia,"hp: 106, attack: 150, defense: 70, special-attack: 194, special-defense: 120, speed: 140",pokemon/mewtwo_mega_y/images/sprite_default.png,pokemon/mewtwo_mega_y/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10044/
10071,slowbro-mega,slowbro_mega,generation-i,207,20,1200,"water, psychic",shell-armor,"hp: 95, attack: 75, defense: 180, special-attack: 130, special-defense: 80, speed: 30",pokemon/slowbro_mega/images/sprite_default.png,pokemon/slowbro_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10071/
10073,pidgeot-mega,pidgeot_mega,generation-i,261,22,505,"normal, flying",no-guard,"hp: 83, attack: 80, defense: 80, special-attack: 135, special-defense: 80, speed: 121",pokemon/pidgeot_mega/images/sprite_default.png,pokemon/pidgeot_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10073/
10080,pikachu-rock-star,pikachu_rock_star,generation-i,112,4,60,electric,"static, lightning-rod","hp: 35, attack: 55, defense: 40, special-attack: 50, special-defense: 50, speed: 90",pokemon/pikachu_rock_star/images/sprite_default.png,pokemon/pikachu_rock_star/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10080/
10081,pikachu-belle,pikachu_belle,generation-i,112,4,60,electric,"static, lightning-rod","hp: 35, attack: 55, defense: 40, special-attack: 50, special-defense: 50, speed: 90",pokemon/pikachu_belle/images/sprite_default.png,pokemon/pikachu_belle/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10081/
10082,pikachu-pop-star,pikachu_pop_star,generation-i,112,4,60,electric,"static, lightning-rod","hp: 35, attack: 55, defense: 40, special-attack: 50, special-defense: 50, speed: 90",pokemon/pikachu_pop_star/images/sprite_default.png,pokemon/pikachu_pop_star/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10082/
10083,pikachu-phd,pikachu_phd,generation-i,112,4,60,electric,"static, lightning-rod","hp: 35, attack: 55, defense: 40, special-attack: 50, special-defense: 50, speed: 90",pokemon/pikachu_phd/images/sprite_default.png,pokemon/pikachu_phd/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10083/
10084,pikachu-libre,pikachu_libre,generation-i,112,4,60,electric,"static, lightning-rod","hp: 35, attack: 55, defense: 40, special-attack: 50, special-defense: 50, speed: 90",pokemon/pikachu_libre/images/sprite_default.png,pokemon/pikachu_libre/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10084/
10085,pikachu-cosplay,pikachu_cosplay,generation-i,112,4,60,electric,"static, lightning-rod","hp: 35, attack: 55, defense: 40, special-attack: 50, special-defense: 50, speed: 90",pokemon/pikachu_cosplay/images/sprite_default.png,pokemon/pikachu_cosplay/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10085/
10090,beedrill-mega,beedrill_mega,generation-i,223,14,405,"bug, poison",adaptability,"hp: 65, attack: 150, defense: 40, special-attack: 15, special-defense: 80, speed: 145",pokemon/beedrill_mega/images/sprite_default.png,pokemon/beedrill_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10090/
10091,rattata-alola,rattata_alola,generation-i,51,3,38,"dark, normal","gluttony, hustle, thick-fat","hp: 30, attack: 56, defense: 35, special-attack: 25, special-defense: 35, speed: 72",pokemon/rattata_alola/images/sprite_default.png,pokemon/rattata_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10091/
10092,raticate-alola,raticate_alola,generation-i,145,7,255,"dark, normal","gluttony, hustle, thick-fat","hp: 75, attack: 71, defense: 70, special-attack: 40, special-defense: 80, speed: 77",pokemon/raticate_alola/images/sprite_default.png,pokemon/raticate_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10092/
10093,raticate-totem-alola,raticate_totem_alola,generation-i,145,14,1050,"dark, normal","gluttony, hustle, thick-fat","hp: 75, attack: 71, defense: 70, special-attack: 40, special-defense: 80, speed: 77",pokemon/raticate_totem_alola/images/sprite_default.png,pokemon/raticate_totem_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10093/
10094,pikachu-original-cap,pikachu_original_cap,generation-i,112,4,60,electric,"static, lightning-rod","hp: 35, attack: 55, defense: 40, special-attack: 50, special-defense: 50, speed: 90",pokemon/pikachu_original_cap/images/sprite_default.png,pokemon/pikachu_original_cap/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10094/
10095,pikachu-hoenn-cap,pikachu_hoenn_cap,generation-i,112,4,60,electric,"static, lightning-rod","hp: 35, attack: 55, defense: 40, special-attack: 50, special-defense: 50, speed: 90",pokemon/pikachu_hoenn_cap/images/sprite_default.png,pokemon/pikachu_hoenn_cap/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10095/
10096,pikachu-sinnoh-cap,pikachu_sinnoh_cap,generation-i,112,4,60,electric,"static, lightning-rod","hp: 35, attack: 55, defense: 40, special-attack: 50, special-defense: 50, speed: 90",pokemon/pikachu_sinnoh_cap/images/sprite_default.png,pokemon/pikachu_sinnoh_cap/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10096/
10097,pikachu-unova-cap,pikachu_unova_cap,generation-i,112,4,60,electric,"static, lightning-rod","hp: 35, attack: 55, defense: 40, special-attack: 50, special-defense: 50, speed: 90",pokemon/pikachu_unova_cap/images/sprite_default.png,pokemon/pikachu_unova_cap/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10097/
10098,pikachu-kalos-cap,pikachu_kalos_cap,generation-i,112,4,60,electric,"static, lightning-rod","hp: 35, attack: 55, defense: 40, special-attack: 50, special-defense: 50, speed: 90",pokemon/pikachu_kalos_cap/images/sprite_default.png,pokemon/pikachu_kalos_cap/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10098/
10099,pikachu-alola-cap,pikachu_alola_cap,generation-i,112,4,60,electric,"static, lightning-rod","hp: 35, attack: 55, defense: 40, special-attack: 50, special-defense: 50, speed: 90",pokemon/pikachu_alola_cap/images/sprite_default.png,pokemon/pikachu_alola_cap/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10099/
10100,raichu-alola,raichu_alola,generation-i,243,7,210,"electric, psychic",surge-surfer,"hp: 60, attack: 85, defense: 50, special-attack: 95, special-defense: 85, speed: 110",pokemon/raichu_alola/images/sprite_default.png,pokemon/raichu_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10100/
10101,sandshrew-alola,sandshrew_alola,generation-i,60,7,400,"ice, steel","snow-cloak, slush-rush","hp: 50, attack: 75, defense: 90, special-attack: 10, special-defense: 35, speed: 40",pokemon/sandshrew_alola/images/sprite_default.png,pokemon/sandshrew_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10101/
10102,sandslash-alola,sandslash_alola,generation-i,158,12,550,"ice, steel","snow-cloak, slush-rush","hp: 75, attack: 100, defense: 120, special-attack: 25, special-defense: 65, speed: 65",pokemon/sandslash_alola/images/sprite_default.png,pokemon/sandslash_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10102/
10103,vulpix-alola,vulpix_alola,generation-i,60,6,99,ice,"snow-cloak, snow-warning","hp: 38, attack: 41, defense: 40, special-attack: 50, special-defense: 65, speed: 65",pokemon/vulpix_alola/images/sprite_default.png,pokemon/vulpix_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10103/
10104,ninetales-alola,ninetales_alola,generation-i,177,11,199,"ice, fairy","snow-cloak, snow-warning","hp: 73, attack: 67, defense: 75, special-attack: 81, special-defense: 100, speed: 109",pokemon/ninetales_alola/images/sprite_default.png,pokemon/ninetales_alola/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10104/
