pokemon_id,pokemon_name,pokemon_slug,move_id,move_name,move_slug,generation,learn_method,level,version_group,sourceUrl
370,luvdisc,luvdisc,799,scale-shot,scale_shot_26,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/799/
370,luvdisc,luvdisc,812,flip-turn,flip_turn_30,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/812/
373,salamence,salamence,784,breaking-swipe,breaking_swipe_27,generation-viii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/784/
373,salamence,salamence,784,breaking-swipe,breaking_swipe_27,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/784/
373,salamence,salamence,814,dual-wingbeat,dual_wingbeat_40,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/814/
373,salamence,salamence,814,dual-wingbeat,dual_wingbeat_40,generation-viii,level-up,1,scarlet-violet,https://pokeapi.co/api/v2/move/814/
373,salamence,salamence,814,dual-wingbeat,dual_wingbeat_40,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/814/
374,beldum,beldum,796,steel-beam,steel_beam_13,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/796/
374,beldum,beldum,796,steel-beam,steel_beam_13,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/796/
375,metang,metang,796,steel-beam,steel_beam_14,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/796/
375,metang,metang,796,steel-beam,steel_beam_14,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/796/
375,metang,metang,797,expanding-force,expanding_force_30,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/797/
375,metang,metang,797,expanding-force,expanding_force_30,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/797/
375,metang,metang,798,steel-roller,steel_roller_24,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/798/
375,metang,metang,800,meteor-beam,meteor_beam_26,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/800/
375,metang,metang,800,meteor-beam,meteor_beam_26,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/800/
376,metagross,metagross,776,body-press,body_press_47,generation-viii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/776/
376,metagross,metagross,776,body-press,body_press_47,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/776/
376,metagross,metagross,796,steel-beam,steel_beam_15,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/796/
376,metagross,metagross,796,steel-beam,steel_beam_15,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/796/
376,metagross,metagross,797,expanding-force,expanding_force_31,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/797/
376,metagross,metagross,797,expanding-force,expanding_force_31,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/797/
376,metagross,metagross,798,steel-roller,steel_roller_25,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/798/
376,metagross,metagross,800,meteor-beam,meteor_beam_27,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/800/
376,metagross,metagross,800,meteor-beam,meteor_beam_27,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/800/
377,regirock,regirock,776,body-press,body_press_48,generation-viii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/776/
377,regirock,regirock,776,body-press,body_press_48,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/776/
377,regirock,regirock,800,meteor-beam,meteor_beam_28,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/800/
377,regirock,regirock,800,meteor-beam,meteor_beam_28,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/800/
378,regice,regice,776,body-press,body_press_49,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/776/
379,registeel,registeel,776,body-press,body_press_50,generation-viii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/776/
379,registeel,registeel,776,body-press,body_press_50,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/776/
379,registeel,registeel,796,steel-beam,steel_beam_16,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/796/
379,registeel,registeel,796,steel-beam,steel_beam_16,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/796/
379,registeel,registeel,798,steel-roller,steel_roller_26,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/798/
379,registeel,registeel,800,meteor-beam,meteor_beam_29,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/800/
379,registeel,registeel,800,meteor-beam,meteor_beam_29,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/800/
380,latias,latias,784,breaking-swipe,breaking_swipe_28,generation-viii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/784/
380,latias,latias,784,breaking-swipe,breaking_swipe_28,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/784/
380,latias,latias,799,scale-shot,scale_shot_27,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/799/
380,latias,latias,799,scale-shot,scale_shot_27,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/799/
380,latias,latias,814,dual-wingbeat,dual_wingbeat_41,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/814/
380,latias,latias,814,dual-wingbeat,dual_wingbeat_41,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/814/
381,latios,latios,784,breaking-swipe,breaking_swipe_29,generation-viii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/784/
381,latios,latios,784,breaking-swipe,breaking_swipe_29,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/784/
381,latios,latios,799,scale-shot,scale_shot_28,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/799/
381,latios,latios,799,scale-shot,scale_shot_28,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/799/
381,latios,latios,812,flip-turn,flip_turn_31,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/812/
381,latios,latios,814,dual-wingbeat,dual_wingbeat_42,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/814/
381,latios,latios,814,dual-wingbeat,dual_wingbeat_42,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/814/
383,groudon,groudon,776,body-press,body_press_51,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/776/
383,groudon,groudon,815,scorching-sands,scorching_sands_34,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/815/
383,groudon,groudon,815,scorching-sands,scorching_sands_34,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/815/
384,rayquaza,rayquaza,784,breaking-swipe,breaking_swipe_30,generation-viii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/784/
384,rayquaza,rayquaza,784,breaking-swipe,breaking_swipe_30,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/784/
384,rayquaza,rayquaza,799,scale-shot,scale_shot_29,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/799/
384,rayquaza,rayquaza,799,scale-shot,scale_shot_29,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/799/
384,rayquaza,rayquaza,800,meteor-beam,meteor_beam_30,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/800/
384,rayquaza,rayquaza,800,meteor-beam,meteor_beam_30,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/800/
385,jirachi,jirachi,791,life-dew,life_dew_22,generation-viii,level-up,21,sword-shield,https://pokeapi.co/api/v2/move/791/
385,jirachi,jirachi,791,life-dew,life_dew_22,generation-viii,level-up,21,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/791/
385,jirachi,jirachi,791,life-dew,life_dew_22,generation-viii,level-up,21,scarlet-violet,https://pokeapi.co/api/v2/move/791/
385,jirachi,jirachi,796,steel-beam,steel_beam_17,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/796/
385,jirachi,jirachi,796,steel-beam,steel_beam_17,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/796/
385,jirachi,jirachi,797,expanding-force,expanding_force_32,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/797/
385,jirachi,jirachi,797,expanding-force,expanding_force_32,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/797/
385,jirachi,jirachi,800,meteor-beam,meteor_beam_31,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/800/
385,jirachi,jirachi,800,meteor-beam,meteor_beam_31,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/800/
386,deoxys-normal,deoxys_normal,797,expanding-force,expanding_force_33,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/797/
386,deoxys-normal,deoxys_normal,800,meteor-beam,meteor_beam_32,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/800/
387,turtwig,turtwig,803,grassy-glide,grassy_glide_32,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/803/
388,grotle,grotle,803,grassy-glide,grassy_glide_33,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/803/
389,torterra,torterra,776,body-press,body_press_52,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/776/
389,torterra,torterra,803,grassy-glide,grassy_glide_34,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/803/
389,torterra,torterra,815,scorching-sands,scorching_sands_35,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/815/
389,torterra,torterra,838,headlong-rush,headlong_rush_2,generation-viii,level-up,57,legends-arceus,https://pokeapi.co/api/v2/move/838/
389,torterra,torterra,838,headlong-rush,headlong_rush_2,generation-viii,level-up,63,scarlet-violet,https://pokeapi.co/api/v2/move/838/
390,chimchar,chimchar,807,burning-jealousy,burning_jealousy_17,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/807/
391,monferno,monferno,807,burning-jealousy,burning_jealousy_18,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/807/
391,monferno,monferno,808,lash-out,lash_out_37,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/808/
392,infernape,infernape,807,burning-jealousy,burning_jealousy_19,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/807/
392,infernape,infernape,808,lash-out,lash_out_38,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/808/
392,infernape,infernape,811,coaching,coaching_14,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/811/
392,infernape,infernape,815,scorching-sands,scorching_sands_36,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/815/
392,infernape,infernape,833,raging-fury,raging_fury_2,generation-viii,level-up,46,legends-arceus,https://pokeapi.co/api/v2/move/833/
392,infernape,infernape,833,raging-fury,raging_fury_2,generation-viii,level-up,65,scarlet-violet,https://pokeapi.co/api/v2/move/833/
393,piplup,piplup,812,flip-turn,flip_turn_32,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/812/
393,piplup,piplup,813,triple-axel,triple_axel_13,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/813/
394,prinplup,prinplup,812,flip-turn,flip_turn_33,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/812/
394,prinplup,prinplup,813,triple-axel,triple_axel_14,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/813/
395,empoleon,empoleon,796,steel-beam,steel_beam_18,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/796/
395,empoleon,empoleon,808,lash-out,lash_out_39,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/808/
395,empoleon,empoleon,812,flip-turn,flip_turn_34,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/812/
395,empoleon,empoleon,813,triple-axel,triple_axel_15,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/813/
395,empoleon,empoleon,814,dual-wingbeat,dual_wingbeat_43,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/814/
395,empoleon,empoleon,834,wave-crash,wave_crash_5,generation-viii,level-up,57,legends-arceus,https://pokeapi.co/api/v2/move/834/
395,empoleon,empoleon,834,wave-crash,wave_crash_5,generation-viii,level-up,66,scarlet-violet,https://pokeapi.co/api/v2/move/834/
396,starly,starly,814,dual-wingbeat,dual_wingbeat_44,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/814/
397,staravia,staravia,814,dual-wingbeat,dual_wingbeat_45,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/814/
398,staraptor,staraptor,814,dual-wingbeat,dual_wingbeat_46,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/814/
401,kricketot,kricketot,806,skitter-smack,skitter_smack_37,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/806/
402,kricketune,kricketune,806,skitter-smack,skitter_smack_38,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/806/
403,shinx,shinx,804,rising-voltage,rising_voltage_14,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/804/
404,luxio,luxio,804,rising-voltage,rising_voltage_15,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/804/
405,luxray,luxray,804,rising-voltage,rising_voltage_16,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/804/
406,budew,budew,791,life-dew,life_dew_23,generation-viii,egg,0,sword-shield,https://pokeapi.co/api/v2/move/791/
406,budew,budew,791,life-dew,life_dew_23,generation-viii,egg,0,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/791/
406,budew,budew,803,grassy-glide,grassy_glide_35,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/803/
407,roserade,roserade,803,grassy-glide,grassy_glide_36,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/803/
409,rampardos,rampardos,776,body-press,body_press_53,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/776/
409,rampardos,rampardos,784,breaking-swipe,breaking_swipe_31,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/784/
410,shieldon,shieldon,796,steel-beam,steel_beam_19,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/796/
410,shieldon,shieldon,815,scorching-sands,scorching_sands_37,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/815/
411,bastiodon,bastiodon,776,body-press,body_press_54,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/776/
411,bastiodon,bastiodon,796,steel-beam,steel_beam_20,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/796/
411,bastiodon,bastiodon,800,meteor-beam,meteor_beam_33,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/800/
411,bastiodon,bastiodon,815,scorching-sands,scorching_sands_38,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/815/
415,combee,combee,806,skitter-smack,skitter_smack_39,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/806/
415,combee,combee,814,dual-wingbeat,dual_wingbeat_47,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/814/
416,vespiquen,vespiquen,806,skitter-smack,skitter_smack_40,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/806/
416,vespiquen,vespiquen,814,dual-wingbeat,dual_wingbeat_48,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/814/
416,vespiquen,vespiquen,814,dual-wingbeat,dual_wingbeat_48,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/814/
418,buizel,buizel,812,flip-turn,flip_turn_35,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/812/
418,buizel,buizel,834,wave-crash,wave_crash_6,generation-viii,level-up,49,scarlet-violet,https://pokeapi.co/api/v2/move/834/
419,floatzel,floatzel,812,flip-turn,flip_turn_36,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/812/
419,floatzel,floatzel,834,wave-crash,wave_crash_7,generation-viii,level-up,62,scarlet-violet,https://pokeapi.co/api/v2/move/834/
420,cherubi,cherubi,803,grassy-glide,grassy_glide_37,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/803/
421,cherrim,cherrim,803,grassy-glide,grassy_glide_38,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/803/
422,shellos,shellos,806,skitter-smack,skitter_smack_41,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/806/
422,shellos,shellos,806,skitter-smack,skitter_smack_41,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/806/
423,gastrodon,gastrodon,806,skitter-smack,skitter_smack_42,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/806/
423,gastrodon,gastrodon,806,skitter-smack,skitter_smack_42,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/806/
424,ambipom,ambipom,813,triple-axel,triple_axel_16,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/813/
427,buneary,buneary,813,triple-axel,triple_axel_17,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/813/
428,lopunny,lopunny,813,triple-axel,triple_axel_18,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/813/
429,mismagius,mismagius,807,burning-jealousy,burning_jealousy_20,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/807/
429,mismagius,mismagius,808,lash-out,lash_out_40,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/808/
429,mismagius,mismagius,809,poltergeist,poltergeist_13,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/809/
430,honchkrow,honchkrow,808,lash-out,lash_out_41,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/808/
430,honchkrow,honchkrow,814,dual-wingbeat,dual_wingbeat_49,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/814/
434,stunky,stunky,808,lash-out,lash_out_42,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/808/
434,stunky,stunky,808,lash-out,lash_out_42,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/808/
434,stunky,stunky,810,corrosive-gas,corrosive_gas_9,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/810/
435,skuntank,skuntank,807,burning-jealousy,burning_jealousy_21,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/807/
435,skuntank,skuntank,807,burning-jealousy,burning_jealousy_21,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/807/
435,skuntank,skuntank,808,lash-out,lash_out_43,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/808/
435,skuntank,skuntank,808,lash-out,lash_out_43,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/808/
435,skuntank,skuntank,810,corrosive-gas,corrosive_gas_10,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/810/
436,bronzor,bronzor,796,steel-beam,steel_beam_21,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/796/
436,bronzor,bronzor,796,steel-beam,steel_beam_21,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/796/
436,bronzor,bronzor,797,expanding-force,expanding_force_34,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/797/
436,bronzor,bronzor,797,expanding-force,expanding_force_34,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/797/
436,bronzor,bronzor,798,steel-roller,steel_roller_27,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/798/
437,bronzong,bronzong,776,body-press,body_press_55,generation-viii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/776/
437,bronzong,bronzong,776,body-press,body_press_55,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/776/
437,bronzong,bronzong,796,steel-beam,steel_beam_22,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/796/
437,bronzong,bronzong,796,steel-beam,steel_beam_22,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/796/
437,bronzong,bronzong,797,expanding-force,expanding_force_35,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/797/
437,bronzong,bronzong,797,expanding-force,expanding_force_35,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/797/
437,bronzong,bronzong,798,steel-roller,steel_roller_28,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/798/
437,bronzong,bronzong,800,meteor-beam,meteor_beam_34,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/800/
437,bronzong,bronzong,800,meteor-beam,meteor_beam_34,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/800/
442,spiritomb,spiritomb,807,burning-jealousy,burning_jealousy_22,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/807/
442,spiritomb,spiritomb,807,burning-jealousy,burning_jealousy_22,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/807/
442,spiritomb,spiritomb,808,lash-out,lash_out_44,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/808/
442,spiritomb,spiritomb,808,lash-out,lash_out_44,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/808/
442,spiritomb,spiritomb,809,poltergeist,poltergeist_14,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/809/
442,spiritomb,spiritomb,809,poltergeist,poltergeist_14,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/809/
443,gible,gible,799,scale-shot,scale_shot_30,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/799/
443,gible,gible,799,scale-shot,scale_shot_30,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/799/
443,gible,gible,815,scorching-sands,scorching_sands_39,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/815/
443,gible,gible,815,scorching-sands,scorching_sands_39,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/815/
444,gabite,gabite,784,breaking-swipe,breaking_swipe_32,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/784/
444,gabite,gabite,799,scale-shot,scale_shot_31,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/799/
444,gabite,gabite,799,scale-shot,scale_shot_31,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/799/
444,gabite,gabite,815,scorching-sands,scorching_sands_40,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/815/
444,gabite,gabite,815,scorching-sands,scorching_sands_40,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/815/
445,garchomp,garchomp,784,breaking-swipe,breaking_swipe_33,generation-viii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/784/
445,garchomp,garchomp,784,breaking-swipe,breaking_swipe_33,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/784/
445,garchomp,garchomp,799,scale-shot,scale_shot_32,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/799/
445,garchomp,garchomp,799,scale-shot,scale_shot_32,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/799/
445,garchomp,garchomp,815,scorching-sands,scorching_sands_41,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/815/
445,garchomp,garchomp,815,scorching-sands,scorching_sands_41,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/815/
447,riolu,riolu,811,coaching,coaching_15,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/811/
447,riolu,riolu,811,coaching,coaching_15,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/811/
448,lucario,lucario,791,life-dew,life_dew_24,generation-viii,level-up,1,sword-shield,https://pokeapi.co/api/v2/move/791/
448,lucario,lucario,791,life-dew,life_dew_24,generation-viii,level-up,1,brilliant-diamond-and-shining-pearl,https://pokeapi.co/api/v2/move/791/
448,lucario,lucario,791,life-dew,life_dew_24,generation-viii,level-up,1,scarlet-violet,https://pokeapi.co/api/v2/move/791/
448,lucario,lucario,796,steel-beam,steel_beam_23,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/796/
448,lucario,lucario,796,steel-beam,steel_beam_23,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/796/
448,lucario,lucario,805,terrain-pulse,terrain_pulse_10,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/805/
448,lucario,lucario,811,coaching,coaching_16,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/811/
448,lucario,lucario,811,coaching,coaching_16,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/811/
449,hippopotas,hippopotas,776,body-press,body_press_56,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/776/
449,hippopotas,hippopotas,815,scorching-sands,scorching_sands_42,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/815/
449,hippopotas,hippopotas,815,scorching-sands,scorching_sands_42,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/815/
450,hippowdon,hippowdon,776,body-press,body_press_57,generation-viii,machine,0,sword-shield,https://pokeapi.co/api/v2/move/776/
450,hippowdon,hippowdon,776,body-press,body_press_57,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/776/
450,hippowdon,hippowdon,815,scorching-sands,scorching_sands_43,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/815/
450,hippowdon,hippowdon,815,scorching-sands,scorching_sands_43,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/815/
451,skorupi,skorupi,806,skitter-smack,skitter_smack_43,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/806/
452,drapion,drapion,806,skitter-smack,skitter_smack_44,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/806/
452,drapion,drapion,808,lash-out,lash_out_45,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/808/
453,croagunk,croagunk,808,lash-out,lash_out_46,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/808/
453,croagunk,croagunk,808,lash-out,lash_out_46,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/808/
453,croagunk,croagunk,811,coaching,coaching_17,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/811/
453,croagunk,croagunk,811,coaching,coaching_17,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/811/
454,toxicroak,toxicroak,808,lash-out,lash_out_47,generation-viii,tutor,0,sword-shield,https://pokeapi.co/api/v2/move/808/
454,toxicroak,toxicroak,808,lash-out,lash_out_47,generation-viii,machine,0,scarlet-violet,https://pokeapi.co/api/v2/move/808/
