id,name,slug,generation,base_experience,height,weight,types,abilities,stats,sprite_default,sprite_shiny,sourceUrl
347,anorith,anorith,generation-iii,71,7,125,"rock, bug","battle-armor, swift-swim","hp: 45, attack: 95, defense: 50, special-attack: 40, special-defense: 50, speed: 75",pokemon/anorith/images/sprite_default.png,pokemon/anorith/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/347/
348,armaldo,armaldo,generation-iii,173,15,682,"rock, bug","battle-armor, swift-swim","hp: 75, attack: 125, defense: 100, special-attack: 70, special-defense: 80, speed: 45",pokemon/armaldo/images/sprite_default.png,pokemon/armaldo/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/348/
349,feebas,feebas,generation-iii,40,6,74,water,"swift-swim, oblivious, adaptability","hp: 20, attack: 15, defense: 20, special-attack: 10, special-defense: 55, speed: 80",pokemon/feebas/images/sprite_default.png,pokemon/feebas/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/349/
350,milotic,milotic,generation-iii,189,62,1620,water,"marvel-scale, competitive, cute-charm","hp: 95, attack: 60, defense: 79, special-attack: 100, special-defense: 125, speed: 81",pokemon/milotic/images/sprite_default.png,pokemon/milotic/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/350/
351,castform,castform,generation-iii,147,3,8,normal,forecast,"hp: 70, attack: 70, defense: 70, special-attack: 70, special-defense: 70, speed: 70",pokemon/castform/images/sprite_default.png,pokemon/castform/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/351/
352,kecleon,kecleon,generation-iii,154,10,220,normal,"color-change, protean","hp: 60, attack: 90, defense: 70, special-attack: 60, special-defense: 120, speed: 40",pokemon/kecleon/images/sprite_default.png,pokemon/kecleon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/352/
353,shuppet,shuppet,generation-iii,59,6,23,ghost,"insomnia, frisk, cursed-body","hp: 44, attack: 75, defense: 35, special-attack: 63, special-defense: 33, speed: 45",pokemon/shuppet/images/sprite_default.png,pokemon/shuppet/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/353/
354,banette,banette,generation-iii,159,11,125,ghost,"insomnia, frisk, cursed-body","hp: 64, attack: 115, defense: 65, special-attack: 83, special-defense: 63, speed: 65",pokemon/banette/images/sprite_default.png,pokemon/banette/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/354/
355,duskull,duskull,generation-iii,59,8,150,ghost,"levitate, frisk","hp: 20, attack: 40, defense: 90, special-attack: 30, special-defense: 90, speed: 25",pokemon/duskull/images/sprite_default.png,pokemon/duskull/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/355/
356,dusclops,dusclops,generation-iii,159,16,306,ghost,"pressure, frisk","hp: 40, attack: 70, defense: 130, special-attack: 60, special-defense: 130, speed: 25",pokemon/dusclops/images/sprite_default.png,pokemon/dusclops/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/356/
357,tropius,tropius,generation-iii,161,20,1000,"grass, flying","chlorophyll, solar-power, harvest","hp: 99, attack: 68, defense: 83, special-attack: 72, special-defense: 87, speed: 51",pokemon/tropius/images/sprite_default.png,pokemon/tropius/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/357/
358,chimecho,chimecho,generation-iii,159,6,10,psychic,levitate,"hp: 75, attack: 50, defense: 80, special-attack: 95, special-defense: 90, speed: 65",pokemon/chimecho/images/sprite_default.png,pokemon/chimecho/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/358/
359,absol,absol,generation-iii,163,12,470,dark,"pressure, super-luck, justified","hp: 65, attack: 130, defense: 60, special-attack: 75, special-defense: 60, speed: 75",pokemon/absol/images/sprite_default.png,pokemon/absol/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/359/
360,wynaut,wynaut,generation-iii,52,6,140,psychic,"shadow-tag, telepathy","hp: 95, attack: 23, defense: 48, special-attack: 23, special-defense: 48, speed: 23",pokemon/wynaut/images/sprite_default.png,pokemon/wynaut/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/360/
361,snorunt,snorunt,generation-iii,60,7,168,ice,"inner-focus, ice-body, moody","hp: 50, attack: 50, defense: 50, special-attack: 50, special-defense: 50, speed: 50",pokemon/snorunt/images/sprite_default.png,pokemon/snorunt/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/361/
362,glalie,glalie,generation-iii,168,15,2565,ice,"inner-focus, ice-body, moody","hp: 80, attack: 80, defense: 80, special-attack: 80, special-defense: 80, speed: 80",pokemon/glalie/images/sprite_default.png,pokemon/glalie/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/362/
363,spheal,spheal,generation-iii,58,8,395,"ice, water","thick-fat, ice-body, oblivious","hp: 70, attack: 40, defense: 50, special-attack: 55, special-defense: 50, speed: 25",pokemon/spheal/images/sprite_default.png,pokemon/spheal/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/363/
364,sealeo,sealeo,generation-iii,144,11,876,"ice, water","thick-fat, ice-body, oblivious","hp: 90, attack: 60, defense: 70, special-attack: 75, special-defense: 70, speed: 45",pokemon/sealeo/images/sprite_default.png,pokemon/sealeo/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/364/
365,walrein,walrein,generation-iii,239,14,1506,"ice, water","thick-fat, ice-body, oblivious","hp: 110, attack: 80, defense: 90, special-attack: 95, special-defense: 90, speed: 65",pokemon/walrein/images/sprite_default.png,pokemon/walrein/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/365/
366,clamperl,clamperl,generation-iii,69,4,525,water,"shell-armor, rattled","hp: 35, attack: 64, defense: 85, special-attack: 74, special-defense: 55, speed: 32",pokemon/clamperl/images/sprite_default.png,pokemon/clamperl/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/366/
367,huntail,huntail,generation-iii,170,17,270,water,"swift-swim, water-veil","hp: 55, attack: 104, defense: 105, special-attack: 94, special-defense: 75, speed: 52",pokemon/huntail/images/sprite_default.png,pokemon/huntail/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/367/
368,gorebyss,gorebyss,generation-iii,170,18,226,water,"swift-swim, hydration","hp: 55, attack: 84, defense: 105, special-attack: 114, special-defense: 75, speed: 52",pokemon/gorebyss/images/sprite_default.png,pokemon/gorebyss/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/368/
369,relicanth,relicanth,generation-iii,170,10,234,"water, rock","swift-swim, rock-head, sturdy","hp: 100, attack: 90, defense: 130, special-attack: 45, special-defense: 65, speed: 55",pokemon/relicanth/images/sprite_default.png,pokemon/relicanth/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/369/
370,luvdisc,luvdisc,generation-iii,116,6,87,water,"swift-swim, hydration","hp: 43, attack: 30, defense: 55, special-attack: 40, special-defense: 65, speed: 97",pokemon/luvdisc/images/sprite_default.png,pokemon/luvdisc/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/370/
371,bagon,bagon,generation-iii,60,6,421,dragon,"rock-head, sheer-force","hp: 45, attack: 75, defense: 60, special-attack: 40, special-defense: 30, speed: 50",pokemon/bagon/images/sprite_default.png,pokemon/bagon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/371/
372,shelgon,shelgon,generation-iii,147,11,1105,dragon,"rock-head, overcoat","hp: 65, attack: 95, defense: 100, special-attack: 60, special-defense: 50, speed: 50",pokemon/shelgon/images/sprite_default.png,pokemon/shelgon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/372/
373,salamence,salamence,generation-iii,270,15,1026,"dragon, flying","intimidate, moxie","hp: 95, attack: 135, defense: 80, special-attack: 110, special-defense: 80, speed: 100",pokemon/salamence/images/sprite_default.png,pokemon/salamence/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/373/
374,beldum,beldum,generation-iii,60,6,952,"steel, psychic","clear-body, light-metal","hp: 40, attack: 55, defense: 80, special-attack: 35, special-defense: 60, speed: 30",pokemon/beldum/images/sprite_default.png,pokemon/beldum/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/374/
375,metang,metang,generation-iii,147,12,2025,"steel, psychic","clear-body, light-metal","hp: 60, attack: 75, defense: 100, special-attack: 55, special-defense: 80, speed: 50",pokemon/metang/images/sprite_default.png,pokemon/metang/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/375/
376,metagross,metagross,generation-iii,270,16,5500,"steel, psychic","clear-body, light-metal","hp: 80, attack: 135, defense: 130, special-attack: 95, special-defense: 90, speed: 70",pokemon/metagross/images/sprite_default.png,pokemon/metagross/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/376/
377,regirock,regirock,generation-iii,261,17,2300,rock,"clear-body, sturdy","hp: 80, attack: 100, defense: 200, special-attack: 50, special-defense: 100, speed: 50",pokemon/regirock/images/sprite_default.png,pokemon/regirock/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/377/
378,regice,regice,generation-iii,261,18,1750,ice,"clear-body, ice-body","hp: 80, attack: 50, defense: 100, special-attack: 100, special-defense: 200, speed: 50",pokemon/regice/images/sprite_default.png,pokemon/regice/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/378/
379,registeel,registeel,generation-iii,261,19,2050,steel,"clear-body, light-metal","hp: 80, attack: 75, defense: 150, special-attack: 75, special-defense: 150, speed: 50",pokemon/registeel/images/sprite_default.png,pokemon/registeel/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/379/
380,latias,latias,generation-iii,270,14,400,"dragon, psychic",levitate,"hp: 80, attack: 80, defense: 90, special-attack: 110, special-defense: 130, speed: 110",pokemon/latias/images/sprite_default.png,pokemon/latias/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/380/
381,latios,latios,generation-iii,270,20,600,"dragon, psychic",levitate,"hp: 80, attack: 90, defense: 80, special-attack: 130, special-defense: 110, speed: 110",pokemon/latios/images/sprite_default.png,pokemon/latios/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/381/
382,kyogre,kyogre,generation-iii,302,45,3520,water,drizzle,"hp: 100, attack: 100, defense: 90, special-attack: 150, special-defense: 140, speed: 90",pokemon/kyogre/images/sprite_default.png,pokemon/kyogre/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/382/
383,groudon,groudon,generation-iii,302,35,9500,ground,drought,"hp: 100, attack: 150, defense: 140, special-attack: 100, special-defense: 90, speed: 90",pokemon/groudon/images/sprite_default.png,pokemon/groudon/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/383/
384,rayquaza,rayquaza,generation-iii,306,70,2065,"dragon, flying",air-lock,"hp: 105, attack: 150, defense: 90, special-attack: 150, special-defense: 90, speed: 95",pokemon/rayquaza/images/sprite_default.png,pokemon/rayquaza/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/384/
385,jirachi,jirachi,generation-iii,270,3,11,"steel, psychic",serene-grace,"hp: 100, attack: 100, defense: 100, special-attack: 100, special-defense: 100, speed: 100",pokemon/jirachi/images/sprite_default.png,pokemon/jirachi/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/385/
386,deoxys-normal,deoxys_normal,generation-iii,270,17,608,psychic,pressure,"hp: 50, attack: 150, defense: 50, special-attack: 150, special-defense: 50, speed: 150",pokemon/deoxys_normal/images/sprite_default.png,pokemon/deoxys_normal/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/386/
10001,deoxys-attack,deoxys_attack,generation-iii,270,17,608,psychic,pressure,"hp: 50, attack: 180, defense: 20, special-attack: 180, special-defense: 20, speed: 150",pokemon/deoxys_attack/images/sprite_default.png,pokemon/deoxys_attack/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10001/
10002,deoxys-defense,deoxys_defense,generation-iii,270,17,608,psychic,pressure,"hp: 50, attack: 70, defense: 160, special-attack: 70, special-defense: 160, speed: 90",pokemon/deoxys_defense/images/sprite_default.png,pokemon/deoxys_defense/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10002/
10003,deoxys-speed,deoxys_speed,generation-iii,270,17,608,psychic,pressure,"hp: 50, attack: 95, defense: 90, special-attack: 95, special-defense: 90, speed: 180",pokemon/deoxys_speed/images/sprite_default.png,pokemon/deoxys_speed/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10003/
10013,castform-sunny,castform_sunny,generation-iii,147,3,8,fire,forecast,"hp: 70, attack: 70, defense: 70, special-attack: 70, special-defense: 70, speed: 70",pokemon/castform_sunny/images/sprite_default.png,pokemon/castform_sunny/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10013/
10014,castform-rainy,castform_rainy,generation-iii,147,3,8,water,forecast,"hp: 70, attack: 70, defense: 70, special-attack: 70, special-defense: 70, speed: 70",pokemon/castform_rainy/images/sprite_default.png,pokemon/castform_rainy/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10014/
10015,castform-snowy,castform_snowy,generation-iii,147,3,8,ice,forecast,"hp: 70, attack: 70, defense: 70, special-attack: 70, special-defense: 70, speed: 70",pokemon/castform_snowy/images/sprite_default.png,pokemon/castform_snowy/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10015/
10050,blaziken-mega,blaziken_mega,generation-iii,284,19,520,"fire, fighting",speed-boost,"hp: 80, attack: 160, defense: 80, special-attack: 130, special-defense: 80, speed: 100",pokemon/blaziken_mega/images/sprite_default.png,pokemon/blaziken_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10050/
10051,gardevoir-mega,gardevoir_mega,generation-iii,278,16,484,"psychic, fairy",pixilate,"hp: 68, attack: 85, defense: 65, special-attack: 165, special-defense: 135, speed: 100",pokemon/gardevoir_mega/images/sprite_default.png,pokemon/gardevoir_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10051/
10052,mawile-mega,mawile_mega,generation-iii,168,10,235,"steel, fairy",huge-power,"hp: 50, attack: 105, defense: 125, special-attack: 55, special-defense: 95, speed: 50",pokemon/mawile_mega/images/sprite_default.png,pokemon/mawile_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10052/
10053,aggron-mega,aggron_mega,generation-iii,284,22,3950,steel,filter,"hp: 70, attack: 140, defense: 230, special-attack: 60, special-defense: 80, speed: 50",pokemon/aggron_mega/images/sprite_default.png,pokemon/aggron_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10053/
10054,medicham-mega,medicham_mega,generation-iii,179,13,315,"fighting, psychic",pure-power,"hp: 60, attack: 100, defense: 85, special-attack: 80, special-defense: 85, speed: 100",pokemon/medicham_mega/images/sprite_default.png,pokemon/medicham_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10054/
10055,manectric-mega,manectric_mega,generation-iii,201,18,440,electric,intimidate,"hp: 70, attack: 75, defense: 80, special-attack: 135, special-defense: 80, speed: 135",pokemon/manectric_mega/images/sprite_default.png,pokemon/manectric_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10055/
10056,banette-mega,banette_mega,generation-iii,194,12,130,ghost,prankster,"hp: 64, attack: 165, defense: 75, special-attack: 93, special-defense: 83, speed: 75",pokemon/banette_mega/images/sprite_default.png,pokemon/banette_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10056/
10057,absol-mega,absol_mega,generation-iii,198,12,490,dark,magic-bounce,"hp: 65, attack: 150, defense: 60, special-attack: 115, special-defense: 60, speed: 115",pokemon/absol_mega/images/sprite_default.png,pokemon/absol_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10057/
10062,latias-mega,latias_mega,generation-iii,315,18,520,"dragon, psychic",levitate,"hp: 80, attack: 100, defense: 120, special-attack: 140, special-defense: 150, speed: 110",pokemon/latias_mega/images/sprite_default.png,pokemon/latias_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10062/
10063,latios-mega,latios_mega,generation-iii,315,23,700,"dragon, psychic",levitate,"hp: 80, attack: 130, defense: 100, special-attack: 160, special-defense: 120, speed: 110",pokemon/latios_mega/images/sprite_default.png,pokemon/latios_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10063/
10064,swampert-mega,swampert_mega,generation-iii,286,19,1020,"water, ground",swift-swim,"hp: 100, attack: 150, defense: 110, special-attack: 95, special-defense: 110, speed: 70",pokemon/swampert_mega/images/sprite_default.png,pokemon/swampert_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10064/
10065,sceptile-mega,sceptile_mega,generation-iii,284,19,552,"grass, dragon",lightning-rod,"hp: 70, attack: 110, defense: 75, special-attack: 145, special-defense: 85, speed: 145",pokemon/sceptile_mega/images/sprite_default.png,pokemon/sceptile_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10065/
10066,sableye-mega,sableye_mega,generation-iii,168,5,1610,"dark, ghost",magic-bounce,"hp: 50, attack: 85, defense: 125, special-attack: 85, special-defense: 115, speed: 20",pokemon/sableye_mega/images/sprite_default.png,pokemon/sableye_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10066/
10067,altaria-mega,altaria_mega,generation-iii,207,15,206,"dragon, fairy",pixilate,"hp: 75, attack: 110, defense: 110, special-attack: 110, special-defense: 105, speed: 80",pokemon/altaria_mega/images/sprite_default.png,pokemon/altaria_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10067/
10070,sharpedo-mega,sharpedo_mega,generation-iii,196,25,1303,"water, dark",strong-jaw,"hp: 70, attack: 140, defense: 70, special-attack: 110, special-defense: 65, speed: 105",pokemon/sharpedo_mega/images/sprite_default.png,pokemon/sharpedo_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10070/
10074,glalie-mega,glalie_mega,generation-iii,203,21,3502,ice,refrigerate,"hp: 80, attack: 120, defense: 80, special-attack: 120, special-defense: 80, speed: 100",pokemon/glalie_mega/images/sprite_default.png,pokemon/glalie_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10074/
10076,metagross-mega,metagross_mega,generation-iii,315,25,9429,"steel, psychic",tough-claws,"hp: 80, attack: 145, defense: 150, special-attack: 105, special-defense: 110, speed: 110",pokemon/metagross_mega/images/sprite_default.png,pokemon/metagross_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10076/
10077,kyogre-primal,kyogre_primal,generation-iii,347,98,4300,water,primordial-sea,"hp: 100, attack: 150, defense: 90, special-attack: 180, special-defense: 160, speed: 90",pokemon/kyogre_primal/images/sprite_default.png,pokemon/kyogre_primal/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10077/
10078,groudon-primal,groudon_primal,generation-iii,347,50,9997,"ground, fire",desolate-land,"hp: 100, attack: 180, defense: 160, special-attack: 150, special-defense: 90, speed: 90",pokemon/groudon_primal/images/sprite_default.png,pokemon/groudon_primal/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10078/
10079,rayquaza-mega,rayquaza_mega,generation-iii,351,108,3920,"dragon, flying",delta-stream,"hp: 105, attack: 180, defense: 100, special-attack: 180, special-defense: 100, speed: 115",pokemon/rayquaza_mega/images/sprite_default.png,pokemon/rayquaza_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10079/
10087,camerupt-mega,camerupt_mega,generation-iii,196,25,3205,"fire, ground",sheer-force,"hp: 70, attack: 120, defense: 100, special-attack: 145, special-defense: 105, speed: 20",pokemon/camerupt_mega/images/sprite_default.png,pokemon/camerupt_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10087/
10089,salamence-mega,salamence_mega,generation-iii,315,18,1126,"dragon, flying",aerilate,"hp: 95, attack: 145, defense: 130, special-attack: 120, special-defense: 90, speed: 120",pokemon/salamence_mega/images/sprite_default.png,pokemon/salamence_mega/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10089/
10174,zigzagoon-galar,zigzagoon_galar,generation-iii,56,4,175,"dark, normal","pickup, gluttony, quick-feet","hp: 38, attack: 30, defense: 41, special-attack: 30, special-defense: 41, speed: 60",pokemon/zigzagoon_galar/images/sprite_default.png,pokemon/zigzagoon_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10174/
10175,linoone-galar,linoone_galar,generation-iii,147,5,325,"dark, normal","pickup, gluttony, quick-feet","hp: 78, attack: 70, defense: 61, special-attack: 50, special-defense: 61, speed: 100",pokemon/linoone_galar/images/sprite_default.png,pokemon/linoone_galar/images/sprite_shiny.png,https://pokeapi.co/api/v2/pokemon/10175/
