id,title,year,is_legacy,image,sourceUrl
3391,2018 MSI LPL JD Gaming,2018,False,images/summoner_icons/2018_msi_lpl_jd_gaming.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3391.jpg
3392,2018 MSI LPL Oh My God,2018,False,images/summoner_icons/2018_msi_lpl_oh_my_god.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3392.jpg
3393,2018 MSI LPL Royal Never Give Up,2018,False,images/summoner_icons/2018_msi_lpl_royal_never_give_up.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3393.jpg
3394,2018 MSI LPL Rogue Warriors,2018,False,images/summoner_icons/2018_msi_lpl_rogue_warriors.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3394.jpg
3395,2018 MSI LPL Suning Gaming,2018,False,images/summoner_icons/2018_msi_lpl_suning_gaming.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3395.jpg
3396,2018 MSI LPL Snake Esports,2018,False,images/summoner_icons/2018_msi_lpl_snake_esports.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3396.jpg
3397,2018 MSI LPL Team WE,2018,False,images/summoner_icons/2018_msi_lpl_team_we.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3397.jpg
3398,2018 MSI EU LCS Fnatic,2018,False,images/summoner_icons/2018_msi_eu_lcs_fnatic.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3398.jpg
3399,2018 MSI EU LCS G2 Esports,2018,False,images/summoner_icons/2018_msi_eu_lcs_g2_esports.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3399.jpg
3400,2018 MSI EU LCS Splyce,2018,False,images/summoner_icons/2018_msi_eu_lcs_splyce.png,
3401,2018 MSI EU LCS Team Vitality,2018,False,images/summoner_icons/2018_msi_eu_lcs_team_vitality.png,
3402,2018 MSI LJL DetonatioN FocusMe,2018,False,images/summoner_icons/2018_msi_ljl_detonation_focusme.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3402.jpg
3403,2018 MSI LJL PENTAGRAM,2018,False,images/summoner_icons/2018_msi_ljl_pentagram.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3403.jpg
3404,2018 MSI LJL Unsold Stuff Gaming,2018,False,images/summoner_icons/2018_msi_ljl_unsold_stuff_gaming.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3404.jpg
3405,2018 MSI LJL V3 Esports,2018,False,images/summoner_icons/2018_msi_ljl_v3_esports.png,
3406,2018 MSI GPL Kuala Lumpur Hunters,2018,False,images/summoner_icons/2018_msi_gpl_kuala_lumpur_hunters.png,
3407,2018 MSI GPL Bigetron E-Sports,2018,False,images/summoner_icons/2018_msi_gpl_bigetron_e_sports.png,
3408,2018 MSI GPL Mineski,2018,False,images/summoner_icons/2018_msi_gpl_mineski.png,
3409,2018 MSI GPL Ascension Gaming,2018,False,images/summoner_icons/2018_msi_gpl_ascension_gaming.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3409.jpg
3410,2018 MSI GPL Sovereign,2018,False,images/summoner_icons/2018_msi_gpl_sovereign.png,
3411,2018 MSI LCK Afreeca Freecs,2018,False,images/summoner_icons/2018_msi_lck_afreeca_freecs.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3411.jpg
3412,2018 MSI LCK KSV eSports,2018,False,images/summoner_icons/2018_msi_lck_ksv_esports.png,
3413,2018 MSI LCK kt Rolster,2018,False,images/summoner_icons/2018_msi_lck_kt_rolster.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3413.jpg
3414,2018 MSI LCK Kingzone DragonX,2018,False,images/summoner_icons/2018_msi_lck_kingzone_dragonx.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3414.jpg
3415,2018 MSI LCK ROX Tigers,2018,False,images/summoner_icons/2018_msi_lck_rox_tigers.png,
3416,2018 MSI LCK SK Telecom T1,2018,False,images/summoner_icons/2018_msi_lck_sk_telecom_t1.png,
3417,2018 MSI LLN 6Sense,2018,False,images/summoner_icons/2018_msi_lln_6sense.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3417.jpg
3418,2018 MSI LLN Dash9 Gaming,2018,False,images/summoner_icons/2018_msi_lln_dash9_gaming.png,
3419,2018 MSI LLN Gaming Gaming,2018,False,images/summoner_icons/2018_msi_lln_gaming_gaming.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3419.jpg
3420,2018 MSI LLN Infinity eSports,2018,False,images/summoner_icons/2018_msi_lln_infinity_esports.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3420.jpg
3421,2018 MSI LLN Predators eSports,2018,False,images/summoner_icons/2018_msi_lln_predators_esports.png,
3422,2018 MSI LLN Rainbow7,2018,False,images/summoner_icons/2018_msi_lln_rainbow7.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3422.jpg
3423,2018 MSI CLS Furious Gaming,2018,False,images/summoner_icons/2018_msi_cls_furious_gaming.png,
3424,2018 MSI CLS Hafnet E-Sports,2018,False,images/summoner_icons/2018_msi_cls_hafnet_e_sports.png,
3425,2018 MSI CLS Isurus Gaming,2018,False,images/summoner_icons/2018_msi_cls_isurus_gaming.png,
3426,2018 MSI CLS Kaos Latin Gamers,2018,False,images/summoner_icons/2018_msi_cls_kaos_latin_gamers.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3426.jpg
3427,2018 MSI CLS Legatum,2018,False,images/summoner_icons/2018_msi_cls_legatum.png,
3428,2018 MSI CLS Rebirth eSports,2018,False,images/summoner_icons/2018_msi_cls_rebirth_esports.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3428.jpg
3429,2018 MSI LMS Team Afro,2018,False,images/summoner_icons/2018_msi_lms_team_afro.png,
3430,2018 MSI LMS ahq e-Sports Club,2018,False,images/summoner_icons/2018_msi_lms_ahq_e_sports_club.png,
3431,2018 MSI LMS Flash Wolves,2018,False,images/summoner_icons/2018_msi_lms_flash_wolves.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3431.jpg
3432,2018 MSI LMS G-Rex,2018,False,images/summoner_icons/2018_msi_lms_g_rex.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3432.jpg
3433,2018 MSI LMS Hong Kong Attitude,2018,False,images/summoner_icons/2018_msi_lms_hong_kong_attitude.png,
3434,2018 MSI LMS J Team,2018,False,images/summoner_icons/2018_msi_lms_j_team.png,
3435,2018 MSI LMS Machi Esports,2018,False,images/summoner_icons/2018_msi_lms_machi_esports.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3435.jpg
3436,2018 MSI LMS MAD Team,2018,False,images/summoner_icons/2018_msi_lms_mad_team.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3436.jpg
3437,2018 MSI NA LCS 100 Thieves,2018,False,images/summoner_icons/2018_msi_na_lcs_100_thieves.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3437.jpg
3438,2018 MSI NA LCS Clutch Gaming,2018,False,images/summoner_icons/2018_msi_na_lcs_clutch_gaming.png,
3439,2018 MSI NA LCS Echo Fox,2018,False,images/summoner_icons/2018_msi_na_lcs_echo_fox.png,
3440,2018 MSI NA LCS Team Liquid,2018,False,images/summoner_icons/2018_msi_na_lcs_team_liquid.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3440.jpg
3441,2018 MSI OPL Chiefs Esports Club,2018,False,images/summoner_icons/2018_msi_opl_chiefs_esports_club.png,
3442,2018 MSI OPL Dire Wolves,2018,False,images/summoner_icons/2018_msi_opl_dire_wolves.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3442.jpg
3443,2018 MSI TCL Team AURORA,2018,False,images/summoner_icons/2018_msi_tcl_team_aurora.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3443.jpg
3444,2018 MSI TCL Dark Passage.Dominos,2018,False,images/summoner_icons/2018_msi_tcl_dark_passage_dominos.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3444.jpg
3445,2018 MSI TCL 1907 Fenerbahçe Espor,2018,False,images/summoner_icons/2018_msi_tcl_1907_fenerbah_e_espor.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3445.jpg
3446,2018 MSI TCL Royal Bandits Esports,2018,False,images/summoner_icons/2018_msi_tcl_royal_bandits_esports.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3446.jpg
3447,2018 MSI TCL BAUSuperMassive eSports,2018,False,images/summoner_icons/2018_msi_tcl_bausupermassive_esports.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3447.jpg
3448,2018 MSI TCL YouthCREW,2018,False,images/summoner_icons/2018_msi_tcl_youthcrew.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3448.jpg
3449,2018 MSI VCS EVOS Esports,2018,False,images/summoner_icons/2018_msi_vcs_evos_esports.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3449.jpg
3450,2018 MSI VCS GIGABYTE Marines,2018,False,images/summoner_icons/2018_msi_vcs_gigabyte_marines.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3450.jpg
3451,2018 MSI VCS Ultimate,2018,False,images/summoner_icons/2018_msi_vcs_ultimate.png,
3452,2018 MSI VCS Young Generation,2018,False,images/summoner_icons/2018_msi_vcs_young_generation.png,
3453,2018 MSI LCL Gambit Esports,2018,False,images/summoner_icons/2018_msi_lcl_gambit_esports.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3453.jpg
3454,2018 MSI LCL ROX,2018,False,images/summoner_icons/2018_msi_lcl_rox.png,
3455,Conqueror Varus Icon,2018,False,images/summoner_icons/conqueror_varus_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3455.jpg
3456,Champie Vayne Icon,2018,False,images/summoner_icons/champie_vayne_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3456.jpg
3457,Champie Leblanc Icon,2018,False,images/summoner_icons/champie_leblanc_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3457.jpg
3458,Champie Garen Icon,2018,False,images/summoner_icons/champie_garen_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3458.jpg
3459,Champie Nasus Icon,2018,False,images/summoner_icons/champie_nasus_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3459.jpg
3460,Champie Caitlyn Icon,2018,False,images/summoner_icons/champie_caitlyn_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3460.jpg
3461,Champie Xin Zhao Icon,2018,False,images/summoner_icons/champie_xin_zhao_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3461.jpg
3462,Champie Gangplank Icon,2018,False,images/summoner_icons/champie_gangplank_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3462.jpg
3463,Champie Twitch Icon,2018,False,images/summoner_icons/champie_twitch_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3463.jpg
3464,Pulsefire Riven Icon,2018,False,images/summoner_icons/pulsefire_riven_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3464.jpg
3465,Pulsefire Twisted Fate Icon,2018,False,images/summoner_icons/pulsefire_twisted_fate_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3465.jpg
3466,Pulsefire Shen Icon,2018,False,images/summoner_icons/pulsefire_shen_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3466.jpg
3470,Soccer Cup Icon 1,2018,False,images/summoner_icons/soccer_cup_icon_1.png,
3471,Soccer Cup Icon 2,2018,False,images/summoner_icons/soccer_cup_icon_2.png,
3472,Soccer Cup Icon 3,2018,False,images/summoner_icons/soccer_cup_icon_3.png,
3478,Rainbow Fluft Icon,2018,False,images/summoner_icons/rainbow_fluft_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3478.jpg
3479,2018 MSI CBLoL KaBuM! e-Sports Winners Icon,2018,False,images/summoner_icons/2018_msi_cblol_kabum_e_sports_winners_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3479.jpg
3480,2018 MSI LPL Royal Never Give Up Winners Icon,2018,False,images/summoner_icons/2018_msi_lpl_royal_never_give_up_winners_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3480.jpg
3481,2018 MSI EU LCS Fnatic Winners Icon,2018,False,images/summoner_icons/2018_msi_eu_lcs_fnatic_winners_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3481.jpg
3482,2018 MSI LJL PENTAGRAM Winners Icon,2018,False,images/summoner_icons/2018_msi_ljl_pentagram_winners_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3482.jpg
3483,2018 MSI GPL Ascension Gaming Winners Icon,2018,False,images/summoner_icons/2018_msi_gpl_ascension_gaming_winners_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3483.jpg
3484,2018 MSI LCK Kingzone DragonX Winners Icon,2018,False,images/summoner_icons/2018_msi_lck_kingzone_dragonx_winners_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3484.jpg
3485,2018 MSI LLN Rainbow7 Winners Icon,2018,False,images/summoner_icons/2018_msi_lln_rainbow7_winners_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3485.jpg
3486,2018 MSI CLS Kaos Latin Gamers Winners Icon,2018,False,images/summoner_icons/2018_msi_cls_kaos_latin_gamers_winners_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3486.jpg
3487,2018 MSI LMS Flash Wolves Winners Icon,2018,False,images/summoner_icons/2018_msi_lms_flash_wolves_winners_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3487.jpg
3488,2018 MSI NA LCS Team Liquid Winners Icon,2018,False,images/summoner_icons/2018_msi_na_lcs_team_liquid_winners_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3488.jpg
3489,2018 MSI OPL Dire Wolves Winners Icon,2018,False,images/summoner_icons/2018_msi_opl_dire_wolves_winners_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3489.jpg
3490,2018 MSI TCL BAUSuperMassive eSports Winners Icon,2018,False,images/summoner_icons/2018_msi_tcl_bausupermassive_esports_winners_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3490.jpg
3491,2018 MSI VCS EVOS Esports Winners Icon,2018,False,images/summoner_icons/2018_msi_vcs_evos_esports_winners_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3491.jpg
3492,2018 MSI LCL Gambit Esports Winners Icon,2018,False,images/summoner_icons/2018_msi_lcl_gambit_esports_winners_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3492.jpg
3493,Pirate Poro Icon,2018,False,images/summoner_icons/pirate_poro_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3493.jpg
3494,Dark Waters Vladimir Icon,2018,False,images/summoner_icons/dark_waters_vladimir_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3494.jpg
3495,Dark Waters Diana Icon,2018,False,images/summoner_icons/dark_waters_diana_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3495.jpg
3496,Serpent Crest Icon,2018,False,images/summoner_icons/serpent_crest_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3496.jpg
3497,King of the Sea Icon,2018,False,images/summoner_icons/king_of_the_sea_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3497.jpg
3499,God-King Garen Icon,2018,True,images/summoner_icons/god_king_garen_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3499.jpg
3500,God-King Darius Icon,2018,True,images/summoner_icons/god_king_darius_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3500.jpg
3501,The Lion Icon,2018,False,images/summoner_icons/the_lion_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3501.jpg
3502,The Wolf Icon,2018,False,images/summoner_icons/the_wolf_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3502.jpg
3503,VS 2018 Icon,2018,False,images/summoner_icons/vs_2018_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3503.jpg
3504,Eternal Reign Icon,2018,False,images/summoner_icons/eternal_reign_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3504.jpg
3505,Endless War Icon,2018,False,images/summoner_icons/endless_war_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3505.jpg
3506,Little Lion Icon,2018,False,images/summoner_icons/little_lion_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3506.jpg
3507,Little Wolf Icon,2018,False,images/summoner_icons/little_wolf_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3507.jpg
3508,2018 CBLOL Flamengo,2018,False,images/summoner_icons/2018_cblol_flamengo.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3508.jpg
3509,2018 CBLOL Kabum Esports,2018,False,images/summoner_icons/2018_cblol_kabum_esports.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3509.jpg
3510,2018 CBLOL Ilha da Macacada,2018,False,images/summoner_icons/2018_cblol_ilha_da_macacada.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3510.jpg
3511,2018 CLS Legatum,2018,False,images/summoner_icons/2018_cls_legatum_3.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3511.jpg
3512,2018 CLS Evilvice Esports,2018,False,images/summoner_icons/2018_cls_evilvice_esports.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3512.jpg
3513,2018 LLN Pixel Esports Club,2018,False,images/summoner_icons/2018_lln_pixel_esports_club.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3513.jpg
3514,2018 OPL Mammoth,2018,False,images/summoner_icons/2018_opl_mammoth.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3514.jpg
3515,2018 LJL Crest Gaming Act,2018,False,images/summoner_icons/2018_ljl_crest_gaming_act.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3515.jpg
3516,2018 LJL SCARZ,2018,False,images/summoner_icons/2018_ljl_scarz.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3516.jpg
3517,2018 LCK Gen.G Gaming,2018,False,images/summoner_icons/2018_lck_gen_g_gaming.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3517.jpg
3518,2018 LCK Hwanwha Life Esports,2018,False,images/summoner_icons/2018_lck_hwanwha_life_esports.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3518.jpg
3519,2018 LCK Griffin,2018,False,images/summoner_icons/2018_lck_griffin.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3519.jpg
3520,2018 LPL Invictus Gaming,2018,False,images/summoner_icons/2018_lpl_invictus_gaming_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3520.jpg
3521,New Player Poro Icon,2018,False,images/summoner_icons/new_player_poro_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3521.jpg
3522,Playmaker Lee Sin Icon,2018,True,images/summoner_icons/playmaker_lee_sin_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3522.jpg
3523,Sweeper Rammus Icon,2018,True,images/summoner_icons/sweeper_rammus_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3523.jpg
3524,Dark Star Cho'Gath Icon,2018,False,images/summoner_icons/dark_star_cho_gath_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3524.jpg
3525,Dark Star Cho'Gath Event Icon,2018,False,images/summoner_icons/dark_star_cho_gath_event_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3525.jpg
3526,2018 TCL Bahçeşehir SuperMassive,2018,False,images/summoner_icons/2018_tcl_bah_e_ehir_supermassive.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3526.jpg
3527,2018 VCS Cube Adonis,2018,False,images/summoner_icons/2018_vcs_cube_adonis.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3527.jpg
3528,2018 VCS Phong Vu Buffalo,2018,False,images/summoner_icons/2018_vcs_phong_vu_buffalo.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3528.jpg
3529,2018 VCS Vikings,2018,False,images/summoner_icons/2018_vcs_vikings.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3529.jpg
3530,Master's Challenge Season 2,2018,False,images/summoner_icons/master_s_challenge_season_2.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3530.jpg
3531,Crown of the Lions Icon,2018,False,images/summoner_icons/crown_of_the_lions_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3531.jpg
3532,Crown of the Wolves,2018,False,images/summoner_icons/crown_of_the_wolves.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3532.jpg
3533,Divine Lion Icon,2018,False,images/summoner_icons/divine_lion_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3533.jpg
3534,Forsaken Wolf Icon,2018,False,images/summoner_icons/forsaken_wolf_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3534.jpg
3535,Lion Banner Icon,2018,False,images/summoner_icons/lion_banner_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3535.jpg
3536,Wolf Banner Icon,2018,False,images/summoner_icons/wolf_banner_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3536.jpg
3537,Lion's Covenant Icon,2018,False,images/summoner_icons/lion_s_covenant_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3537.jpg
3538,Wolf's Pact Icon,2018,False,images/summoner_icons/wolf_s_pact_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3538.jpg
3539,Pride's Greatblade Icon,2018,False,images/summoner_icons/pride_s_greatblade_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3539.jpg
3540,Lupine Battleaxe Icon,2018,False,images/summoner_icons/lupine_battleaxe_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3540.jpg
3541,Darkin Icon,2018,False,images/summoner_icons/darkin_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3541.jpg
3542,Miss Fortune Portrait Icon,2018,False,images/summoner_icons/miss_fortune_portrait_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3542.jpg
3543,Lux Portrait Icon,2018,False,images/summoner_icons/lux_portrait_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3543.jpg
3544,Master Yi Portrait Icon,2018,False,images/summoner_icons/master_yi_portrait_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3544.jpg
3545,Ahri Portrait Icon,2018,False,images/summoner_icons/ahri_portrait_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3545.jpg
3546,Darius Portrait Icon,2018,False,images/summoner_icons/darius_portrait_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3546.jpg
3547,2018 LJL Burning Core,2018,False,images/summoner_icons/2018_ljl_burning_core.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3547.jpg
3548,2018 Rift Rivals Icon,2018,False,images/summoner_icons/2018_rift_rivals_icon.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3548.jpg
3549,2018 TCL Bursaspor Esports,2018,False,images/summoner_icons/2018_tcl_bursaspor_esports.png,https://raw.communitydragon.org/latest/plugins/rcp-be-lol-game-data/global/default/v1/profile-icons/3549.jpg
