champ,quote_text,audio_url,lang,type
Nasus,"There, for grace, I go.",champions/Nasus/audio/there_for_grace_i_go_3.ogg,en_US,moving
Nasus,"There, for grace, I go.",champions/Nasus/audio/there_for_grace_i_go_4.ogg,en_US,moving
Nasus,Do not try my patience.,champions/Nasus/audio/do_not_try_my_patience_2.ogg,en_US,moving
Nasus,Do not try my patience.,champions/Nasus/audio/do_not_try_my_patience_3.ogg,en_US,moving
Fizz,Let me at 'em!,champions/Fizz/audio/let_me_at_em.ogg,en_US,champion_select
Fizz,To the briny deep.,champions/Fizz/audio/to_the_briny_deep.ogg,en_US,champion_select
Fizz,I'm ready.,champions/Fizz/audio/i_m_ready.ogg,en_US,moving
Fizz,I'm ready.,champions/Fizz/audio/i_m_ready_2.ogg,en_US,moving
Fizz,I'm ready.,champions/Fizz/audio/i_m_ready_3.ogg,en_US,moving
Fizz,I'm ready.,champions/Fizz/audio/i_m_ready_4.ogg,en_US,moving
Fizz,Swimmingly!,champions/Fizz/audio/swimmingly.ogg,en_US,moving
Fizz,Swimmingly!,champions/Fizz/audio/swimmingly_2.ogg,en_US,moving
Fizz,Swimmingly!,champions/Fizz/audio/swimmingly_3.ogg,en_US,moving
Fizz,Swimmingly!,champions/Fizz/audio/swimmingly_4.ogg,en_US,moving
Fizz,"Come on, let's go!",champions/Fizz/audio/come_on_let_s_go.ogg,en_US,moving
Fizz,"Come on, let's go!",champions/Fizz/audio/come_on_let_s_go_2.ogg,en_US,moving
Fizz,"Come on, let's go!",champions/Fizz/audio/come_on_let_s_go_3.ogg,en_US,moving
Fizz,"Come on, let's go!",champions/Fizz/audio/come_on_let_s_go_4.ogg,en_US,moving
Fizz,Wanna see a trick?,champions/Fizz/audio/wanna_see_a_trick.ogg,en_US,moving
Fizz,Wanna see a trick?,champions/Fizz/audio/wanna_see_a_trick_2.ogg,en_US,moving
Fizz,Wanna see a trick?,champions/Fizz/audio/wanna_see_a_trick_3.ogg,en_US,moving
Fizz,Wanna see a trick?,champions/Fizz/audio/wanna_see_a_trick_4.ogg,en_US,moving
Fizz,No fear!,champions/Fizz/audio/no_fear.ogg,en_US,moving
Fizz,No fear!,champions/Fizz/audio/no_fear_2.ogg,en_US,moving
Kayle,They shall tremble at my perfection.,champions/Kayle/audio/they_shall_tremble_at_my_perfection.ogg,en_US,champion_select
Kayle,I see you lack judgement.,champions/Kayle/audio/i_see_you_lack_judgement.ogg,en_US,champion_select
Kayle,"With the just hand of law I enter the fray, unbound by this mortal pettiness.",champions/Kayle/audio/with_the_just_hand_of_law_i_enter_the_fray_unbound_by_this_mortal_pettiness.ogg,en_US,first_move
Kayle,"With the just hand of law I enter the fray, unbound by this mortal pettiness.",champions/Kayle/audio/with_the_just_hand_of_law_i_enter_the_fray_unbound_by_this_mortal_pettiness_2.ogg,en_US,first_move
Kayle,"With the just hand of law I enter the fray, unbound by this mortal pettiness.",champions/Kayle/audio/with_the_just_hand_of_law_i_enter_the_fray_unbound_by_this_mortal_pettiness_3.ogg,en_US,first_move
Kayle,In me will rise the strength of a thousands swords... The fury of a thousand flames...,champions/Kayle/audio/in_me_will_rise_the_strength_of_a_thousands_swords_the_fury_of_a_thousand_flames.ogg,en_US,first_move
Kayle,In me will rise the strength of a thousands swords... The fury of a thousand flames...,champions/Kayle/audio/in_me_will_rise_the_strength_of_a_thousands_swords_the_fury_of_a_thousand_flames_2.ogg,en_US,first_move
Kayle,In me will rise the strength of a thousands swords... The fury of a thousand flames...,champions/Kayle/audio/in_me_will_rise_the_strength_of_a_thousands_swords_the_fury_of_a_thousand_flames_3.ogg,en_US,first_move
Kayle,"When I looked into my mother's eyes, I saw a paradise for the just and glorious. It is for that world I fight.",champions/Kayle/audio/when_i_looked_into_my_mother_s_eyes_i_saw_a_paradise_for_the_just_and_glorious_it_is_for_that_world_i_fight.ogg,en_US,first_move
Kayle,"When I looked into my mother's eyes, I saw a paradise for the just and glorious. It is for that world I fight.",champions/Kayle/audio/when_i_looked_into_my_mother_s_eyes_i_saw_a_paradise_for_the_just_and_glorious_it_is_for_that_world_i_fight_2.ogg,en_US,first_move
Kayle,"When I looked into my mother's eyes, I saw a paradise for the just and glorious. It is for that world I fight.",champions/Kayle/audio/when_i_looked_into_my_mother_s_eyes_i_saw_a_paradise_for_the_just_and_glorious_it_is_for_that_world_i_fight_3.ogg,en_US,first_move
Kayle,These endless mortal cycles... Cruelty begets suffering. Suffering begets cruelty... It ends with me.,champions/Kayle/audio/these_endless_mortal_cycles_cruelty_begets_suffering_suffering_begets_cruelty_it_ends_with_me.ogg,en_US,first_move
Kayle,These endless mortal cycles... Cruelty begets suffering. Suffering begets cruelty... It ends with me.,champions/Kayle/audio/these_endless_mortal_cycles_cruelty_begets_suffering_suffering_begets_cruelty_it_ends_with_me_2.ogg,en_US,first_move
Kayle,These endless mortal cycles... Cruelty begets suffering. Suffering begets cruelty... It ends with me.,champions/Kayle/audio/these_endless_mortal_cycles_cruelty_begets_suffering_suffering_begets_cruelty_it_ends_with_me_3.ogg,en_US,first_move
Kayle,"Grant me the strength to forge by flame, a world beyond worlds.",champions/Kayle/audio/grant_me_the_strength_to_forge_by_flame_a_world_beyond_worlds.ogg,en_US,first_move
Kayle,"Grant me the strength to forge by flame, a world beyond worlds.",champions/Kayle/audio/grant_me_the_strength_to_forge_by_flame_a_world_beyond_worlds_2.ogg,en_US,first_move
Kayle,"Grant me the strength to forge by flame, a world beyond worlds.",champions/Kayle/audio/grant_me_the_strength_to_forge_by_flame_a_world_beyond_worlds_3.ogg,en_US,first_move
Kayle,"Here to make excuses for their darkness, sister?",champions/Kayle/audio/here_to_make_excuses_for_their_darkness_sister.ogg,en_US,first_move
Kayle,"Here to make excuses for their darkness, sister?",champions/Kayle/audio/here_to_make_excuses_for_their_darkness_sister_2.ogg,en_US,first_move
Kayle,"Here to make excuses for their darkness, sister?",champions/Kayle/audio/here_to_make_excuses_for_their_darkness_sister_3.ogg,en_US,first_move
Syndra,So much untapped power!,champions/Syndra/audio/so_much_untapped_power.ogg,en_US,champion_select
Syndra,People fear what they cannot understand.,champions/Syndra/audio/people_fear_what_they_cannot_understand.ogg,en_US,champion_select
Syndra,"A stripped-down version of ""A New Horizon"" plays, which then switches to ""Burning Bright"".",champions/Syndra/audio/a_stripped_down_version_of_a_new_horizon_plays_which_then_switches_to_burning_bright.ogg,en_US,game_start
Syndra,My potential is limitless!,champions/Syndra/audio/my_potential_is_limitless.ogg,en_US,moving
Syndra,By force of will.,champions/Syndra/audio/by_force_of_will.ogg,en_US,moving
Syndra,Easily.,champions/Syndra/audio/easily.ogg,en_US,moving
Syndra,People fear what they cannot understand.,champions/Syndra/audio/people_fear_what_they_cannot_understand_2.ogg,en_US,moving
Syndra,Let them try to stop me.,champions/Syndra/audio/let_them_try_to_stop_me.ogg,en_US,moving
Syndra,A whole world to toy with.,champions/Syndra/audio/a_whole_world_to_toy_with.ogg,en_US,moving
Syndra,This power is mine to command.,champions/Syndra/audio/this_power_is_mine_to_command.ogg,en_US,moving
Syndra,More! I can be so much more!,champions/Syndra/audio/more_i_can_be_so_much_more.ogg,en_US,moving
Syndra,I am in control.,champions/Syndra/audio/i_am_in_control.ogg,en_US,moving
Syndra,A legion couldn't stop me. What chance do you have?,champions/Syndra/audio/a_legion_couldn_t_stop_me_what_chance_do_you_have.ogg,en_US,taunt
Syndra,Immense power is fun! You should try it sometime.,champions/Syndra/audio/immense_power_is_fun_you_should_try_it_sometime.ogg,en_US,taunt
Syndra,See? Absolute control.,champions/Syndra/audio/see_absolute_control.ogg,en_US,joke
Syndra,And they said I lacked balance. Ha!,champions/Syndra/audio/and_they_said_i_lacked_balance_ha.ogg,en_US,joke
Syndra,Syndra laughs imposingly.,champions/Syndra/audio/syndra_laughs_imposingly.ogg,en_US,laugh
Syndra,Syndra laughs imposingly.,champions/Syndra/audio/syndra_laughs_imposingly_2.ogg,en_US,laugh
Syndra,Syndra laughs imposingly.,champions/Syndra/audio/syndra_laughs_imposingly_3.ogg,en_US,laugh
Syndra,Syndra laughs imposingly.,champions/Syndra/audio/syndra_laughs_imposingly_4.ogg,en_US,laugh
Nautilus,Beware the depths.,champions/Nautilus/audio/beware_the_depths.ogg,en_US,champion_select
Nautilus,I will not rest.,champions/Nautilus/audio/i_will_not_rest.ogg,en_US,champion_select
Nautilus,The tide ebbs.,champions/Nautilus/audio/the_tide_ebbs.ogg,en_US,moving
Nautilus,The tide ebbs.,champions/Nautilus/audio/the_tide_ebbs_2.ogg,en_US,moving
Nautilus,The tide ebbs.,champions/Nautilus/audio/the_tide_ebbs_3.ogg,en_US,moving
Nautilus,Do you hear them calling?,champions/Nautilus/audio/do_you_hear_them_calling.ogg,en_US,moving
Nautilus,Do you hear them calling?,champions/Nautilus/audio/do_you_hear_them_calling_2.ogg,en_US,moving
Nautilus,Do you hear them calling?,champions/Nautilus/audio/do_you_hear_them_calling_3.ogg,en_US,moving
Nautilus,Lost and forgotten.,champions/Nautilus/audio/lost_and_forgotten.ogg,en_US,moving
Nautilus,Lost and forgotten.,champions/Nautilus/audio/lost_and_forgotten_2.ogg,en_US,moving
Nautilus,Lost and forgotten.,champions/Nautilus/audio/lost_and_forgotten_3.ogg,en_US,moving
Nautilus,Find the guilty.,champions/Nautilus/audio/find_the_guilty.ogg,en_US,moving
Nautilus,Find the guilty.,champions/Nautilus/audio/find_the_guilty_2.ogg,en_US,moving
Nautilus,Find the guilty.,champions/Nautilus/audio/find_the_guilty_3.ogg,en_US,moving
Nautilus,Peer into the darkness.,champions/Nautilus/audio/peer_into_the_darkness.ogg,en_US,moving
Nautilus,Peer into the darkness.,champions/Nautilus/audio/peer_into_the_darkness_2.ogg,en_US,moving
Nautilus,Peer into the darkness.,champions/Nautilus/audio/peer_into_the_darkness_3.ogg,en_US,moving
Nautilus,"Forward, forward.",champions/Nautilus/audio/forward_forward.ogg,en_US,moving
Nautilus,"Forward, forward.",champions/Nautilus/audio/forward_forward_2.ogg,en_US,moving
Nautilus,"Forward, forward.",champions/Nautilus/audio/forward_forward_3.ogg,en_US,moving
Fiddlesticks,Fear...,champions/Fiddlesticks/audio/fear.ogg,en_US,champion_select
Fiddlesticks,Afraid...,champions/Fiddlesticks/audio/afraid.ogg,en_US,champion_select
Fiddlesticks,A stripped-down version of Star Guardian 2022's orchestral theme plays.,champions/Fiddlesticks/audio/a_stripped_down_version_of_star_guardian_2022_s_orchestral_theme_plays.ogg,en_US,game_start
Fiddlesticks,It's hunting us. It knows what we're afraid of.,champions/Fiddlesticks/audio/it_s_hunting_us_it_knows_what_we_re_afraid_of.ogg,en_US,first_move
Fiddlesticks,It's hunting us. It knows what we're afraid of.,champions/Fiddlesticks/audio/it_s_hunting_us_it_knows_what_we_re_afraid_of_2.ogg,en_US,first_move
Fiddlesticks,Fiddlesticks whistles breathlessly.,champions/Fiddlesticks/audio/fiddlesticks_whistles_breathlessly.ogg,en_US,first_move
Fiddlesticks,Fiddlesticks whistles breathlessly.,champions/Fiddlesticks/audio/fiddlesticks_whistles_breathlessly_2.ogg,en_US,first_move
Fiddlesticks,Fiddlesticks breathes raggedly.,champions/Fiddlesticks/audio/fiddlesticks_breathes_raggedly.ogg,en_US,first_move
Fiddlesticks,Fiddlesticks breathes raggedly.,champions/Fiddlesticks/audio/fiddlesticks_breathes_raggedly_2.ogg,en_US,first_move
Fiddlesticks,Don't be scared. It can't hurt you.,champions/Fiddlesticks/audio/don_t_be_scared_it_can_t_hurt_you.ogg,en_US,moving
Fiddlesticks,Don't be scared. It can't hurt you.,champions/Fiddlesticks/audio/don_t_be_scared_it_can_t_hurt_you_2.ogg,en_US,moving
Fiddlesticks,To our end.,champions/Fiddlesticks/audio/to_our_end.ogg,en_US,moving
Fiddlesticks,To our end.,champions/Fiddlesticks/audio/to_our_end_2.ogg,en_US,moving
Fiddlesticks,Come closer. Closer...,champions/Fiddlesticks/audio/come_closer_closer.ogg,en_US,moving
Fiddlesticks,Come closer. Closer...,champions/Fiddlesticks/audio/come_closer_closer_2.ogg,en_US,moving
Fiddlesticks,Fiddlesticks... Fiddlesticks...,champions/Fiddlesticks/audio/fiddlesticks_fiddlesticks.ogg,en_US,moving
Fiddlesticks,Fiddlesticks... Fiddlesticks...,champions/Fiddlesticks/audio/fiddlesticks_fiddlesticks_2.ogg,en_US,moving
Fiddlesticks,I hear crows.,champions/Fiddlesticks/audio/i_hear_crows.ogg,en_US,moving
Fiddlesticks,I hear crows.,champions/Fiddlesticks/audio/i_hear_crows_2.ogg,en_US,moving
Fiddlesticks,It moves around at night.,champions/Fiddlesticks/audio/it_moves_around_at_night.ogg,en_US,moving
Shyvana,They are nothing before me.,champions/Shyvana/audio/they_are_nothing_before_me.ogg,en_US,champion_select
Shyvana,I smell fear.,champions/Shyvana/audio/i_smell_fear.ogg,en_US,champion_select
Shyvana,I go.,champions/Shyvana/audio/i_go.ogg,en_US,moving
Shyvana,I go.,champions/Shyvana/audio/i_go_2.ogg,en_US,moving
Shyvana,The dragon nears.,champions/Shyvana/audio/the_dragon_nears.ogg,en_US,moving
Shyvana,The dragon nears.,champions/Shyvana/audio/the_dragon_nears_2.ogg,en_US,moving
Shyvana,On wings of fury.,champions/Shyvana/audio/on_wings_of_fury.ogg,en_US,moving
Shyvana,On wings of fury.,champions/Shyvana/audio/on_wings_of_fury_2.ogg,en_US,moving
Shyvana,The enemies of Demacia will fall.,champions/Shyvana/audio/the_enemies_of_demacia_will_fall.ogg,en_US,moving
Shyvana,The enemies of Demacia will fall.,champions/Shyvana/audio/the_enemies_of_demacia_will_fall_2.ogg,en_US,moving
Shyvana,Without remorse.,champions/Shyvana/audio/without_remorse.ogg,en_US,moving
Shyvana,Without remorse.,champions/Shyvana/audio/without_remorse_2.ogg,en_US,moving
Shyvana,The quiet before battle.,champions/Shyvana/audio/the_quiet_before_battle.ogg,en_US,moving
Shyvana,The quiet before battle.,champions/Shyvana/audio/the_quiet_before_battle_2.ogg,en_US,moving
Shyvana,I smell fear.,champions/Shyvana/audio/i_smell_fear_2.ogg,en_US,moving
Shyvana,I smell fear.,champions/Shyvana/audio/i_smell_fear_3.ogg,en_US,moving
Shyvana,They should run now.,champions/Shyvana/audio/they_should_run_now.ogg,en_US,moving
Shyvana,They should run now.,champions/Shyvana/audio/they_should_run_now_2.ogg,en_US,moving
Shyvana,They have faced nothing like me.,champions/Shyvana/audio/they_have_faced_nothing_like_me.ogg,en_US,moving
Shyvana,They have faced nothing like me.,champions/Shyvana/audio/they_have_faced_nothing_like_me_2.ogg,en_US,moving
Maokai,The Isles will bloom again!,champions/Maokai/audio/the_isles_will_bloom_again.ogg,en_US,champion_select
Maokai,Your reckoning will come either way.,champions/Maokai/audio/your_reckoning_will_come_either_way.ogg,en_US,champion_select
Maokai,"Life can come back, once the earth is turned.",champions/Maokai/audio/life_can_come_back_once_the_earth_is_turned.ogg,en_US,first_move
Maokai,"Life can come back, once the earth is turned.",champions/Maokai/audio/life_can_come_back_once_the_earth_is_turned_2.ogg,en_US,first_move
Maokai,"Hold tight, my sapling.",champions/Maokai/audio/hold_tight_my_sapling.ogg,en_US,first_move
Maokai,"Hold tight, my sapling.",champions/Maokai/audio/hold_tight_my_sapling_2.ogg,en_US,first_move
Maokai,"Beset by spirits, my home laid to waste!... And they call me twisted.",champions/Maokai/audio/beset_by_spirits_my_home_laid_to_waste_and_they_call_me_twisted.ogg,en_US,first_move
Maokai,"Beset by spirits, my home laid to waste!... And they call me twisted.",champions/Maokai/audio/beset_by_spirits_my_home_laid_to_waste_and_they_call_me_twisted_2.ogg,en_US,first_move
Maokai,The water of life succumbed to death. The mortals will follow.,champions/Maokai/audio/the_water_of_life_succumbed_to_death_the_mortals_will_follow.ogg,en_US,first_move
Maokai,The water of life succumbed to death. The mortals will follow.,champions/Maokai/audio/the_water_of_life_succumbed_to_death_the_mortals_will_follow_2.ogg,en_US,first_move
Maokai,Human nature? Pah!,champions/Maokai/audio/human_nature_pah.ogg,en_US,moving
Maokai,Human nature? Pah!,champions/Maokai/audio/human_nature_pah_2.ogg,en_US,moving
Maokai,Fight for the saplings!,champions/Maokai/audio/fight_for_the_saplings.ogg,en_US,moving
Maokai,Fight for the saplings!,champions/Maokai/audio/fight_for_the_saplings_2.ogg,en_US,moving
Maokai,Drink deep of what magic remains.,champions/Maokai/audio/drink_deep_of_what_magic_remains.ogg,en_US,moving
Maokai,Drink deep of what magic remains.,champions/Maokai/audio/drink_deep_of_what_magic_remains_2.ogg,en_US,moving
Maokai,"If I am already lost, I will take them with me.",champions/Maokai/audio/if_i_am_already_lost_i_will_take_them_with_me.ogg,en_US,moving
Maokai,"If I am already lost, I will take them with me.",champions/Maokai/audio/if_i_am_already_lost_i_will_take_them_with_me_2.ogg,en_US,moving
Maokai,Flee into the forest? I am the forest.,champions/Maokai/audio/flee_into_the_forest_i_am_the_forest.ogg,en_US,moving
Maokai,Flee into the forest? I am the forest.,champions/Maokai/audio/flee_into_the_forest_i_am_the_forest_2.ogg,en_US,moving
Ahri,A clever fox is never caught.,champions/Ahri/audio/a_clever_fox_is_never_caught.ogg,en_US,champion_select
Ahri,You don't have to be afraid of me.,champions/Ahri/audio/you_don_t_have_to_be_afraid_of_me.ogg,en_US,champion_select
Ahri,"I'm older than all of you combined."" Ahri chuckles to herself. ""At least, I think I am.",champions/Ahri/audio/i_m_older_than_all_of_you_combined_ahri_chuckles_to_herself_at_least_i_think_i_am.ogg,en_US,first_move
Ahri,"I'm older than all of you combined."" Ahri chuckles to herself. ""At least, I think I am.",champions/Ahri/audio/i_m_older_than_all_of_you_combined_ahri_chuckles_to_herself_at_least_i_think_i_am_2.ogg,en_US,first_move
Ahri,I know this place... Some part of me remembers.,champions/Ahri/audio/i_know_this_place_some_part_of_me_remembers.ogg,en_US,first_move
Ahri,I know this place... Some part of me remembers.,champions/Ahri/audio/i_know_this_place_some_part_of_me_remembers_2.ogg,en_US,first_move
Ahri,"I'm not alone anymore. I can trust in others, and in myself.",champions/Ahri/audio/i_m_not_alone_anymore_i_can_trust_in_others_and_in_myself.ogg,en_US,first_move
Ahri,"I'm not alone anymore. I can trust in others, and in myself.",champions/Ahri/audio/i_m_not_alone_anymore_i_can_trust_in_others_and_in_myself_2.ogg,en_US,first_move
Ahri,"I've fought alongside some of the best, you know. So... try to keep up.",champions/Ahri/audio/i_ve_fought_alongside_some_of_the_best_you_know_so_try_to_keep_up.ogg,en_US,first_move
Ahri,"I've fought alongside some of the best, you know. So... try to keep up.",champions/Ahri/audio/i_ve_fought_alongside_some_of_the_best_you_know_so_try_to_keep_up_2.ogg,en_US,first_move
Ahri,"Whatever new experiences await me today, I'll meet them head-on.",champions/Ahri/audio/whatever_new_experiences_await_me_today_i_ll_meet_them_head_on.ogg,en_US,first_move
Ahri,"Whatever new experiences await me today, I'll meet them head-on.",champions/Ahri/audio/whatever_new_experiences_await_me_today_i_ll_meet_them_head_on_2.ogg,en_US,first_move
Ahri,I've wasted an eternity standing still. It's time to move forward.,champions/Ahri/audio/i_ve_wasted_an_eternity_standing_still_it_s_time_to_move_forward.ogg,en_US,first_move
Ahri,I've wasted an eternity standing still. It's time to move forward.,champions/Ahri/audio/i_ve_wasted_an_eternity_standing_still_it_s_time_to_move_forward_2.ogg,en_US,first_move
Ahri,Let's create new memories together.,champions/Ahri/audio/let_s_create_new_memories_together.ogg,en_US,first_move
Ahri,Let's create new memories together.,champions/Ahri/audio/let_s_create_new_memories_together_2.ogg,en_US,first_move
Ahri,"All eyes are on us. If you get nervous, search the stage; I'll be right beside you.",champions/Ahri/audio/all_eyes_are_on_us_if_you_get_nervous_search_the_stage_i_ll_be_right_beside_you.ogg,en_US,first_move
Ahri,My performances get intense. Think you can keep up?,champions/Ahri/audio/my_performances_get_intense_think_you_can_keep_up.ogg,en_US,first_move
Ahri,I lived—and live—an eternity.,champions/Ahri/audio/i_lived_and_live_an_eternity.ogg,en_US,moving
Ahri,I lived—and live—an eternity.,champions/Ahri/audio/i_lived_and_live_an_eternity_2.ogg,en_US,moving
Elise,Only the spider is safe in her web.,champions/Elise/audio/only_the_spider_is_safe_in_her_web.ogg,en_US,champion_select
Elise,Weak-willed fools!,champions/Elise/audio/weak_willed_fools.ogg,en_US,champion_select
Elise,I know the true path.,champions/Elise/audio/i_know_the_true_path.ogg,en_US,moving
Elise,We must all make sacrifices.,champions/Elise/audio/we_must_all_make_sacrifices.ogg,en_US,moving
Elise,I know what lurks in the shadows.,champions/Elise/audio/i_know_what_lurks_in_the_shadows.ogg,en_US,moving
Elise,I can show them the way to divinity.,champions/Elise/audio/i_can_show_them_the_way_to_divinity.ogg,en_US,moving
Elise,"Every web, a masterpiece.",champions/Elise/audio/every_web_a_masterpiece.ogg,en_US,moving
Elise,There's nothing to fear.,champions/Elise/audio/there_s_nothing_to_fear.ogg,en_US,moving
Elise,Pull the strings. Watch them dance.,champions/Elise/audio/pull_the_strings_watch_them_dance.ogg,en_US,moving
Elise,My true beauty is beneath the skin.,champions/Elise/audio/my_true_beauty_is_beneath_the_skin.ogg,en_US,moving
Elise,They need… guidance.,champions/Elise/audio/they_need_guidance.ogg,en_US,moving
Elise,"Come closer, I don't bite !",champions/Elise/audio/come_closer_i_don_t_bite.ogg,en_US,taunt
Elise,"The spider, I . And you , the fly.",champions/Elise/audio/the_spider_i_and_you_the_fly.ogg,en_US,taunt
Elise,I hear a man likes a lady with legs.,champions/Elise/audio/i_hear_a_man_likes_a_lady_with_legs.ogg,en_US,joke
Elise,"Hmm, why so tense? Relax.",champions/Elise/audio/hmm_why_so_tense_relax.ogg,en_US,joke
Elise,Elise laughs and sighs.,champions/Elise/audio/elise_laughs_and_sighs.ogg,en_US,laugh
Elise,Elise laughs softly.,champions/Elise/audio/elise_laughs_softly.ogg,en_US,laugh
Elise,Elise laughs softly.,champions/Elise/audio/elise_laughs_softly_2.ogg,en_US,laugh
Elise,Elise chuckles.,champions/Elise/audio/elise_chuckles.ogg,en_US,laugh
Elise,Elise exhales heavily.,champions/Elise/audio/elise_exhales_heavily.ogg,en_US,basic_attacking
Hwei,A painter meets their subject eye to eye.,champions/Hwei/audio/a_painter_meets_their_subject_eye_to_eye.ogg,en_US,champion_select
Hwei,Art can shed light on our fears.,champions/Hwei/audio/art_can_shed_light_on_our_fears.ogg,en_US,champion_select
Hwei,Leave everything to my imagination.,champions/Hwei/audio/leave_everything_to_my_imagination.ogg,en_US,first_move
Hwei,None of us will leave unchanged. I'll make sense of our suffering.,champions/Hwei/audio/none_of_us_will_leave_unchanged_i_ll_make_sense_of_our_suffering.ogg,en_US,first_move
Hwei,There's no secret to art... just begin and keep going. That's all we can do.,champions/Hwei/audio/there_s_no_secret_to_art_just_begin_and_keep_going_that_s_all_we_can_do.ogg,en_US,first_move
Hwei,"Every question, every burden, every vision: I'll lay them out, here.",champions/Hwei/audio/every_question_every_burden_every_vision_i_ll_lay_them_out_here.ogg,en_US,first_move
Hwei,Something dark clings to me. Has always lived in me.,champions/Hwei/audio/something_dark_clings_to_me_has_always_lived_in_me.ogg,en_US,first_move
Hwei,"Something dark clings to me—has always lived in me. You brought it to light, Jhin.",champions/Hwei/audio/something_dark_clings_to_me_has_always_lived_in_me_you_brought_it_to_light_jhin.ogg,en_US,first_move
Hwei,There is light in me... I can't lose sight of it.,champions/Hwei/audio/there_is_light_in_me_i_can_t_lose_sight_of_it.ogg,en_US,first_move
Hwei,"There is light in me, I can't lose sight of it. Not when you draw out my darkness, Jhin.",champions/Hwei/audio/there_is_light_in_me_i_can_t_lose_sight_of_it_not_when_you_draw_out_my_darkness_jhin.ogg,en_US,first_move
Hwei,At least they'll remember how I make them feel.,champions/Hwei/audio/at_least_they_ll_remember_how_i_make_them_feel.ogg,en_US,moving
Hwei,Creativity is limitless—for better or worse.,champions/Hwei/audio/creativity_is_limitless_for_better_or_worse.ogg,en_US,moving
Hwei,One breath and brush at a time.,champions/Hwei/audio/one_breath_and_brush_at_a_time.ogg,en_US,moving
Hwei,"What's heavy in the mind, becomes light on the page.",champions/Hwei/audio/what_s_heavy_in_the_mind_becomes_light_on_the_page.ogg,en_US,moving
Hwei,Act on inspiration when it strikes.,champions/Hwei/audio/act_on_inspiration_when_it_strikes.ogg,en_US,moving
Hwei,"When others fall to pieces, I gather them up.",champions/Hwei/audio/when_others_fall_to_pieces_i_gather_them_up.ogg,en_US,moving
Hwei,Nothing's as simple as black and white.,champions/Hwei/audio/nothing_s_as_simple_as_black_and_white.ogg,en_US,moving
Hwei,Relive the pain... relieve the pain.,champions/Hwei/audio/relive_the_pain_relieve_the_pain.ogg,en_US,moving
Hwei,"I choose kindness, until I have no choice.",champions/Hwei/audio/i_choose_kindness_until_i_have_no_choice.ogg,en_US,moving
Hwei,I keep spiraling down paths I never thought I'd walk.,champions/Hwei/audio/i_keep_spiraling_down_paths_i_never_thought_i_d_walk.ogg,en_US,moving
Jax,Let's do this.,champions/Jax/audio/let_s_do_this.ogg,en_US,champion_select
Jax,Let me at 'em.,champions/Jax/audio/let_me_at_em.ogg,en_US,champion_select
Jax,"Jax yawns. ""Looks like I'll be carrying more than my own weight today.",champions/Jax/audio/jax_yawns_looks_like_i_ll_be_carrying_more_than_my_own_weight_today.ogg,en_US,first_move
Jax,"Jax yawns. ""Looks like I'll be carrying more than my own weight today.",champions/Jax/audio/jax_yawns_looks_like_i_ll_be_carrying_more_than_my_own_weight_today_2.ogg,en_US,first_move
Jax,"Jax yawns. ""Looks like I'll be carrying more than my own weight today.",champions/Jax/audio/jax_yawns_looks_like_i_ll_be_carrying_more_than_my_own_weight_today_3.ogg,en_US,first_move
Jax,"Jax yawns. ""Looks like I'll be carrying more than my own weight today.",champions/Jax/audio/jax_yawns_looks_like_i_ll_be_carrying_more_than_my_own_weight_today_4.ogg,en_US,first_move
Jax,"Listen here, people: I'm not here to clean up your messes! This is a lamp, not a mop!",champions/Jax/audio/listen_here_people_i_m_not_here_to_clean_up_your_messes_this_is_a_lamp_not_a_mop.ogg,en_US,first_move
Jax,"Listen here, people: I'm not here to clean up your messes! This is a lamp, not a mop!",champions/Jax/audio/listen_here_people_i_m_not_here_to_clean_up_your_messes_this_is_a_lamp_not_a_mop_2.ogg,en_US,first_move
Jax,"Listen here, people: I'm not here to clean up your messes! This is a lamp, not a mop!",champions/Jax/audio/listen_here_people_i_m_not_here_to_clean_up_your_messes_this_is_a_lamp_not_a_mop_3.ogg,en_US,first_move
Jax,"Listen here, people: I'm not here to clean up your messes! This is a lamp, not a mop!",champions/Jax/audio/listen_here_people_i_m_not_here_to_clean_up_your_messes_this_is_a_lamp_not_a_mop_4.ogg,en_US,first_move
Jax,"If you get lost, look for my light! Unless, of course, it's lodged in somebody's skull.",champions/Jax/audio/if_you_get_lost_look_for_my_light_unless_of_course_it_s_lodged_in_somebody_s_skull.ogg,en_US,first_move
Jax,"If you get lost, look for my light! Unless, of course, it's lodged in somebody's skull.",champions/Jax/audio/if_you_get_lost_look_for_my_light_unless_of_course_it_s_lodged_in_somebody_s_skull_2.ogg,en_US,first_move
Jax,"If you get lost, look for my light! Unless, of course, it's lodged in somebody's skull.",champions/Jax/audio/if_you_get_lost_look_for_my_light_unless_of_course_it_s_lodged_in_somebody_s_skull_3.ogg,en_US,first_move
Jax,"If you get lost, look for my light! Unless, of course, it's lodged in somebody's skull.",champions/Jax/audio/if_you_get_lost_look_for_my_light_unless_of_course_it_s_lodged_in_somebody_s_skull_4.ogg,en_US,first_move
Jax,Bearing the Light of Icathia in a run-of-the-mill lantern? Just my style.,champions/Jax/audio/bearing_the_light_of_icathia_in_a_run_of_the_mill_lantern_just_my_style.ogg,en_US,first_move
